iter	MultiClass
180	0.4647277241
181	0.4646154963
182	0.4643724673
183	0.4641677894
184	0.4640081786
185	0.4638982667
186	0.4636735332
187	0.4633883551
188	0.4632236493
189	0.4630263359
190	0.4629619079
191	0.4627242055
192	0.462587244
193	0.4623910885
194	0.4622024829
195	0.4618436133
196	0.4616187871
197	0.4613644103
198	0.4612030394
199	0.4610548227
200	0.4608770554
201	0.4606620023
202	0.460549126
203	0.4604576949
204	0.4603075329
205	0.4600983621
206	0.4599582048
207	0.4598592238
208	0.4596342124
209	0.4594954446
210	0.4591804842
211	0.459010035
212	0.4589061444
213	0.4587133701
214	0.4584398641
215	0.4582832176
216	0.4580840514
217	0.4579477848
218	0.4577821526
219	0.4576061917
220	0.4574024401
221	0.4572228663
222	0.4571076742
223	0.4569843302
224	0.456776271
225	0.4566593188
226	0.4565539924
227	0.4563538072
228	0.4562532978
229	0.4561390784
230	0.4558817835
231	0.4557204589
232	0.4555631177
233	0.4554303711
234	0.4552848409
235	0.4551253691
236	0.4549987828
237	0.4548418121
238	0.4546756241
239	0.4545139753
240	0.4542747907
241	0.4540128641
242	0.4538748836
243	0.4535936889
244	0.45348072
245	0.4533757641
246	0.4532475103
247	0.4531844256
248	0.453018284
249	0.4528265287
250	0.4527021193
251	0.4526079091
252	0.4525070755
253	0.4523885022
254	0.4521979974
255	0.451987993
256	0.451930559
257	0.4517658533
258	0.4516102258
259	0.4514915598
260	0.4513369513
261	0.4511071228
262	0.4509417686
263	0.4507878086
264	0.450709578
265	0.4506053168
266	0.450473543
267	0.450339129
268	0.4501903102
269	0.450078175
270	0.4499722464
271	0.4498827143
272	0.4497630294
273	0.449663261
274	0.4495490879
275	0.449324447
276	0.4492162952
277	0.4491540905
278	0.4490410753
279	0.448911571
280	0.4487605289
281	0.4487025855
282	0.4484518214
283	0.4482829934
284	0.4481867452
285	0.4479773429
286	0.4478187047
287	0.4477399646
288	0.4476081444
289	0.4474986957
290	0.4473913776
291	0.4471811878
292	0.4470607155
293	0.4469837354
294	0.4467975846
295	0.4465959636
296	0.4464668299
297	0.446332138
298	0.4461898963
299	0.4460159733
300	0.445963449
301	0.4457865154
302	0.4456667841
303	0.4455569185
304	0.4453755847
305	0.445291657
306	0.4451728058
307	0.4450558536
308	0.4449375119
309	0.4448766967
310	0.4446997631
311	0.4445995779
312	0.444476836
313	0.4442684526
314	0.4441030984
315	0.4440032374
316	0.4439169475
317	0.4438393654
318	0.4437889254
319	0.4437196341
320	0.4436074063
321	0.4435575221
322	0.4433774389
323	0.4433334371
324	0.443244785
325	0.4431383006
326	0.4430268139
327	0.4429125481
328	0.442765721
329	0.4426710476
330	0.4425577545
331	0.4423126412
332	0.4422791998
333	0.4421408951
334	0.4420636372
335	0.4419861014
336	0.4418275095
337	0.4417647027
338	0.441703656
339	0.4415331142
340	0.4413634061
341	0.4412565049
342	0.4411480751
343	0.4410711877
344	0.4409449257
345	0.4408317252
346	0.4407422857
347	0.4406991639
348	0.440587214
349	0.4404790622
350	0.4403406186
351	0.4401911976
352	0.4400809152
353	0.4400051857
354	0.4399049079
355	0.4397145421
356	0.4396655843
357	0.4395054177
358	0.4393280209
359	0.4391954596
360	0.4391531715
361	0.4391138941
362	0.4390355709
363	0.4389291791
364	0.4387601195
365	0.4385975907
366	0.4384465486
367	0.438336683
368	0.4382361273
369	0.4380891149
370	0.4380229269
371	0.4378840664
372	0.4378478923
373	0.4376292727
374	0.4374561835
375	0.4374172303
376	0.4373839278
377	0.4372329784
378	0.4371682726
379	0.4370029184
380	0.4368994446
381	0.4367211215
382	0.4366586389
383	0.4365597969
384	0.4364133403
385	0.4363813348
386	0.4363167216
387	0.4362236693
388	0.4361516453
389	0.4360726273
390	0.4359069025
391	0.4357694779
392	0.4357229749
393	0.435613202
394	0.4354848093
395	0.4353286723
396	0.4352631327
397	0.4352241332
398	0.4351590105
399	0.4350299231
400	0.4348767968
401	0.4347167228
402	0.4345895343
403	0.4344928693
404	0.4344391408
405	0.4343996781
406	0.434349655
407	0.434211304
408	0.4341690622
409	0.4340602156
410	0.4339491921
411	0.4338628559
412	0.4336901371
413	0.4336303873
414	0.4335483586
415	0.4334918047
416	0.4334745282
417	0.4333793917
418	0.4332267285
419	0.4331787434
420	0.4330705452
421	0.4329824489
422	0.4328737876
423	0.432766979
424	0.4325973635
425	0.4325370116
426	0.432484302
427	0.4324637833
428	0.4323573915
429	0.4321796241
430	0.4321418289
431	0.432096206
432	0.4319889805
433	0.4318948166
434	0.4318388185
435	0.4316356227
436	0.4315475727
437	0.4314654978
438	0.4313788836
439	0.4312528995
440	0.4311708708
441	0.4311314545
442	0.4311130663
443	0.4309708247
444	0.4308860633
445	0.4308382171
446	0.4307139467
447	0.4306451649
448	0.4305661006
449	0.4305040348
450	0.4304177449
451	0.430347481
452	0.4303115848
453	0.4302696209
454	0.4301885649
455	0.4301214969
456	0.4300409504
457	0.4299920852
458	0.4298125578
459	0.429757625
460	0.4296370137
461	0.4295550314
462	0.4294684636
463	0.4293969954
464	0.4293411825
465	0.4293050084
466	0.429231919
467	0.4291237672
468	0.4290290938
469	0.429000979
470	0.4289675376
471	0.4288059814
472	0.4287523455
473	0.4286359955
474	0.4284746246
475	0.4284310396
476	0.4283630452
477	0.4283110767
478	0.4281785618
479	0.428083101
480	0.4280250186
481	0.4279499839
482	0.4278747176
483	0.4278068159
484	0.4276935228
485	0.4276085298
486	0.4275619342
487	0.4274590626
488	0.4274201557
489	0.4273087153
490	0.4272734675
491	0.4272123281
492	0.4271886598
493	0.4270409526
494	0.4269435928
495	0.4268731436
496	0.4268315503
497	0.4267152928
498	0.4266111706
499	0.4265415088
500	0.4265131624
501	0.4264303926
502	0.4263569791
503	0.4262890773
504	0.4261789338
505	0.4261148301
506	0.4260829172
507	0.4260174703
508	0.4259632323
509	0.4258732833
510	0.4258164978
511	0.4257469286
512	0.4256192307
513	0.4255064934
514	0.4253766185
515	0.425265456
516	0.4251767113
517	0.4251061231
518	0.4250236776
519	0.4249761556
520	0.4248609172
521	0.4247295139
522	0.4246563782
523	0.4245311814
524	0.4243995928
525	0.4242646694
526	0.424125392
527	0.424023771
528	0.4239703204
529	0.4238958878
530	0.4238511449
531	0.4238017702
532	0.4236931089
533	0.4236164531
534	0.423543549
535	0.4234766199
536	0.4233202514
537	0.4232653186
538	0.4231782876
539	0.4231329426
540	0.4230371112
541	0.4229205296
542	0.4228592049
543	0.422743457
544	0.4226804186
545	0.4225582788
546	0.422517056
547	0.4224358611
548	0.4223487838
549	0.4222822253
550	0.4222092749
551	0.4221359076
552	0.4221077002
553	0.4220456344
554	0.4220295159
555	0.4219333603
556	0.4218529065
557	0.4218145554
558	0.4217089047
559	0.4216851437
560	0.4216052457
561	0.4215104333
562	0.4214479508
563	0.4214229855
564	0.4213461444
565	0.4212620315
566	0.4211881084
567	0.4210873674
568	0.4210694888
569	0.4210024207
570	0.4209366959
571	0.4208216427
572	0.4207572148
573	0.4207097855
574	0.4206806516
575	0.4205937133
576	0.4205074697
577	0.4203819488
578	0.4203171966
579	0.4202360943
580	0.4201482296
581	0.4200864881
582	0.4199792626
583	0.419922014
584	0.4198409117
585	0.4197426255
586	0.4196647654
587	0.4195517502
588	0.4194823663
589	0.4193643025
590	0.4193150204
591	0.4192546221
592	0.4191737977
593	0.4190354468
594	0.4189443861
595	0.4188294256
596	0.4187898703
597	0.4187025151
598	0.4186210886
599	0.4185165958
600	0.4184123347
601	0.4183875084
602	0.4183076567
603	0.4182613389
604	0.4181926035
605	0.4181188194
606	0.418030121
607	0.4180178931
608	0.4179717143
609	0.4179252577
610	0.417875883
611	0.4177909826
612	0.4177662027
613	0.4177494357
614	0.4176492505
615	0.4175150218
616	0.4174345216
617	0.4173189126
618	0.4172680558
619	0.4171484634
620	0.4170682875
621	0.416972873
622	0.4168423034
623	0.4168124285
624	0.4167449899
625	0.416710159
626	0.416655782
627	0.4166217848
628	0.4165360044
629	0.4164597655
630	0.4164432764
631	0.4163454997
632	0.41630298
633	0.4162250273
634	0.4161307245
635	0.4160612479
636	0.4160428135
637	0.4159963105
638	0.4159681957
639	0.4159250276
640	0.4157873713
641	0.4156518457
642	0.4155401274
643	0.4154790807
644	0.4154065935
645	0.4153708825
646	0.4152851485
647	0.4152426288
648	0.4151844075
649	0.4150518925
650	0.4150243335
651	0.4149215082
652	0.4148644448
653	0.414786631
654	0.414697701
655	0.4146352647
656	0.4145441578
657	0.4145177104
658	0.4144885766
659	0.414407428
660	0.4143846396
661	0.414327252
662	0.4142921432
663	0.4142493456
664	0.4141729677
665	0.4140878358
666	0.4140081693
667	0.4139569419
668	0.4139017776
669	0.413860879
670	0.4138186373
671	0.4137577758
672	0.4137189153
673	0.4136813053
674	0.4136567569
675	0.4136106245
676	0.4135465208
677	0.413458934
678	0.4133947376
679	0.4132850573
680	0.4132453167
681	0.4131917271
682	0.4131185452
683	0.4130254003
684	0.4130096986
685	0.4129064564
686	0.4128564796
687	0.4127872809
688	0.4127491151
689	0.4126430939
690	0.4125514312
691	0.4125379527
692	0.4125096989
693	0.4124679667
694	0.4123949237
695	0.4123752386
696	0.4122782494
697	0.4122390183
698	0.4121571749
699	0.4120810749
700	0.4119744978
701	0.4119406396
702	0.411903956
703	0.4118250769
704	0.4117767676
705	0.4117412882
706	0.4117283192
707	0.411653933
708	0.4116300794
709	0.4115843638
710	0.4114968233
711	0.4114663
712	0.4113729698
713	0.4113218351
714	0.4112989078
715	0.4112666707
716	0.4111763048
717	0.4110939983
718	0.4110081252
719	0.4109611128
720	0.4109096075
721	0.4108380929
722	0.4108149804
723	0.4107558327
724	0.4107193343
725	0.4106707008
726	0.4105726925
727	0.4105454114
728	0.4104269307
729	0.4103879312
730	0.4103362869
731	0.410211507
732	0.4101485613
733	0.410095018
734	0.4100203075
735	0.4099574544
736	0.4099195665
737	0.4098959445
738	0.4097691266
739	0.4097247543
740	0.4096456436
741	0.4095570842
742	0.4095197058
743	0.4094121097
744	0.4092927027
745	0.4092338792
746	0.409180058
747	0.409051619
748	0.4090135922
749	0.4089669966
750	0.4089060425
751	0.4087054405
752	0.4086253109
753	0.4085470803
754	0.4084417075
755	0.4084272564
756	0.4083343894
757	0.4081956678
758	0.408097428
759	0.4080451816
760	0.4079644499
761	0.4078923795
762	0.4078508325
763	0.4077765389
764	0.4077314255
765	0.4076187345
766	0.4075269328
767	0.4075109069
768	0.4074662103
769	0.4073762613
770	0.407314844
771	0.4072619029
772	0.4071965486
773	0.4071256825
774	0.4070646821
775	0.4070150759
776	0.4069492121
777	0.4068751038
778	0.4068183646
779	0.4066911298
780	0.4066638487
781	0.4066305463
782	0.4065673226
783	0.406517809
784	0.4064819128
785	0.4064248493
786	0.4063709818
787	0.4063034969
788	0.4062477768
789	0.4062340204
790	0.4060679714
791	0.4060330016
792	0.4059549099
793	0.405902293
794	0.4058193843
795	0.4057646831
796	0.4056886294
797	0.4056224414
798	0.4055586619
799	0.4055075272
800	0.4054551419
801	0.4054157255
802	0.4053394402
803	0.4052890002
804	0.4052759387
805	0.4052213764
806	0.4051826085
807	0.4051371245
808	0.4050843223
809	0.4050271663
810	0.4049685744
811	0.4049154016
812	0.4048830719
813	0.4047906681
814	0.40477404
815	0.4047010433
816	0.4046642207
817	0.4045651471
818	0.4044637114
819	0.4044467591
820	0.4043944201
821	0.4043325396
822	0.4043148926
823	0.4042648231
824	0.4042191539
825	0.4041146611
826	0.4041056755
827	0.4040641285
828	0.4040482416
829	0.4039655181
830	0.4038838137
831	0.4038720953
832	0.4037797378
833	0.4037324011
834	0.403657737
835	0.4036035453
836	0.4035629246
837	0.4034277233
838	0.4033921513
839	0.4033602847
840	0.4033169776
841	0.4032030361
842	0.4031224433
843	0.4030828416
844	0.4030292984
845	0.4029842312
846	0.4029026194
847	0.4028303175
848	0.4027606557
849	0.4026638053
850	0.4025720037
851	0.402497988
852	0.4024576452
853	0.4023763113
854	0.4023254082
855	0.4022779325
856	0.402242129
857	0.4022147552
858	0.4021581086
859	0.4020783495
860	0.4020588498
861	0.4019908091
862	0.4019640375
863	0.4018870574
864	0.4018587573
865	0.4018129954
866	0.4017942367
867	0.4017288361
868	0.401698637
869	0.4016802026
870	0.4016122082
871	0.4015325417
872	0.4014297164
873	0.4013934496
874	0.4013169791
875	0.4012672802
876	0.4012225373
877	0.4011935887
878	0.4011125791
879	0.4010691794
880	0.4009951174
881	0.4009718659
882	0.4009213796
883	0.4008539873
884	0.4008263357
885	0.4007481977
886	0.4006645479
887	0.4006332835
888	0.400594006
889	0.4005009538
890	0.4004528297
891	0.4004343489
892	0.4003522739
893	0.4003054467
894	0.4002594069
895	0.4002161462
896	0.4002023435
897	0.400138564
898	0.4001212412
899	0.400056767
900	0.3999870125
901	0.3998683002
902	0.3998307829
903	0.3997844652
904	0.3997572304
905	0.3997461604
906	0.3996810378
907	0.399648569
908	0.3995675594
909	0.3995214269
910	0.399482798
911	0.399388912
912	0.3993768231
913	0.3993013252
914	0.3992669112
915	0.3992306907
916	0.3991673744
917	0.399091645
918	0.3990238821
919	0.3989385186
920	0.3988626965
921	0.398842641
922	0.3988095701
923	0.3987631135
924	0.3986926179
925	0.3986582502
926	0.3986076712
927	0.3984684402
928	0.3984214741
929	0.3983764996
930	0.3982337021
931	0.3982085516
932	0.3981935446
933	0.3980906267
934	0.3980790936
935	0.39792782
936	0.397827959
937	0.3977670975
938	0.3976840499
939	0.3976304603
940	0.3975406966
941	0.397510729
942	0.3974818731
943	0.3974542214
944	0.3974312942
945	0.3974048004
946	0.3973928042
947	0.3973339344
948	0.3973236981
949	0.3972605671
950	0.3972094324
951	0.3971598724
952	0.397132545
953	0.3970806691
954	0.3969909981
955	0.3969446804
956	0.3968716837
957	0.3968327768
958	0.3967495902
959	0.3967377792
960	0.3967031335
961	0.3966909983
962	0.3966382424
963	0.3965611698
964	0.3965497293
965	0.3965109614
966	0.3964296738
967	0.3964080897
968	0.3963572792
969	0.3963325919
970	0.3962571403
971	0.3961955841
972	0.3961539445
973	0.3960662188
974	0.3959971591
975	0.3959680715
976	0.3959197622
977	0.3958855334
978	0.3958613555
979	0.3957936391
980	0.3957845145
981	0.395738382
982	0.3957035511
983	0.3956712214
984	0.3956265248
985	0.3956044312
986	0.3955674697
987	0.3955373632
988	0.3954687204
989	0.3954382433
990	0.3953784471
991	0.3953471827
992	0.3952482944
993	0.3952200869
994	0.3951776599
995	0.395095307
996	0.395076641
997	0.3950663585
998	0.3950519536
999	0.3950243483
1000	0.3949008653
1001	0.394874001
1002	0.3948612173
1003	0.3948041076
1004	0.3947369932
1005	0.3946510739
1006	0.3946200874
1007	0.3945971138
1008	0.3945814584
1009	0.3945608933
1010	0.3945327322
1011	0.3945023014
1012	0.3944606618
1013	0.3944089713
1014	0.394370296
1015	0.39431402
1016	0.3943026258
1017	0.3942467203
1018	0.3941856273
1019	0.3941558913
1020	0.3940971141
1021	0.3940448678
1022	0.3940090642
1023	0.3939157803
1024	0.3938534367
1025	0.3937883603
1026	0.3937560769
1027	0.3936564475
1028	0.3935738167
1029	0.3935301391
1030	0.3934937797
1031	0.3934786338
1032	0.3933630248
1033	0.3933083236
1034	0.3932534835
1035	0.3932392176
1036	0.3932226359
1037	0.3931773372
1038	0.3931612186
1039	0.3931378282
1040	0.3930528815
1041	0.3930229139
1042	0.3929442201
1043	0.3928821081
1044	0.3928296765
1045	0.3927727057
1046	0.3926970689
1047	0.3926171708
1048	0.3925481574
1049	0.3925046651
1050	0.3924592275
1051	0.3923810895
1052	0.3923137435
1053	0.392260015
1054	0.3922064717
1055	0.3921857214
1056	0.3921336603
1057	0.3920329656
1058	0.3920223125
1059	0.3920068424
1060	0.3919611268
1061	0.391898459
1062	0.3918804877
1063	0.3918237485
1064	0.3917766897
1065	0.3917024425
1066	0.3916026278
1067	0.3915010994
1068	0.3914911874
1069	0.3914709466
1070	0.3914444065
1071	0.3913686308
1072	0.3913106873
1073	0.3912123548
1074	0.3911825262
1075	0.391130743
1076	0.3911146245
1077	0.3910640455
1078	0.3910145319
1079	0.390972707
1080	0.3909010998
1081	0.3908410721
1082	0.3908161069
1083	0.3907552917
1084	0.3907001736
1085	0.390644824
1086	0.3906003127
1087	0.3905243516
1088	0.3904728927
1089	0.3904225453
1090	0.3903795625
1091	0.3903667325
1092	0.3903519108
1093	0.3902885945
1094	0.3902526056
1095	0.3901717349
1096	0.3901183769
1097	0.3900348661
1098	0.3900212487
1099	0.3899885947
1100	0.3899111515
1101	0.3898846115
1102	0.3897891507
1103	0.3897174972
1104	0.3896988312
1105	0.3896469553
1106	0.3895871592
1107	0.38951847
1108	0.3895038799
1109	0.3894796095
1110	0.3894344497
1111	0.3894042969
1112	0.3893625646
1113	0.3893255568
1114	0.3892425554
1115	0.3892024906
1116	0.3891816013
1117	0.3891428797
1118	0.3890892438
1119	0.3890428335
1120	0.3890030466
1121	0.3889616849
1122	0.3889476043
1123	0.3889156451
1124	0.3888410273
1125	0.388824955
1126	0.3888035099
1127	0.388790402
1128	0.388774515
1129	0.3887473265
1130	0.3886836397
1131	0.3886379241
1132	0.3885954508
1133	0.3885805365
1134	0.3885665949
1135	0.3885379705
1136	0.3884480447
1137	0.3883786376
1138	0.388310759
1139	0.3883015881
1140	0.3882314631
1141	0.3882160161
1142	0.3881971648
1143	0.3881472344
1144	0.3881199532
1145	0.3880771788
1146	0.3880052706
1147	0.387941908
1148	0.3879020747
