iter	MultiClass
444	0.420107181
445	0.4200520061
446	0.4199499489
447	0.4197891959
448	0.419684498
449	0.4196584626
450	0.4195563126
451	0.4194564327
452	0.4194294707
453	0.4192827547
454	0.4192396247
455	0.4191626301
456	0.4190925844
457	0.4189696802
458	0.4187532429
459	0.418727578
460	0.4186339985
461	0.4185947599
462	0.4185743299
463	0.4185162828
464	0.4184184413
465	0.4183786005
466	0.4183308379
467	0.4182312359
468	0.4181307538
469	0.4180301326
470	0.4179973334
471	0.4179133435
472	0.4178766993
473	0.4177860383
474	0.4177217835
475	0.4176231544
476	0.4175685354
477	0.4175544985
478	0.4174397941
479	0.4173985172
480	0.4173690999
481	0.417219141
482	0.4171129607
483	0.4170237822
484	0.4169916779
485	0.4169229757
486	0.4168165174
487	0.416688332
488	0.4166207417
489	0.4165962813
490	0.4164336753
491	0.4163867929
492	0.4163429217
493	0.4162497128
494	0.4162112155
495	0.4161619241
496	0.4160420774
497	0.4160020977
498	0.4159805095
499	0.415916162
500	0.4158847063
501	0.4157897833
502	0.4157341452
503	0.4155689913
504	0.415421812
505	0.4153683975
506	0.4153009925
507	0.4151357459
508	0.415042676
509	0.4150247939
510	0.4149927823
511	0.4149480773
512	0.4149269061
513	0.4148131282
514	0.4147709711
515	0.4146943471
516	0.4146016014
517	0.4145850165
518	0.4145181674
519	0.4144015636
520	0.4143006182
521	0.4142305262
522	0.4141949011
523	0.4141786868
524	0.4140417457
525	0.4139515017
526	0.4138841893
527	0.413809372
528	0.4137287176
529	0.4136341189
530	0.4136091953
531	0.4135432263
532	0.4134767015
533	0.4134043858
534	0.4133428642
535	0.4132168562
536	0.413146023
537	0.4131059505
538	0.4130560569
539	0.4129138809
540	0.4127992692
541	0.4127371917
542	0.412667285
543	0.4125547116
544	0.4124892523
545	0.4124470025
546	0.4124243952
547	0.4123852493
548	0.4123672746
549	0.4122357073
550	0.4121992021
551	0.4121709429
552	0.4121283225
553	0.412095616
554	0.4120598983
555	0.4119869804
556	0.4119253198
557	0.4119085496
558	0.4118691721
559	0.411736493
560	0.4116636215
561	0.4114527433
562	0.4113973831
563	0.4113577276
564	0.4112571991
565	0.4112179606
566	0.4111808531
567	0.4111156717
568	0.4110844013
569	0.4109976781
570	0.4109632112
571	0.4108677323
572	0.4108067666
573	0.4106905798
574	0.4105413158
575	0.410452091
576	0.4103850566
577	0.4103068574
578	0.4101882153
579	0.4100886596
580	0.4099708514
581	0.4099186877
582	0.4098610576
583	0.4097407477
584	0.4096330386
585	0.4095557197
586	0.4095264876
587	0.4094687648
588	0.4093840337
589	0.4092600176
590	0.4091293769
591	0.4090863859
592	0.4090096229
593	0.4089290612
594	0.4088029141
595	0.4087548272
596	0.4086596726
597	0.4086271977
598	0.4084691781
599	0.4084108067
600	0.408368001
601	0.408327558
602	0.4083128261
603	0.4082425952
604	0.4081366928
605	0.4080827224
606	0.4079334122
607	0.4078358486
608	0.4077908192
609	0.4077500056
610	0.4076759758
611	0.4076202914
612	0.4075291208
613	0.4074483274
614	0.4073388116
615	0.4073055028
616	0.4071369207
617	0.407058351
618	0.406981588
619	0.4068887497
620	0.4068142104
621	0.4067571825
622	0.4067126164
623	0.4066568856
624	0.4065883687
625	0.4065558475
626	0.4065280516
627	0.4065142927
628	0.4064933067
629	0.4063817062
630	0.406353725
631	0.4062688549
632	0.4062181737
633	0.4061165797
634	0.4060330067
635	0.4060188308
636	0.4059500823
637	0.4058382038
638	0.4058252324
639	0.4057919236
640	0.4057720032
641	0.4057467553
642	0.4056149101
643	0.4055434283
644	0.4055078496
645	0.405455269
646	0.4054027811
647	0.4053096185
648	0.4052776532
649	0.4052606514
650	0.4052278059
651	0.4051712876
652	0.4050734924
653	0.4050407858
654	0.4049734734
655	0.4049553598
656	0.4049185766
657	0.4048247654
658	0.4047546271
659	0.4047083006
660	0.4046463157
661	0.4046234305
662	0.4045512075
663	0.404484312
664	0.4043998125
665	0.4043788729
666	0.4043268482
667	0.404283394
668	0.4042642148
669	0.4041800859
670	0.4041546063
671	0.4040929458
672	0.4040680221
673	0.4040519932
674	0.4039888965
675	0.4039393734
676	0.4038751649
677	0.4038201754
678	0.4037533262
679	0.4036640088
680	0.4036450149
681	0.4035517133
682	0.4034632761
683	0.4034139847
684	0.4034034686
685	0.4032846411
686	0.4031897644
687	0.4031608567
688	0.4030989645
689	0.4030319301
690	0.4029409912
691	0.4028829441
692	0.4028503765
693	0.4027830178
694	0.4027198285
695	0.4026422316
696	0.4025829337
697	0.4025546745
698	0.4024568793
699	0.4024255626
700	0.4023133135
701	0.402233076
702	0.4022089399
703	0.4021439902
704	0.4021147581
705	0.4020049643
706	0.4019186118
707	0.4018481492
708	0.4017764821
709	0.4016805399
710	0.401596689
711	0.4015786216
712	0.4015199723
713	0.4014359823
714	0.4014037854
715	0.4013471745
716	0.4012886178
717	0.401271199
718	0.401187765
719	0.4011505648
720	0.4010763961
721	0.401043458
722	0.4009726711
723	0.4009624792
724	0.4008752465
725	0.4008091385
726	0.4007577625
727	0.4006721974
728	0.4005503588
729	0.4005061633
730	0.4004486721
731	0.4004285664
732	0.4003404997
733	0.4002530353
734	0.4001304554
735	0.4001070142
736	0.4000335867
737	0.3999897618
738	0.3999275454
739	0.3999126746
740	0.3998972942
741	0.3998177516
742	0.3997601677
743	0.3996066417
744	0.3995546634
745	0.3995223275
746	0.3994276362
747	0.399363335
748	0.3993283122
749	0.3993180277
750	0.3992480283
751	0.3992006363
752	0.399164548
753	0.399137308
754	0.3990761571
755	0.3989983749
756	0.3989738682
757	0.3988559209
758	0.3987098535
759	0.3986099272
760	0.3985693452
761	0.3985547524
762	0.398505322
763	0.39843069
764	0.3983912662
765	0.3983207572
766	0.3982692885
767	0.3982511285
768	0.3982029953
769	0.3981896069
770	0.3981543988
771	0.3981099717
772	0.3980754584
773	0.3979977226
774	0.397911509
775	0.3977905968
776	0.397757566
777	0.3977040589
778	0.3976191425
779	0.397554795
780	0.3975118966
781	0.3974496338
782	0.3974043729
783	0.3972516807
784	0.3972053079
785	0.3971750567
786	0.3971442496
787	0.3971180751
788	0.397080597
789	0.397021438
790	0.3970105513
791	0.3969670971
792	0.3969210022
793	0.3967778997
794	0.3966863585
795	0.3966322955
796	0.3965482129
797	0.3965202317
798	0.3964604242
799	0.3964340644
800	0.3963476192
801	0.3963222323
802	0.3962851247
803	0.3962398638
804	0.3962301815
805	0.3961855691
806	0.3961753773
807	0.3961509169
808	0.3960763776
809	0.3960442733
810	0.3958956116
811	0.3958869949
812	0.3958419655
813	0.3958077302
814	0.3957884121
815	0.3957697888
816	0.3957561225
817	0.3956927015
818	0.3956437808
819	0.39562664
820	0.3955791553
821	0.3955204133
822	0.3954571776
823	0.3954471711
824	0.3953888461
825	0.3953378869
826	0.3953233867
827	0.3952607996
828	0.3951897811
829	0.3951764391
830	0.3950821183
831	0.3950284259
832	0.394950968
833	0.3949070505
834	0.394825099
835	0.3947483823
836	0.3947173899
837	0.3946579066
838	0.3946484097
839	0.3946361795
840	0.3945924473
841	0.3945554324
842	0.3944644472
843	0.3943842097
844	0.3943373736
845	0.3942644557
846	0.3941590166
847	0.3941320083
848	0.3940511685
849	0.39403009
850	0.3939798257
851	0.3939593494
852	0.3939369274
853	0.3938897207
854	0.3938313957
855	0.3938077691
856	0.3936984386
857	0.3936652688
858	0.3936543821
859	0.3935936944
860	0.3935452832
861	0.3935011341
862	0.3934716704
863	0.3934442915
864	0.3933857811
865	0.393375404
866	0.3933678064
867	0.393303181
868	0.3932706134
869	0.3931737911
870	0.3930573263
871	0.3930261949
872	0.3930011322
873	0.3929540645
874	0.3928778111
875	0.3928274079
876	0.392733643
877	0.392659289
878	0.3926428894
879	0.392569184
880	0.39248802
881	0.3924189472
882	0.3923857774
883	0.3923761878
884	0.3922814038
885	0.3922699612
886	0.3922606959
887	0.3921727682
888	0.3921053631
889	0.3920741854
890	0.3920033522
891	0.3919448418
892	0.3919066688
893	0.3918270799
894	0.3917602307
895	0.3917313693
896	0.3916195372
897	0.3915062226
898	0.3914936218
899	0.3914826424
900	0.391433351
901	0.3913757672
902	0.3912746364
903	0.3912519828
904	0.3912387334
905	0.391167159
906	0.3910855317
907	0.3910361013
908	0.391006267
909	0.3909789344
910	0.3909254273
911	0.3908577443
912	0.390830736
913	0.3907276132
914	0.3906787387
915	0.3906450594
916	0.3905972968
917	0.3904787473
918	0.3904084236
919	0.3903488941
920	0.390270556
921	0.3902592987
922	0.390243455
923	0.3902276113
924	0.390193654
925	0.3901725291
926	0.3900821925
927	0.3900537943
928	0.3899850458
929	0.3899430277
930	0.3898551463
931	0.3898204478
932	0.3896868885
933	0.389622402
934	0.389529749
935	0.3894532177
936	0.3893555151
937	0.3893291553
938	0.3892203344
939	0.3891182771
940	0.3891011363
941	0.3890929828
942	0.3890104753
943	0.3889415878
944	0.3888718201
945	0.3887592004
946	0.3887316362
947	0.3886866068
948	0.388639956
949	0.3885366016
950	0.3885253906
951	0.3884638459
952	0.3883561368
953	0.3883458986
954	0.3882925073
955	0.3882670973
956	0.3882422431
957	0.3881436835
958	0.3880943458
959	0.3880436877
960	0.3879982183
961	0.387986266
962	0.387975472
963	0.3879522624
964	0.3878587524
965	0.3878355428
966	0.3878113604
967	0.3877319568
968	0.3876946176
969	0.3875965213
970	0.3875466739
971	0.3875329845
972	0.3874482996
973	0.3874281244
974	0.3873747795
975	0.3873552992
976	0.3872977617
977	0.3872502539
978	0.3872218557
979	0.3871031209
980	0.387039283
981	0.3869932576
982	0.3869829268
983	0.3869722486
984	0.3869015312
985	0.3868909687
986	0.3868083223
987	0.3867926176
988	0.3867689911
989	0.3867480283
990	0.3866887304
991	0.3866365205
992	0.3866094426
993	0.3865225341
994	0.3864481338
995	0.3864396097
996	0.3864086173
997	0.3863336379
998	0.3862679932
999	0.3862453627
1000	0.3861748075
1001	0.3861368661
1002	0.3861130311
1003	0.3860502587
1004	0.38602874
1005	0.3859300414
1006	0.3859197801
1007	0.385852653
1008	0.385846121
1009	0.3858111445
1010	0.3857982889
1011	0.3857464264
1012	0.3856901628
1013	0.38568011
1014	0.385648191
1015	0.3856041345
1016	0.3855465507
1017	0.3854955916
1018	0.3854664985
1019	0.3854532492
1020	0.3854451189
1021	0.3853773664
1022	0.3852731549
1023	0.3852605309
1024	0.3852176789
1025	0.3851944462
1026	0.3851732981
1027	0.385122617
1028	0.3850987588
1029	0.3850330215
1030	0.3850199111
1031	0.384908797
1032	0.3848827384
1033	0.384831038
1034	0.384766482
1035	0.3847585834
1036	0.3847524914
1037	0.3847446391
1038	0.384730579
1039	0.3846586571
1040	0.3846202988
1041	0.3846103386
1042	0.3845739028
1043	0.3845276226
1044	0.3844436559
1045	0.3843975147
1046	0.3843742819
1047	0.3842987234
1048	0.3842772279
1049	0.3842501269
1050	0.3842266162
1051	0.3841931222
1052	0.3841727154
1053	0.3841606473
1054	0.3841555051
1055	0.3841458692
1056	0.3841031793
1057	0.3840672994
1058	0.3840554862
1059	0.3840376736
1060	0.3839916946
1061	0.3838740485
1062	0.3837854259
1063	0.3837067635
1064	0.3836649075
1065	0.3836241633
1066	0.3835996798
1067	0.3835897196
1068	0.3835672744
1069	0.3835253721
1070	0.3834780033
1071	0.383454979
1072	0.3833878056
1073	0.3833308703
1074	0.3833155362
1075	0.3833062478
1076	0.3832844975
1077	0.383226821
1078	0.383214336
1079	0.3831987471
1080	0.3831384069
1081	0.3830790626
1082	0.3829821476
1083	0.382972697
1084	0.3829155301
1085	0.3828897263
1086	0.3828818971
1087	0.3827812991
1088	0.3826762075
1089	0.3826051889
1090	0.3825968965
1091	0.3825271983
1092	0.3825196239
1093	0.3825103123
1094	0.3824833039
1095	0.3824446445
1096	0.3824136984
1097	0.3823697577
1098	0.3823246357
1099	0.3822650135
1100	0.3822574854
1101	0.3822466914
1102	0.3821509113
1103	0.3820991183
1104	0.3820452638
1105	0.3820100788
1106	0.3819702148
1107	0.381958888
1108	0.3819134186
1109	0.3819054967
1110	0.3818928728
1111	0.3818856458
1112	0.3818188662
1113	0.3817768481
1114	0.3817677217
1115	0.3817249624
1116	0.3817042776
1117	0.3816631397
1118	0.3816043514
1119	0.3815440574
1120	0.3815159604
1121	0.3814260407
1122	0.3814186516
1123	0.3813584503
1124	0.3813517793
1125	0.381342653
1126	0.3813252111
1127	0.381234527
1128	0.3812174788
1129	0.3811365001
1130	0.3810506571
1131	0.3809615481
1132	0.3809150826
1133	0.3809077862
1134	0.38088094
1135	0.3807945411
1136	0.3807308653
1137	0.3807121726
1138	0.3807012163
1139	0.3806233183
1140	0.3805823426
1141	0.380569348
1142	0.38054183
1143	0.3804982137
1144	0.3804756526
1145	0.3804289092
1146	0.3803524705
1147	0.3802849033
1148	0.3802291262
