iter	Passed	Remaining
237	753	2883
238	756	2879
239	759	2877
240	763	2877
241	766	2874
242	769	2869
243	774	2873
244	777	2870
245	781	2866
246	783	2862
247	786	2857
248	789	2853
249	792	2850
250	795	2847
251	799	2847
252	803	2844
253	806	2840
254	809	2838
255	812	2833
256	815	2829
257	820	2833
258	824	2832
259	827	2830
260	830	2826
261	833	2821
262	835	2815
263	839	2813
264	842	2809
265	845	2805
266	848	2802
267	851	2797
268	854	2796
269	857	2792
270	862	2795
271	865	2790
272	868	2785
273	871	2781
274	874	2778
275	876	2773
276	880	2770
277	883	2766
278	885	2761
279	888	2756
280	890	2752
281	894	2751
282	898	2748
283	901	2746
284	904	2742
285	907	2737
286	910	2733
287	914	2732
288	917	2729
289	922	2732
290	925	2727
291	927	2723
292	930	2718
293	933	2714
294	936	2712
295	940	2710
296	943	2706
297	947	2707
298	951	2703
299	954	2700
300	957	2697
301	960	2693
302	963	2689
303	965	2685
304	969	2683
305	972	2679
306	975	2676
307	978	2672
308	981	2667
309	983	2662
310	987	2660
311	990	2657
312	993	2653
313	996	2651
314	999	2646
315	1002	2642
316	1005	2637
317	1007	2633
318	1010	2629
319	1013	2624
320	1016	2622
321	1019	2618
322	1022	2614
323	1024	2609
324	1027	2605
325	1030	2600
326	1033	2597
327	1037	2596
328	1042	2598
329	1045	2594
330	1048	2590
331	1050	2586
332	1054	2582
333	1058	2582
334	1061	2580
335	1065	2577
336	1068	2574
337	1071	2570
338	1074	2566
339	1076	2562
340	1079	2558
341	1083	2556
342	1086	2552
343	1089	2550
344	1092	2545
345	1095	2541
346	1097	2537
347	1100	2533
348	1105	2533
349	1109	2533
350	1112	2530
351	1116	2527
352	1119	2523
353	1122	2519
354	1126	2520
355	1129	2516
356	1132	2511
357	1136	2511
358	1139	2507
359	1142	2503
360	1147	2503
361	1150	2501
362	1153	2497
363	1156	2494
364	1160	2491
365	1163	2489
366	1166	2486
367	1172	2487
368	1175	2485
369	1179	2483
370	1182	2479
371	1186	2477
372	1189	2474
373	1226	2542
374	1229	2538
375	1233	2534
376	1236	2531
377	1245	2540
378	1249	2539
379	1255	2539
380	1260	2540
381	1263	2536
382	1267	2534
383	1269	2529
384	1273	2526
385	1278	2526
386	1280	2521
387	1283	2517
388	1286	2512
389	1291	2513
390	1294	2509
391	1296	2504
392	1299	2499
393	1302	2495
394	1304	2490
395	1308	2487
396	1311	2485
397	1315	2481
398	1317	2477
399	1320	2472
400	1323	2468
401	1327	2466
402	1330	2463
403	1335	2463
404	1338	2459
405	1341	2455
406	1344	2450
407	1346	2446
408	1350	2443
409	1353	2439
410	1355	2434
411	1359	2431
412	1362	2428
413	1365	2424
414	1368	2421
415	1371	2416
416	1374	2412
417	1377	2408
418	1379	2403
419	1382	2400
420	1385	2396
421	1389	2393
422	1391	2389
423	1394	2385
424	1397	2380
425	1400	2376
426	1404	2374
427	1407	2370
428	1410	2367
429	1413	2363
430	1416	2359
431	1419	2355
432	1421	2351
433	1425	2347
434	1427	2343
435	1431	2340
436	1434	2336
437	1437	2333
438	1440	2329
439	1443	2325
440	1446	2323
441	1450	2319
442	1452	2315
443	1456	2312
444	1459	2308
445	1462	2305
446	1465	2301
447	1468	2297
448	1471	2293
449	1473	2289
450	1477	2286
451	1480	2282
452	1482	2278
453	1486	2275
454	1488	2270
455	1491	2266
456	1494	2263
457	1497	2259
458	1500	2255
459	1503	2251
460	1506	2248
461	1509	2245
462	1512	2241
463	1515	2237
464	1518	2233
465	1520	2229
466	1524	2226
467	1527	2222
468	1530	2218
469	1533	2215
470	1536	2211
471	1540	2209
472	1543	2206
473	1546	2201
474	1548	2197
475	1551	2193
476	1555	2191
477	1558	2187
478	1561	2184
479	1564	2180
480	1566	2176
481	1569	2172
482	1575	2171
483	1578	2169
484	1581	2165
485	1585	2162
486	1587	2158
487	1590	2154
488	1593	2150
489	1596	2146
490	1599	2143
491	1602	2139
492	1605	2136
493	1608	2132
494	1611	2128
495	1613	2124
496	1616	2120
497	1620	2118
498	1623	2114
499	1626	2111
500	1629	2107
501	1633	2104
502	1636	2101
503	1639	2098
504	1642	2095
505	1645	2091
506	1648	2087
507	1651	2083
508	1654	2079
509	1657	2076
510	1660	2073
511	1663	2069
512	1666	2066
513	1669	2062
514	1671	2058
515	1675	2055
516	1678	2052
517	1681	2048
518	1684	2044
519	1687	2040
520	1689	2036
521	1693	2034
522	1696	2030
523	1699	2026
524	1702	2023
525	1705	2019
526	1707	2015
527	1710	2011
528	1713	2008
529	1716	2004
530	1719	2000
531	1722	1998
532	1725	1994
533	1729	1991
534	1731	1987
535	1734	1983
536	1737	1980
537	1740	1976
538	1743	1972
539	1745	1968
540	1748	1965
541	1751	1961
542	1754	1957
543	1757	1954
544	1761	1952
545	1764	1948
546	1766	1944
547	1770	1942
548	1773	1938
549	1777	1935
550	1780	1932
551	1784	1929
552	1789	1928
553	1794	1927
554	1797	1923
555	1800	1920
556	1803	1916
557	1805	1912
558	1809	1909
559	1811	1905
560	1815	1903
561	1818	1899
562	1821	1895
563	1825	1893
564	1828	1889
565	1830	1885
566	1836	1884
567	1840	1882
568	1843	1879
569	1846	1875
570	1848	1871
571	1852	1868
572	1854	1864
573	1857	1861
574	1861	1858
575	1863	1854
576	1866	1850
577	1869	1846
578	1872	1843
579	1875	1840
580	1878	1836
581	1881	1833
582	1884	1829
583	1886	1825
584	1889	1822
585	1892	1818
586	1895	1814
587	1898	1811
588	1901	1807
589	1906	1806
590	1911	1805
591	1914	1801
592	1917	1798
593	1920	1794
594	1923	1791
595	1926	1787
596	1929	1783
597	1932	1780
598	1935	1777
599	1938	1773
600	1940	1769
601	1943	1766
602	1946	1762
603	1951	1760
604	1955	1757
605	1957	1754
606	1960	1750
607	1963	1747
608	1967	1744
609	1970	1741
610	1973	1737
611	1976	1734
612	1979	1730
613	1984	1729
614	1989	1727
615	1992	1724
616	1996	1721
617	1999	1717
618	2001	1713
619	2004	1710
620	2007	1706
621	2010	1703
622	2013	1699
623	2016	1696
624	2019	1693
625	2022	1689
626	2024	1685
627	2027	1682
628	2030	1678
629	2033	1675
630	2036	1671
631	2039	1668
632	2043	1665
633	2046	1662
634	2049	1659
635	2052	1655
636	2055	1652
637	2058	1648
638	2061	1645
639	2064	1642
640	2068	1639
641	2071	1635
642	2073	1632
643	2076	1628
644	2080	1625
645	2083	1622
646	2088	1620
647	2091	1617
648	2094	1613
649	2097	1610
650	2102	1608
651	2105	1604
652	2108	1601
653	2111	1597
654	2114	1594
655	2117	1591
656	2120	1587
657	2122	1584
658	2125	1580
659	2128	1577
660	2131	1573
661	2135	1570
662	2138	1567
663	2141	1564
664	2144	1560
665	2147	1557
666	2152	1555
667	2156	1552
668	2158	1548
669	2161	1545
670	2165	1542
671	2169	1539
672	2172	1536
673	2175	1533
674	2179	1530
675	2182	1527
676	2185	1523
677	2188	1520
678	2191	1516
679	2194	1513
680	2197	1510
681	2201	1507
682	2206	1505
683	2209	1502
684	2212	1498
685	2215	1495
686	2218	1491
687	2221	1488
688	2225	1485
689	2228	1482
690	2230	1478
691	2233	1474
692	2236	1471
693	2239	1468
694	2242	1465
695	2245	1461
696	2248	1458
697	2251	1454
698	2254	1451
699	2257	1447
700	2260	1444
701	2263	1441
702	2266	1437
703	2269	1434
704	2272	1431
705	2275	1427
706	2278	1424
707	2280	1420
708	2283	1417
709	2286	1413
710	2289	1410
711	2292	1406
712	2294	1403
713	2297	1399
714	2300	1396
715	2303	1392
716	2306	1389
717	2308	1385
718	2312	1383
719	2317	1380
720	2322	1378
721	2324	1374
722	2327	1371
723	2330	1368
724	2333	1364
725	2335	1361
726	2339	1357
727	2341	1354
728	2345	1351
729	2348	1347
730	2350	1344
731	2353	1340
732	2356	1337
733	2360	1334
734	2364	1331
735	2368	1329
736	2371	1325
737	2373	1322
738	2376	1318
739	2380	1315
740	2382	1311
741	2386	1309
742	2389	1305
743	2391	1302
744	2395	1298
745	2398	1295
746	2401	1292
747	2403	1288
748	2407	1285
749	2410	1282
750	2414	1279
751	2416	1275
752	2419	1272
753	2423	1269
754	2426	1266
755	2428	1262
756	2431	1258
757	2434	1255
758	2437	1252
759	2440	1249
760	2443	1245
761	2445	1242
762	2448	1238
763	2450	1235
764	2455	1232
765	2458	1229
766	2461	1226
767	2464	1222
768	2466	1219
769	2471	1216
770	2476	1214
771	2479	1210
772	2482	1207
773	2485	1204
774	2487	1200
775	2490	1197
776	2493	1193
777	2496	1190
778	2500	1187
779	2503	1184
780	2506	1180
781	2509	1177
782	2512	1174
783	2515	1171
784	2518	1167
785	2520	1164
786	2523	1160
787	2526	1157
788	2529	1154
789	2532	1150
790	2535	1147
791	2538	1144
792	2540	1140
793	2544	1137
794	2547	1134
795	2550	1130
796	2552	1127
797	2556	1124
798	2558	1120
799	2561	1117
800	2564	1114
801	2567	1110
802	2569	1107
803	2572	1103
804	2575	1100
805	2578	1097
806	2581	1093
807	2583	1090
808	2586	1087
809	2589	1083
810	2592	1080
811	2596	1077
812	2600	1074
813	2603	1071
814	2606	1068
815	2609	1064
816	2612	1061
817	2615	1058
818	2618	1054
819	2621	1051
820	2623	1048
821	2626	1044
822	2629	1041
823	2632	1038
824	2635	1035
825	2638	1031
826	2641	1028
827	2643	1025
828	2646	1021
829	2650	1018
830	2653	1015
831	2656	1012
832	2661	1009
833	2664	1006
834	2667	1003
835	2670	999
836	2673	996
837	2677	993
838	2679	990
839	2683	987
840	2686	983
841	2689	980
842	2692	977
843	2695	974
844	2698	970
845	2701	967
846	2704	964
847	2710	962
848	2713	958
849	2715	955
850	2718	951
851	2721	948
852	2723	945
853	2727	942
854	2730	939
855	2733	935
856	2736	932
857	2739	929
858	2742	925
859	2746	922
860	2751	920
861	2756	917
862	2759	914
863	2762	911
864	2765	907
865	2767	904
866	2770	901
867	2774	898
868	2776	894
869	2779	891
870	2783	888
871	2785	884
872	2788	881
873	2791	878
874	2794	875
875	2798	871
876	2801	868
877	2804	865
878	2809	862
879	2812	859
880	2814	856
881	2818	853
882	2821	849
883	2824	846
884	2827	843
885	2829	839
886	2832	836
887	2835	833
888	2837	830
889	2840	826
890	2843	823
891	2846	820
892	2849	816
893	2852	813
894	2855	810
895	2858	807
896	2861	803
897	2864	800
898	2867	797
899	2870	794
900	2873	790
901	2876	787
902	2879	784
903	2882	781
904	2886	778
905	2889	774
906	2892	771
907	2895	768
908	2898	765
909	2901	762
910	2906	759
911	2909	756
912	2912	752
913	2915	749
914	2917	746
915	2921	743
916	2924	739
917	2929	737
918	2931	733
919	2934	730
920	2937	727
921	2940	723
922	2943	720
923	2946	717
924	2949	714
925	2952	710
926	2955	707
927	2959	704
928	2962	701
929	2965	698
930	2968	695
931	2971	691
932	2975	688
933	2978	685
934	2981	682
935	2984	679
936	2987	675
937	2991	672
938	2995	669
939	2998	666
940	3002	663
941	3004	660
942	3007	656
943	3009	653
944	3012	650
945	3017	647
946	3020	644
947	3023	640
948	3025	637
949	3028	634
950	3031	631
951	3033	627
952	3037	624
953	3042	621
954	3046	618
955	3049	615
956	3052	612
957	3055	609
958	3058	605
959	3060	602
960	3065	599
961	3067	596
962	3070	593
963	3073	589
964	3076	586
965	3078	583
966	3081	580
967	3085	576
968	3087	573
969	3092	570
970	3094	567
971	3098	564
972	3103	561
973	3106	558
974	3109	554
975	3112	551
976	3114	548
977	3117	545
978	3120	541
979	3123	538
980	3126	535
981	3128	532
982	3131	528
983	3134	525
984	3138	522
985	3141	519
986	3143	516
987	3146	512
988	3149	509
989	3152	506
990	3155	503
991	3158	499
992	3161	496
993	3165	493
994	3167	490
995	3170	487
996	3173	483
997	3176	480
998	3179	477
999	3182	474
1000	3185	471
1001	3188	467
1002	3192	464
1003	3195	461
1004	3198	458
1005	3201	455
1006	3205	452
1007	3210	449
1008	3214	446
1009	3217	442
1010	3221	439
1011	3224	436
1012	3228	433
1013	3231	430
1014	3234	426
1015	3236	423
1016	3240	420
1017	3243	417
1018	3246	414
1019	3248	410
1020	3251	407
1021	3254	404
1022	3257	401
1023	3261	398
1024	3264	394
1025	3267	391
1026	3272	388
1027	3275	385
1028	3278	382
1029	3281	379
1030	3284	375
1031	3287	372
1032	3290	369
1033	3293	366
1034	3297	363
1035	3299	359
1036	3302	356
1037	3305	353
1038	3308	350
1039	3311	347
1040	3314	343
1041	3317	340
1042	3321	337
1043	3323	334
1044	3327	331
1045	3329	327
1046	3332	324
1047	3336	321
1048	3338	318
1049	3341	315
1050	3343	311
1051	3346	308
1052	3350	305
1053	3352	302
1054	3356	299
1055	3359	295
1056	3362	292
1057	3367	289
1058	3371	286
1059	3374	283
1060	3379	280
1061	3382	277
1062	3385	273
1063	3388	270
1064	3390	267
1065	3393	264
1066	3397	261
1067	3400	257
1068	3403	254
1069	3406	251
1070	3410	248
1071	3414	245
1072	3417	242
1073	3420	238
1074	3424	235
1075	3428	232
1076	3431	229
1077	3434	226
1078	3437	223
1079	3440	219
1080	3442	216
1081	3445	213
1082	3448	210
1083	3451	206
1084	3454	203
1085	3457	200
1086	3461	197
1087	3464	194
1088	3467	191
1089	3471	187
1090	3473	184
1091	3477	181
1092	3482	178
1093	3485	175
1094	3488	172
1095	3492	168
1096	3494	165
1097	3497	162
1098	3499	159
1099	3504	156
1100	3507	152
1101	3510	149
1102	3513	146
1103	3516	143
1104	3519	140
1105	3522	136
1106	3525	133
1107	3528	130
1108	3531	127
1109	3535	124
1110	3538	121
1111	3540	117
1112	3543	114
1113	3546	111
1114	3548	108
1115	3552	105
1116	3555	101
1117	3558	98
1118	3560	95
1119	3563	92
1120	3566	89
1121	3569	85
1122	3573	82
1123	3576	79
1124	3579	76
1125	3581	73
1126	3585	69
1127	3587	66
1128	3590	63
1129	3593	60
1130	3596	57
1131	3599	54
1132	3602	50
1133	3605	47
1134	3608	44
1135	3611	41
1136	3614	38
1137	3617	34
1138	3620	31
1139	3622	28
1140	3627	25
1141	3630	22
1142	3632	19
1143	3635	15
1144	3637	12
1145	3640	9
1146	3644	6
1147	3647	3
1148	3650	0
