A;102;20110801 02:11;VALNET;
D;102;1115275;25;20110801 02:11;P;;;;;;
D;102;1115275;25;20110801 02:11;V;;;;;;
B;102;1118206;26;20110801 02:11;MAPLE HILL;;;NOWRA RD;FITZROY FALLS;2577;47.52;H;20110616;20110714;3050000;E3;R;RESIDENCE;;HAM;;0;AG380563;
C;102;1118206;26;20110801 02:11;61/733981;
D;102;1118206;26;20110801 02:11;P;;;;;;
D;102;1118206;26;20110801 02:11;P;;;;;;
D;102;1118206;26;20110801 02:11;V;;;;;;
D;102;1118206;26;20110801 02:11;V;;;;;;
B;102;1110452;27;20110801 02:11;;;24;COLO RD;COLO VALE;2575;828.4;M;20110617;20110715;318500;R2;R;RESIDENCE;;CAA;;0;AG379520;
C;102;1110452;27;20110801 02:11;32/598373;
D;102;1110452;27;20110801 02:11;P;;;;;;
D;102;1110452;27;20110801 02:11;P;;;;;;
D;102;1110452;27;20110801 02:11;V;;;;;;
D;102;1110452;27;20110801 02:11;V;;;;;;
B;102;1118480;28;20110801 02:11;;;;OLD HUME HWY;MITTAGONG;2575;782.4;M;20110610;20110718;335000;R2;R;RESIDENCE;;LGA;;0;AG383031;
C;102;1118480;28;20110801 02:11;172/565851;
D;102;1118480;28;20110801 02:11;P;;;;;;
D;102;1118480;28;20110801 02:11;V;;;;;;
B;102;1113185;29;20110801 02:11;;;9;HELENA ST;MITTAGONG;2575;621.4;M;20110624;20110715;585000;R2;R;RESIDENCE;;LGA;;0;AG376197;
C;102;1113185;29;20110801 02:11;1/868428;
D;102;1113185;29;20110801 02:11;P;;;;;;
D;102;1113185;29;20110801 02:11;V;;;;;;
B;102;1113506;30;20110801 02:11;NAUMAI;;13;HOLLY RD;BURRADOO;2576;4508;M;20110519;20110707;855000;R5;R;RESIDENCE;;NPA;;0;AG381240;
C;102;1113506;30;20110801 02:11;4/776178;
D;102;1113506;30;20110801 02:11;P;;;;;;
D;102;1113506;30;20110801 02:11;P;;;;;;
D;102;1113506;30;20110801 02:11;V;;;;;;
D;102;1113506;30;20110801 02:11;V;;;;;;
B;102;1110979;31;20110801 02:11;;1;6;DAVID ST;BOWRAL;2576;;;20110627;20110718;185000;;R;RESIDENCE;1;;;0;AG383361;
C;102;1110979;31;20110801 02:11;1/SP36297;
D;102;1110979;31;20110801 02:11;P;;;;;;
D;102;1110979;31;20110801 02:11;P;;;;;;
D;102;1110979;31;20110801 02:11;V;;;;;;
B;102;1118902;32;20110801 02:11;;;;OLD WINGELLO RD;BUNDANOON;2578;7303;M;20110513;20110708;537500;R5;R;RESIDENCE;;QEA;;0;AG365577;
C;102;1118902;32;20110801 02:11;5/578321;
D;102;1118902;32;20110801 02:11;P;;;;;;
D;102;1118902;32;20110801 02:11;V;;;;;;
D;102;1118902;32;20110801 02:11;V;;;;;;
B;102;1121658;33;20110801 02:11;;;17;SHACKLETON ST;ROBERTSON;2577;991.1;M;20110520;20110617;400000;R2;R;RESIDENCE;;DUA;;0;AG388346;
C;102;1121658;33;20110801 02:11;7/807699;
D;102;1121658;33;20110801 02:11;P;;;;;;
D;102;1121658;33;20110801 02:11;V;;;;;;
B;102;1124404;34;20110801 02:11;;;8;WAITE ST;MOSS VALE;2577;902.6;M;20110329;20110718;310000;R3;R;RESIDENCE;;FCA;;0;AG380958;
C;102;1124404;34;20110801 02:11;4/324928;
D;102;1124404;34;20110801 02:11;P;;;;;;
D;102;1124404;34;20110801 02:11;P;;;;;;
D;102;1124404;34;20110801 02:11;V;;;;;;
B;102;1113896;35;20110801 02:11;;;74;HUME HWY;YERRINBOOL;2575;834.7;M;20110513;20110630;246000;R2;R;RESIDENCE;;CDA;;0;AG381981;
C;102;1113896;35;20110801 02:11;8/9882;
D;102;1113896;35;20110801 02:11;P;;;;;;
D;102;1113896;35;20110801 02:11;V;;;;;;
D;102;1113896;35;20110801 02:11;V;;;;;;
B;102;1116596;36;20110801 02:11;;;20;MCCLEERY AVE;MOSS VALE;2577;632.3;M;20110528;20110719;227500;R3;R;RESIDENCE;;FCA;;0;AG387679;
C;102;1116596;36;20110801 02:11;12/216195;
D;102;1116596;36;20110801 02:11;P;;;;;;
D;102;1116596;36;20110801 02:11;V;;;;;;
D;102;1116596;36;20110801 02:11;V;;;;;;
D;102;1116596;36;20110801 02:11;V;;;;;;
B;102;1119145;37;20110801 02:11;HOLLY PARK;;122;OSBORNE RD;BURRADOO;2576;4121;M;20110511;20110718;1500000;R5;R;RESIDENCE;;NPA;;0;AG384076;
C;102;1119145;37;20110801 02:11;2/262245;
D;102;1119145;37;20110801 02:11;P;;;;;;
D;102;1119145;37;20110801 02:11;P;;;;;;
D;102;1119145;37;20110801 02:11;V;;;;;;
B;102;1119462;38;20110801 02:11;MORE HOUSE;;11;OXLEY ST;BERRIMA;2577;4047;M;20110421;20110602;720000;R2;R;RESIDENCE;;WBA;;0;AG372568;
C;102;1119462;38;20110801 02:11;16, 17/30/758098;
D;102;1119462;38;20110801 02:11;P;;;;;;
D;102;1119462;38;20110801 02:11;P;;;;;;
D;102;1119462;38;20110801 02:11;V;;;;;;
D;102;1119462;38;20110801 02:11;V;;;;;;
D;102;1119462;38;20110801 02:11;V;;;;;;
D;102;1119462;38;20110801 02:11;V;;;;;;
B;102;3272995;39;20110801 02:11;;;22;GREASONS RD;BUNDANOON;2578;1859;M;20110608;20110711;578000;R2;R;RESIDENCE;;QAA;;0;AG366541;
C;102;3272995;39;20110801 02:11;42/1102297;
D;102;3272995;39;20110801 02:11;P;;;;;;
D;102;3272995;39;20110801 02:11;P;;;;;;
D;102;3272995;39;20110801 02:11;V;;;;;;
D;102;3272995;39;20110801 02:11;V;;;;;;
B;102;3316212;40;20110801 02:11;;;;FERNDALE RD;BUNDANOON;2578;2012;M;20110601;20110706;149000;R2;V;VACANT LAND;;QAA;;0;AG364182;
C;102;3316212;40;20110801 02:11;10/1112055;
D;102;3316212;40;20110801 02:11;P;;;;;;
D;102;3316212;40;20110801 02:11;P;;;;;;
D;102;3316212;40;20110801 02:11;V;;;;;;
B;102;3356212;41;20110801 02:11;;;22;NORWOOD ST;EXETER;2579;2148;M;20110606;20110718;205000;R2;V;VACANT LAND;;WEA;;0;AG388143;
C;102;3356212;41;20110801 02:11;4/1121045;
D;102;3356212;41;20110801 02:11;P;;;;;;
D;102;3356212;41;20110801 02:11;V;;;;;;
Z;209;41;41;125;
