A;138;20110801 02:16;VALNET;
B;138;1436664;30;20110801 02:16;;;68;RENOWN AVE;WILEY PARK;2195;467.9;M;20110621;20110722;465000;A;R;RESIDENCE;;XN;;0;AG392846;
C;138;1436664;30;20110801 02:16;C/340537;
D;138;1436664;30;20110801 02:16;P;;;;;;
D;138;1436664;30;20110801 02:16;V;;;;;;
D;138;1436664;30;20110801 02:16;V;;;;;;
B;138;1439506;31;20110801 02:16;;7;15;SEVENTH AVE;CAMPSIE;2194;;;20110607;20110719;342000;;R;RESIDENCE;7;;;0;AG386278;
C;138;1439506;31;20110801 02:16;7/SP5329;
D;138;1439506;31;20110801 02:16;P;;;;;;
D;138;1439506;31;20110801 02:16;V;;;;;;
B;138;1439506;32;20110801 02:16;;18;15;SEVENTH AVE;CAMPSIE;2194;;;20110607;20110719;342000;;R;RESIDENCE;18;;;0;AG386278;
C;138;1439506;32;20110801 02:16;18/SP5329;
D;138;1439506;32;20110801 02:16;P;;;;;;
D;138;1439506;32;20110801 02:16;V;;;;;;
B;138;1428912;33;20110801 02:16;;;17;MAIN ST;EARLWOOD;2206;572.3;M;20110623;20110701;366500;A;R;RESIDENCE;;AK;;0;AG354041;
C;138;1428912;33;20110801 02:16;1/191345;
D;138;1428912;33;20110801 02:16;P;;;;;;
D;138;1428912;33;20110801 02:16;V;;;;;;
D;138;1428912;33;20110801 02:16;V;;;;;;
B;138;1439601;34;20110801 02:16;;4;30;SEVENTH AVE;CAMPSIE;2194;;;20110610;20110713;535000;;R;RESIDENCE;4;;;0;AG372209;
C;138;1439601;34;20110801 02:16;4/SP54791;
D;138;1439601;34;20110801 02:16;P;;;;;;
D;138;1439601;34;20110801 02:16;P;;;;;;
D;138;1439601;34;20110801 02:16;V;;;;;;
B;138;1444908;35;20110801 02:16;;7;70;WARDELL RD;EARLWOOD;2206;;;20110324;20110714;745000;;R;RESIDENCE;7;;;0;AG386624;
C;138;1444908;35;20110801 02:16;7/SP11616;
D;138;1444908;35;20110801 02:16;P;;;;;;
D;138;1444908;35;20110801 02:16;P;;;;;;
D;138;1444908;35;20110801 02:16;V;;;;;;
B;138;1439880;36;20110801 02:16;;9;1;SHADFORTH ST;WILEY PARK;2195;;;20110526;20110713;230000;;R;RESIDENCE;9;;;0;AG376744;
C;138;1439880;36;20110801 02:16;9/SP7953;
D;138;1439880;36;20110801 02:16;P;;;;;;
D;138;1439880;36;20110801 02:16;P;;;;;;
D;138;1439880;36;20110801 02:16;V;;;;;;
B;138;1439880;37;20110801 02:16;;24;1;SHADFORTH ST;PUNCHBOWL;2196;;;20110526;20110713;230000;;R;RESIDENCE;24;;;0;AG376744;
C;138;1439880;37;20110801 02:16;24/SP7953;
D;138;1439880;37;20110801 02:16;P;;;;;;
D;138;1439880;37;20110801 02:16;P;;;;;;
D;138;1439880;37;20110801 02:16;V;;;;;;
B;138;1431775;38;20110801 02:16;;;55;MYERS ST;ROSELANDS;2196;480.6;M;20110530;20110705;510000;A;R;RESIDENCE;;XR;;0;AG366650;
C;138;1431775;38;20110801 02:16;10/35249;
D;138;1431775;38;20110801 02:16;P;;;;;;
D;138;1431775;38;20110801 02:16;P;;;;;;
D;138;1431775;38;20110801 02:16;V;;;;;;
B;138;1438013;39;20110801 02:16;;;51;ROSEMEATH AVE;KINGSGROVE;2208;448.9;M;20110428;20110721;740000;A;R;RESIDENCE;;XK;;0;AG384802;
C;138;1438013;39;20110801 02:16;55/15866;
D;138;1438013;39;20110801 02:16;P;;;;;;
D;138;1438013;39;20110801 02:16;P;;;;;;
D;138;1438013;39;20110801 02:16;V;;;;;;
D;138;1438013;39;20110801 02:16;V;;;;;;
B;138;1435471;40;20110801 02:16;;;38;PROCTOR AVE;KINGSGROVE;2208;518.5;M;20110604;20110718;655000;A;R;RESIDENCE;;XK;;0;AG380984;
C;138;1435471;40;20110801 02:16;47/22360;
D;138;1435471;40;20110801 02:16;P;;;;;;
D;138;1435471;40;20110801 02:16;V;;;;;;
D;138;1435471;40;20110801 02:16;V;;;;;;
B;138;1435677;41;20110801 02:16;;14;586;PUNCHBOWL RD;LAKEMBA;2195;;;20110511;20110711;240000;;R;RESIDENCE;14;;;0;AG367626;
C;138;1435677;41;20110801 02:16;14/SP13455;
D;138;1435677;41;20110801 02:16;P;;;;;;
D;138;1435677;41;20110801 02:17;V;;;;;;
D;138;1435677;41;20110801 02:17;V;;;;;;
B;138;1441111;42;20110801 02:17;;5;59;SPROULE ST;LAKEMBA;2195;;;20110415;20110720;265500;;R;RESIDENCE;5;;;0;AG387277;
C;138;1441111;42;20110801 02:17;5/SP4218;
D;138;1441111;42;20110801 02:17;P;;;;;;
D;138;1441111;42;20110801 02:17;V;;;;;;
B;138;1443902;43;20110801 02:17;;;16;VICTORIA RD;PUNCHBOWL;2196;765;M;20110428;20110704;600000;A;R;RESIDENCE;;AP;;0;AG388042;
C;138;1443902;43;20110801 02:17;40/9476;
D;138;1443902;43;20110801 02:17;P;;;;;;
D;138;1443902;43;20110801 02:17;P;;;;;;
D;138;1443902;43;20110801 02:17;V;;;;;;
D;138;1443902;43;20110801 02:17;V;;;;;;
B;138;1443955;44;20110801 02:17;;9;95;VICTORIA RD;PUNCHBOWL;2196;;;20110526;20110714;285000;;R;RESIDENCE;9;;;0;AG378864;
C;138;1443955;44;20110801 02:17;9/SP9697;
D;138;1443955;44;20110801 02:17;P;;;;;;
D;138;1443955;44;20110801 02:17;V;;;;;;
D;138;1443955;44;20110801 02:17;V;;;;;;
B;138;3150212;45;20110801 02:17;;;53;JOYCE ST;PUNCHBOWL;2196;427.1;M;20110713;20110713;600000;A;R;RESIDENCE;;AP;;0;AG376110;
C;138;3150212;45;20110801 02:17;1/1078070;
D;138;3150212;45;20110801 02:17;P;;;;;;
D;138;3150212;45;20110801 02:17;P;;;;;;
D;138;3150212;45;20110801 02:17;P;;;;;;
D;138;3150212;45;20110801 02:17;V;;;;;;
D;138;3150212;45;20110801 02:17;V;;;;;;
B;138;3277469;46;20110801 02:17;;;3;MOOREFIELDS RD;KINGSGROVE;2208;382.8;M;20110604;20110711;655000;A;R;RESIDENCE;;XK;;0;AG387820;
C;138;3277469;46;20110801 02:17;1/1102459;
D;138;3277469;46;20110801 02:17;P;;;;;;
D;138;3277469;46;20110801 02:17;P;;;;;;
D;138;3277469;46;20110801 02:17;P;;;;;;
D;138;3277469;46;20110801 02:17;V;;;;;;
D;138;3277469;46;20110801 02:17;V;;;;;;
B;138;1408264;47;20110801 02:17;;20;130;CANTERBURY RD;HURLSTONE PARK;2193;;;20110608;20110720;630000;;R;RESIDENCE;20;;;0;AG386481;
C;138;1408264;47;20110801 02:17;20/SP63277;
D;138;1408264;47;20110801 02:17;P;;;;;;
D;138;1408264;47;20110801 02:17;P;;;;;;
D;138;1408264;47;20110801 02:17;V;;;;;;
D;138;1408264;47;20110801 02:17;V;;;;;;
B;138;1418025;48;20110801 02:17;;3;77;FREDERICK ST;CAMPSIE;2194;;;20110405;20110704;495000;;R;RESIDENCE;3;;;0;AG382477;
C;138;1418025;48;20110801 02:17;3/SP64427;
D;138;1418025;48;20110801 02:17;P;;;;;;
D;138;1418025;48;20110801 02:17;V;;;;;;
B;138;3348098;49;20110801 02:17;;8;171;MOOREFIELDS RD;ROSELANDS;2196;;;20110615;20110715;614460;;R;RESIDENCE;8;;;0;AG379037;
C;138;3348098;49;20110801 02:17;8/SP79652;
D;138;3348098;49;20110801 02:17;P;;;;;;
D;138;3348098;49;20110801 02:17;P;;;;;;
D;138;3348098;49;20110801 02:17;V;;;;;;
D;138;3348098;49;20110801 02:17;V;;;;;;
B;138;3343865;50;20110801 02:17;;;17;RIVERVIEW RD;EARLWOOD;2206;701.4;M;20110704;20110708;900000;A;R;RESIDENCE;;XD;;0;AG386651;
C;138;3343865;50;20110801 02:17;100/1118237;
D;138;3343865;50;20110801 02:17;P;;;;;;
D;138;3343865;50;20110801 02:17;P;;;;;;
D;138;3343865;50;20110801 02:17;V;;;;;;
Z;254;50;50;152;
