A;195;20030501 12:47;PBARBER;
C;195;2951355;13;20030501 12:47;302//264428;
D;195;2951355;13;20030501 12:47;P;;;;;;
D;195;2951355;13;20030501 12:47;P;;;;;;
B;195;2975065;14;20030501 12:47;;;LOT7;MOORE CREEK ROAD;MOORE CREEK;2340;;;20021025;20030415;59000;;V;VACANT LAND;;;;;9546110;
C;195;2975065;14;20030501 12:47;7//1050219;
D;195;2975065;14;20030501 12:47;P;;;;;;
D;195;2975065;14;20030501 12:47;V;;;;;;
B;195;2975066;15;20030501 12:47;;;LOT8;MOORE CREEK ROAD;MOORE CREEK;2340;;;20021004;20030414;140000;;R;RESIDENCE;;;;;9546799;
C;195;2975066;15;20030501 12:47;8//1050219;
D;195;2975066;15;20030501 12:47;P;;;;;;
D;195;2975066;15;20030501 12:47;V;;;;;;
D;195;2975066;15;20030501 12:47;V;;;;;;
B;195;2975067;16;20030501 12:47;;;LOT9;MOORE CREEK ROAD;MOORE CREEK;2340;;;20021004;20030411;70500;;3;WOOLSHED/CHOO;;;;;9546832;
C;195;2975067;16;20030501 12:47;9//1050219;
D;195;2975067;16;20030501 12:47;P;;;;;;
D;195;2975067;16;20030501 12:47;V;;;;;;
Z;75;16;16;41;
