A;082;20110801 02:02;VALNET;
C;082;630584;16;20110801 02:02;15/SP42238;
D;082;630584;16;20110801 02:02;P;;;;;;
D;082;630584;16;20110801 02:02;V;;;;;;
D;082;630584;16;20110801 02:02;V;;;;;;
B;082;628573;17;20110801 02:02;;;10;BEROWRA RD;MOUNT COLAH;2079;922.7;M;20110701;20110715;540000;A;R;RESIDENCE;;EP;;0;AG384833;
C;082;628573;17;20110801 02:02;1/1093088;
D;082;628573;17;20110801 02:02;P;;;;;;
D;082;628573;17;20110801 02:02;P;;;;;;
D;082;628573;17;20110801 02:02;V;;;;;;
B;082;629321;18;20110801 02:02;;;8 A;BLACKBUTT AVE;PENNANT HILLS;2120;923.2;M;20110526;20110704;805000;A;R;RESIDENCE;;EA;;0;AG385160;
C;082;629321;18;20110801 02:02;49/235018;
D;082;629321;18;20110801 02:02;P;;;;;;
D;082;629321;18;20110801 02:02;V;;;;;;
D;082;629321;18;20110801 02:02;V;;;;;;
B;082;629523;19;20110801 02:02;;3;618;BLAXLAND RD;EASTWOOD;2122;;;20110526;20110712;382200;;R;RESIDENCE;3;;;0;AG378877;
C;082;629523;19;20110801 02:02;3/SP19034;
D;082;629523;19;20110801 02:02;P;;;;;;
D;082;629523;19;20110801 02:02;P;;;;;;
D;082;629523;19;20110801 02:02;V;;;;;;
D;082;629523;19;20110801 02:02;V;;;;;;
B;082;637687;20;20110801 02:02;;;26;DELAWARE ST;EPPING;2121;758.8;M;20110519;20110714;1200000;A;R;RESIDENCE;;EK;;0;AG385411;
C;082;637687;20;20110801 02:02;40/31307;
D;082;637687;20;20110801 02:02;P;;;;;;
D;082;637687;20;20110801 02:02;P;;;;;;
D;082;637687;20;20110801 02:02;V;;;;;;
D;082;637687;20;20110801 02:02;V;;;;;;
B;082;651160;21;20110801 02:02;;9;65;KING RD;HORNSBY;2077;;;20110601;20110713;590000;;R;RESIDENCE;9;;;0;AG377289;
C;082;651160;21;20110801 02:02;9/SP32760;
D;082;651160;21;20110801 02:02;P;;;;;;
D;082;651160;21;20110801 02:02;P;;;;;;
D;082;651160;21;20110801 02:02;V;;;;;;
D;082;651160;21;20110801 02:02;V;;;;;;
B;082;656798;22;20110801 02:02;;;1;TWICKENHAM CL;NORMANHURST;2076;708.2;M;20110526;20110707;707500;A;R;RESIDENCE;;EC;;0;AG366478;
C;082;656798;22;20110801 02:02;1/229605;
D;082;656798;22;20110801 02:02;P;;;;;;
D;082;656798;22;20110801 02:02;P;;;;;;
D;082;656798;22;20110801 02:02;P;;;;;;
D;082;656798;22;20110801 02:02;V;;;;;;
D;082;656798;22;20110801 02:02;V;;;;;;
B;082;638544;23;20110801 02:02;;;32;DORSET ST;EPPING;2121;841;M;20110402;20110719;1115000;A;R;RESIDENCE;;EJ;;0;AG386077;
C;082;638544;23;20110801 02:02;2/546727;
D;082;638544;23;20110801 02:02;P;;;;;;
D;082;638544;23;20110801 02:02;V;;;;;;
D;082;638544;23;20110801 02:02;V;;;;;;
B;082;675837;24;20110801 02:02;;;14;WESSON RD;WEST PENNANT HILLS;2125;765.1;M;20110524;20110712;829000;A;R;RESIDENCE;;EA;;0;AG376125;
C;082;675837;24;20110801 02:02;16/203971;
D;082;675837;24;20110801 02:02;P;;;;;;
D;082;675837;24;20110801 02:02;V;;;;;;
D;082;675837;24;20110801 02:02;V;;;;;;
B;082;659738;25;20110801 02:03;;30;12;NORTHCOTE RD;HORNSBY;2077;;;20110609;20110714;357000;;R;RESIDENCE;30;;;0;AG379410;
C;082;659738;25;20110801 02:03;30/SP58614;
D;082;659738;25;20110801 02:03;P;;;;;;
D;082;659738;25;20110801 02:03;V;;;;;;
D;082;659738;25;20110801 02:03;V;;;;;;
B;082;665157;26;20110801 02:03;;;12;PIKE RD;HORNSBY HEIGHTS;2077;904.32;M;20110502;20110711;845000;A;R;RESIDENCE;;EF;;0;AG371534;
C;082;665157;26;20110801 02:03;14/561238;
D;082;665157;26;20110801 02:03;P;;;;;;
D;082;665157;26;20110801 02:03;P;;;;;;
D;082;665157;26;20110801 02:03;V;;;;;;
B;082;638954;27;20110801 02:03;;;106;DUFFY AVE;WESTLEIGH;2120;694.6;M;20110530;20110719;780000;A;R;RESIDENCE;;EH;;0;AG383259;
C;082;638954;27;20110801 02:03;2/602814;
D;082;638954;27;20110801 02:03;P;;;;;;
D;082;638954;27;20110801 02:03;P;;;;;;
D;082;638954;27;20110801 02:03;V;;;;;;
B;082;649435;28;20110801 02:03;;;26;JARANDA ST;BEROWRA;2081;884.9;M;20110502;20110714;895000;A;R;RESIDENCE;;EO;;0;AG379457;
C;082;649435;28;20110801 02:03;8/836578;
D;082;649435;28;20110801 02:03;P;;;;;;
D;082;649435;28;20110801 02:03;P;;;;;;
D;082;649435;28;20110801 02:03;V;;;;;;
D;082;649435;28;20110801 02:03;V;;;;;;
B;082;673548;29;20110801 02:03;;;6;TRACEY CL;NORMANHURST;2076;750;M;20110603;20110715;866000;A;R;RESIDENCE;;EB;;0;AG380902;
C;082;673548;29;20110801 02:03;6/253529;
D;082;673548;29;20110801 02:03;P;;;;;;
D;082;673548;29;20110801 02:03;V;;;;;;
D;082;673548;29;20110801 02:03;V;;;;;;
B;082;668316;30;20110801 02:03;;;39;ROSEN ST;EPPING;2121;815.7;M;20110511;20110622;500000;A;R;RESIDENCE;;EK;ACI;0;AG324084;
C;082;668316;30;20110801 02:03;20/217092;
B;082;647260;31;20110801 02:03;;;101;HEWITT AVE;WAHROONGA;2076;766.2;M;20110621;20110720;787000;A;R;RESIDENCE;;EB;;0;AG392367;
C;082;647260;31;20110801 02:03;3/246905;
D;082;647260;31;20110801 02:03;P;;;;;;
D;082;647260;31;20110801 02:03;P;;;;;;
D;082;647260;31;20110801 02:03;V;;;;;;
D;082;647260;31;20110801 02:03;V;;;;;;
B;082;668782;32;20110801 02:03;;;1;RUSSELL CRES;WESTLEIGH;2120;708.3;M;20110607;20110715;715000;A;R;RESIDENCE;;EH;;0;AG378754;
C;082;668782;32;20110801 02:03;25/36/253780;
D;082;668782;32;20110801 02:03;P;;;;;;
D;082;668782;32;20110801 02:03;P;;;;;;
D;082;668782;32;20110801 02:03;V;;;;;;
B;082;671357;33;20110801 02:03;;;36;STUART AVE;NORMANHURST;2076;828.3;M;20110416;20110711;840000;A;R;RESIDENCE;;EB;;0;AG380560;
C;082;671357;33;20110801 02:03;1/227487;
D;082;671357;33;20110801 02:03;P;;;;;;
D;082;671357;33;20110801 02:03;P;;;;;;
D;082;671357;33;20110801 02:03;V;;;;;;
D;082;671357;33;20110801 02:03;V;;;;;;
B;082;639732;34;20110801 02:03;;;5;EATON AVE;NORMANHURST;2076;944.4;M;20110430;20110620;881000;A;R;RESIDENCE;;EC;;0;AG383052;
C;082;639732;34;20110801 02:03;31/B/7682;
D;082;639732;34;20110801 02:03;P;;;;;;
D;082;639732;34;20110801 02:03;P;;;;;;
D;082;639732;34;20110801 02:03;V;;;;;;
B;082;642268;35;20110801 02:03;;;9;FLORA AVE;MOUNT COLAH;2079;484;M;20110629;20110713;710000;A;R;RESIDENCE;;EP;;0;AG381698;
C;082;642268;35;20110801 02:03;1/841131;
D;082;642268;35;20110801 02:03;P;;;;;;
D;082;642268;35;20110801 02:03;P;;;;;;
D;082;642268;35;20110801 02:03;V;;;;;;
D;082;642268;35;20110801 02:03;V;;;;;;
B;082;644780;36;20110801 02:03;;;18;GRAYLIND AVE;WEST PENNANT HILLS;2125;1168;M;20110527;20110715;780000;A;R;RESIDENCE;;EA;;0;AG382114;
C;082;644780;36;20110801 02:03;23/231678 103/264566;
D;082;644780;36;20110801 02:03;P;;;;;;
D;082;644780;36;20110801 02:03;P;;;;;;
D;082;644780;36;20110801 02:03;V;;;;;;
B;082;666386;37;20110801 02:03;;;29;QUARTER SESSIONS RD;WESTLEIGH;2120;342.6;M;20110621;20110719;630000;A;3;HOUSE;;EH;;0;AG389922;
C;082;666386;37;20110801 02:03;110/858682;
D;082;666386;37;20110801 02:03;P;;;;;;
D;082;666386;37;20110801 02:03;P;;;;;;
D;082;666386;37;20110801 02:03;V;;;;;;
B;082;645139;38;20110801 02:03;;;6;GREYCLIFFE AVE;PENNANT HILLS;2120;528;M;20110604;20110715;667500;A;R;RESIDENCE;;EA;;0;AG384814;
C;082;645139;38;20110801 02:03;192/865189;
D;082;645139;38;20110801 02:03;P;;;;;;
D;082;645139;38;20110801 02:03;P;;;;;;
D;082;645139;38;20110801 02:03;V;;;;;;
B;082;663842;39;20110801 02:03;;;10;PATRICK PL;BEROWRA HEIGHTS;2082;743.7;M;20110502;20110718;665000;A;R;RESIDENCE;;EO;;0;AG386108;
C;082;663842;39;20110801 02:03;16/259922;
D;082;663842;39;20110801 02:03;P;;;;;;
D;082;663842;39;20110801 02:03;P;;;;;;
D;082;663842;39;20110801 02:03;V;;;;;;
D;082;663842;39;20110801 02:03;V;;;;;;
B;082;640099;40;20110801 02:03;;16;14;EDGEWORTH DAVID AVE;HORNSBY;2077;;;20110520;20110629;320000;;3;COMMERCIAL;16;;;0;AG382708;
C;082;640099;40;20110801 02:03;16/SP36282;
D;082;640099;40;20110801 02:03;P;;;;;;
D;082;640099;40;20110801 02:03;V;;;;;;
B;082;645501;41;20110801 02:03;;;8;HAKEA CRES;GALSTON;2159;950.6;M;20110418;20110718;634000;A;R;RESIDENCE;;EQ;;0;AG384044;
C;082;645501;41;20110801 02:03;121/255851;
D;082;645501;41;20110801 02:03;P;;;;;;
D;082;645501;41;20110801 02:03;P;;;;;;
D;082;645501;41;20110801 02:03;V;;;;;;
B;082;653485;42;20110801 02:03;;;21 A;LOCKWOOD ST;ASQUITH;2077;;;20110614;20110712;435000;;R;RESIDENCE;1;;;0;AG376939;
C;082;653485;42;20110801 02:03;1/SP44478;
D;082;653485;42;20110801 02:03;P;;;;;;
D;082;653485;42;20110801 02:03;P;;;;;;
D;082;653485;42;20110801 02:03;V;;;;;;
B;082;661508;43;20110801 02:03;;9;70;OXFORD ST;EPPING;2121;;;20110519;20110708;490000;;R;RESIDENCE;9;;;0;AG383184;
C;082;661508;43;20110801 02:03;9/SP6031;
D;082;661508;43;20110801 02:03;P;;;;;;
D;082;661508;43;20110801 02:03;V;;;;;;
B;082;648204;44;20110801 02:03;;;6;HUETT PL;BEROWRA;2081;720.7;M;20110520;20110715;795000;A;R;RESIDENCE;;EO;;0;AG381080;
C;082;648204;44;20110801 02:03;102/790487;
D;082;648204;44;20110801 02:03;P;;;;;;
D;082;648204;44;20110801 02:03;P;;;;;;
D;082;648204;44;20110801 02:03;V;;;;;;
B;082;659078;45;20110801 02:03;;;77;CEDARWOOD DR;CHERRYBROOK;2126;897.6;M;20110517;20110715;620000;A;R;RESIDENCE;;ER;;0;AG385369;
C;082;659078;45;20110801 02:03;101/260879;
D;082;659078;45;20110801 02:03;P;;;;;;
D;082;659078;45;20110801 02:03;P;;;;;;
D;082;659078;45;20110801 02:03;V;;;;;;
D;082;659078;45;20110801 02:03;V;;;;;;
B;082;675305;46;20110801 02:03;;5;5;WATER ST;HORNSBY;2077;;;20110603;20110715;435000;;R;RESIDENCE;5;;;0;AG385334;
C;082;675305;46;20110801 02:03;5/SP48694;
D;082;675305;46;20110801 02:03;P;;;;;;
D;082;675305;46;20110801 02:03;P;;;;;;
D;082;675305;46;20110801 02:03;V;;;;;;
D;082;675305;46;20110801 02:03;V;;;;;;
Z;240;46;46;146;
