A;108;20030501 12:43;PBARBER;
B;108;1207986;32;20030501 12:43;;;29;PERRIER PL;KELSO;2795;1151;M;20030122;20030303;108000;A;R;RESIDENCE;;AV;AC;;9455779;
C;108;1207986;32;20030501 12:43;33//260917;
D;108;1207986;32;20030501 12:43;P;;;;;;
D;108;1207986;32;20030501 12:43;P;;;;;;
B;108;1208521;33;20030501 12:43;;4;101;RANKIN ST;BATHURST;2795;;;20030306;20030313;90000;;R;RESIDENCE;4;;;;9542412;
C;108;1208521;33;20030501 12:43;4//SP 20197;
D;108;1208521;33;20030501 12:43;P;;;;;;
D;108;1208521;33;20030501 12:43;P;;;;;;
D;108;1208521;33;20030501 12:43;V;;;;;;
B;108;1208729;34;20030501 12:43;;;12;RIVETT PL;KELSO;2795;398.9;M;20030226;20030414;67000;A;R;RESIDENCE;;AV;;;9549555;
C;108;1208729;34;20030501 12:43;4//813725;
D;108;1208729;34;20030501 12:43;P;;;;;;
D;108;1208729;34;20030501 12:43;P;;;;;;
D;108;1208729;34;20030501 12:43;V;;;;;;
B;108;1208974;35;20030501 12:43;;;33;ROCKET ST;BATHURST;2795;431.8;M;20020806;20030115;104000;A;R;RESIDENCE;;AS;AC;;9451362;
C;108;1208974;35;20030501 12:43;1//154384 1//743050;
D;108;1208974;35;20030501 12:43;P;;;;;;
D;108;1208974;35;20030501 12:43;V;;;;;;
D;108;1208974;35;20030501 12:43;V;;;;;;
B;108;1209064;36;20030501 12:43;;;45;ROSEMONT AVE;KELSO;2795;950;M;20030204;20030325;210000;A;R;RESIDENCE;;AK;;;9537119;
C;108;1209064;36;20030501 12:43;14//1013601;
D;108;1209064;36;20030501 12:43;P;;;;;;
D;108;1209064;36;20030501 12:43;V;;;;;;
B;108;1209084;37;20030501 12:43;;;5;ROSEMONT AVE;KELSO;2795;1041;M;20030317;20030416;288000;A;R;RESIDENCE;;AK;;;9551881;
C;108;1209084;37;20030501 12:43;14//874030;
D;108;1209084;37;20030501 12:43;P;;;;;;
D;108;1209084;37;20030501 12:43;V;;;;;;
D;108;1209084;37;20030501 12:43;V;;;;;;
B;108;1209224;38;20030501 12:43;;;230;RUSSELL ST;BATHURST;2795;411;M;20021220;20030206;156000;A;R;RESIDENCE;;AC;AC;;4382086;
C;108;1209224;38;20030501 12:43;1//150042;
D;108;1209224;38;20030501 12:43;P;;;;;;
D;108;1209224;38;20030501 12:43;P;;;;;;
D;108;1209224;38;20030501 12:43;V;;;;;;
D;108;1209224;38;20030501 12:43;V;;;;;;
B;108;1210052;39;20030501 12:43;;;9;STINSON ST;LLANARTH;2795;942.3;M;20030321;20030401;290000;A;R;RESIDENCE;;AL;;;9532077;
C;108;1210052;39;20030501 12:43;3//869848;
D;108;1210052;39;20030501 12:43;P;;;;;;
D;108;1210052;39;20030501 12:43;V;;;;;;
D;108;1210052;39;20030501 12:43;V;;;;;;
B;108;1210110;40;20030501 12:43;;;4;SUNDOWN DR;KELSO;2795;687.4;M;20030213;20030404;175000;A;R;RESIDENCE;;AV;;;9514997;
C;108;1210110;40;20030501 12:43;1013//826565;
D;108;1210110;40;20030501 12:43;P;;;;;;
D;108;1210110;40;20030501 12:43;P;;;;;;
D;108;1210110;40;20030501 12:43;V;;;;;;
D;108;1210110;40;20030501 12:43;V;;;;;;
B;108;1210815;41;20030501 12:43;;;31;VITTORIA ST;WEST BATHURST;2795;461.6;M;20030213;20030403;117500;A;R;RESIDENCE;;AG;;;9529398;
C;108;1210815;41;20030501 12:43;44//35129;
D;108;1210815;41;20030501 12:43;P;;;;;;
D;108;1210815;41;20030501 12:43;V;;;;;;
D;108;1210815;41;20030501 12:43;V;;;;;;
B;108;1210954;42;20030501 12:43;;;4;WENTWORTH DR;KELSO;2795;999.6;M;20030205;20030319;185000;A;R;RESIDENCE;;AK;;;9541686;
C;108;1210954;42;20030501 12:43;5//828873;
D;108;1210954;42;20030501 12:43;P;;;;;;
D;108;1210954;42;20030501 12:43;P;;;;;;
D;108;1210954;42;20030501 12:43;V;;;;;;
B;108;1211063;43;20030501 12:43;;;7;WHITEMAN PL;WINDRADYNE;2795;685.4;M;20030221;20030404;110000;A;R;RESIDENCE;;AA;;;9537103;
C;108;1211063;43;20030501 12:43;125//249576;
D;108;1211063;43;20030501 12:43;P;;;;;;
D;108;1211063;43;20030501 12:43;V;;;;;;
B;108;1211291;44;20030501 12:43;;;182;WILLIAM ST;BATHURST;2795;331.3;M;20030225;20030225;28000;A;R;RESIDENCE;;AC;AC;;4379990;
C;108;1211291;44;20030501 12:43;10//1051258;
D;108;1211291;44;20030501 12:43;P;;;;;;
D;108;1211291;44;20030501 12:43;P;;;;;;
B;108;1211312;45;20030501 12:43;;;240;WILLIAM ST;BATHURST;2795;651.3;M;20030307;20030411;250000;A;R;RESIDENCE;;AC;;;9546860;
C;108;1211312;45;20030501 12:43;C//162570;
D;108;1211312;45;20030501 12:43;P;;;;;;
D;108;1211312;45;20030501 12:43;V;;;;;;
D;108;1211312;45;20030501 12:43;V;;;;;;
B;108;1211388;46;20030501 12:43;;;38;WINDEMERE RD;ROBIN HILL;2795;9446;M;20030224;20030407;450000;R;R;RESIDENCE;;RA;;;9526543;
C;108;1211388;46;20030501 12:43;5//792991;
D;108;1211388;46;20030501 12:43;P;;;;;;
D;108;1211388;46;20030501 12:43;P;;;;;;
D;108;1211388;46;20030501 12:43;V;;;;;;
D;108;1211388;46;20030501 12:43;V;;;;;;
B;108;1211594;47;20030501 12:43;;;76;COTTONWOOD DR;EGLINTON;2795;945.8;M;20030204;20030331;243000;Z;R;RESIDENCE;;ZE;;;9534280;
C;108;1211594;47;20030501 12:43;52//818260;
D;108;1211594;47;20030501 12:43;P;;;;;;
D;108;1211594;47;20030501 12:43;P;;;;;;
D;108;1211594;47;20030501 12:43;V;;;;;;
B;108;1211691;48;20030501 12:43;;;36;HAMILTON ST;EGLINTON;2795;1025;M;20030225;20030401;265000;Z;R;RESIDENCE;;ZE;;;9532139;
C;108;1211691;48;20030501 12:43;2//1011635;
D;108;1211691;48;20030501 12:43;P;;;;;;
D;108;1211691;48;20030501 12:43;P;;;;;;
D;108;1211691;48;20030501 12:43;V;;;;;;
D;108;1211691;48;20030501 12:43;V;;;;;;
B;108;1211850;49;20030501 12:43;;;15;LOREN ST;EGLINTON;2795;937.6;M;20030311;20030411;181000;Z;R;RESIDENCE;;ZE;;;9539632;
C;108;1211850;49;20030501 12:43;6//832716;
D;108;1211850;49;20030501 12:43;P;;;;;;
D;108;1211850;49;20030501 12:43;P;;;;;;
D;108;1211850;49;20030501 12:43;V;;;;;;
D;108;1211850;49;20030501 12:43;V;;;;;;
B;108;1211867;50;20030501 12:43;;;54;LOREN ST;EGLINTON;2795;3678;M;20021129;20030228;300500;Z;R;RESIDENCE;;ZE;AC;;9455367;
C;108;1211867;50;20030501 12:43;11//262401;
D;108;1211867;50;20030501 12:43;P;;;;;;
D;108;1211867;50;20030501 12:43;P;;;;;;
D;108;1211867;50;20030501 12:43;V;;;;;;
B;108;1211887;51;20030501 12:43;;;4;LOREN ST;EGLINTON;2795;2023;M;20030214;20030214;55000;Z;R;RESIDENCE;;ZE;ACI;;4380364;
C;108;1211887;51;20030501 12:43;9//1051037;
D;108;1211887;51;20030501 12:43;P;;;;;;
D;108;1211887;51;20030501 12:43;P;;;;;;
D;108;1211887;51;20030501 12:43;V;;;;;;
B;108;1212060;52;20030501 12:43;;;52;WELLINGTON ST;EGLINTON;2795;946;M;20011108;20011220;157000;Z;R;RESIDENCE;;ZE;;;9522756;
C;108;1212060;52;20030501 12:43;2//248366;
D;108;1212060;52;20030501 12:43;P;;;;;;
D;108;1212060;52;20030501 12:43;P;;;;;;
D;108;1212060;52;20030501 12:43;V;;;;;;
D;108;1212060;52;20030501 12:43;V;;;;;;
B;108;1212194;53;20030501 12:43;;;12;PERTH ST;PERTHVILLE;2795;1035;M;20030108;20030212;140000;Z;R;RESIDENCE;;ZP;AC;;9469275;
C;108;1212194;53;20030501 12:43;111//826772;
D;108;1212194;53;20030501 12:43;P;;;;;;
D;108;1212194;53;20030501 12:43;V;;;;;;
B;108;1212359;54;20030501 12:43;;;4;GODFREY ST;RAGLAN;2795;923.3;M;20030312;20030328;50000;A;V;VACANT LAND;;AR;;;9521087;
C;108;1212359;54;20030501 12:43;54//245477;
D;108;1212359;54;20030501 12:43;P;;;;;;
D;108;1212359;54;20030501 12:43;P;;;;;;
D;108;1212359;54;20030501 12:43;V;;;;;;
B;108;1212385;55;20030501 12:43;;;7;HONEYMAN PL;RAGLAN;2795;974.9;M;20020710;20030110;215000;A;R;RESIDENCE;;AR;;;9545495;
C;108;1212385;55;20030501 12:43;67//789614;
D;108;1212385;55;20030501 12:43;P;;;;;;
D;108;1212385;55;20030501 12:43;V;;;;;;
D;108;1212385;55;20030501 12:43;V;;;;;;
B;108;1213092;56;20030501 12:43;;;9;DELAWARE CRES;ROBIN HILL;2795;3.847;H;20020204;20020627;380000;R;R;RESIDENCE;;RB;RR;;9433364;
C;108;1213092;56;20030501 12:43;9//227929;
D;108;1213092;56;20030501 12:43;P;;;;;;
D;108;1213092;56;20030501 12:43;P;;;;;;
D;108;1213092;56;20030501 12:43;V;;;;;;
B;108;2891527;57;20030501 12:43;;;16;COUNTRY WAY;ABERCROMBIE;2795;968.5;M;20030115;20030219;62000;A;V;VACANT LAND;;AW;;;9546384;
C;108;2891527;57;20030501 12:43;915//1038267;
D;108;2891527;57;20030501 12:43;P;;;;;;
D;108;2891527;57;20030501 12:43;P;;;;;;
D;108;2891527;57;20030501 12:43;P;;;;;;
D;108;2891527;57;20030501 12:43;V;;;;;;
D;108;2891527;57;20030501 12:43;V;;;;;;
B;108;2896476;58;20030501 12:43;;;16;CYPRESS CRES;KELSO;2795;994.5;M;20020705;20020809;55000;A;V;VACANT LAND;;AK;;;9546125;
C;108;2896476;58;20030501 12:43;53//1039069;
D;108;2896476;58;20030501 12:43;P;;;;;;
D;108;2896476;58;20030501 12:43;P;;;;;;
D;108;2896476;58;20030501 12:43;V;;;;;;
B;108;2922345;59;20030501 12:43;;;1;HUNTINDALE CL;ROBIN HILL;2795;1021.5;M;20030306;20030410;93000;A;V;VACANT LAND;;AW;;;9542244;
C;108;2922345;59;20030501 12:43;1//1042855;
D;108;2922345;59;20030501 12:43;P;;;;;;
D;108;2922345;59;20030501 12:43;P;;;;;;
D;108;2922345;59;20030501 12:43;V;;;;;;
B;108;2947930;60;20030501 12:43;;;;STANLEY ST;BATHURST;2795;4047;M;20020917;20020927;312000;A;V;VACANT LAND;;AC;;;4365273;
C;108;2947930;60;20030501 12:43;6, 7/21/758065;
D;108;2947930;60;20030501 12:43;P;;;;;;
D;108;2947930;60;20030501 12:43;V;;;;;;
B;108;2952248;61;20030501 12:43;;;3;FEDERATION DR;KELSO;2795;1242;M;20030224;20030407;67000;A;V;VACANT LAND;;AK;;;9534234;
C;108;2952248;61;20030501 12:43;313//1047262;
D;108;2952248;61;20030501 12:43;P;;;;;;
D;108;2952248;61;20030501 12:43;V;;;;;;
B;108;2965750;62;20030501 12:43;;;3;OPAL CT;KELSO;2795;1462;M;20030228;20030410;58000;;V;VACANT LAND;;;;;9537709;
C;108;2965750;62;20030501 12:43;68//1049051;
D;108;2965750;62;20030501 12:43;P;;;;;;
D;108;2965750;62;20030501 12:43;P;;;;;;
D;108;2965750;62;20030501 12:43;V;;;;;;
D;108;2965750;62;20030501 12:43;V;;;;;;
B;108;2974029;63;20030501 12:43;;;;O'CONNELL RD;RAGLAN;2795;1.318;H;20020821;20030404;34000;;V;VACANT LAND;;;;;9518821;
C;108;2974029;63;20030501 12:43;15//1050220;
D;108;2974029;63;20030501 12:43;P;;;;;;
B;108;2976281;64;20030501 12:43;;;4;RIVERSIDE RTT;ABERCROMBIE;2795;1166;M;20030221;20030408;65000;;V;VACANT LAND;;;;;9526288;
C;108;2976281;64;20030501 12:43;712//1050722;
D;108;2976281;64;20030501 12:43;P;;;;;;
D;108;2976281;64;20030501 12:43;P;;;;;;
D;108;2976281;64;20030501 12:43;V;;;;;;
D;108;2976281;64;20030501 12:43;V;;;;;;
B;108;2976282;65;20030501 12:43;;;6;RIVERSIDE RTT;ABERCROMBIE;2795;1002;M;20030314;20030411;62000;;V;VACANT LAND;;;;;9541934;
C;108;2976282;65;20030501 12:43;713//1050722;
D;108;2976282;65;20030501 12:43;P;;;;;;
D;108;2976282;65;20030501 12:43;P;;;;;;
D;108;2976282;65;20030501 12:43;V;;;;;;
D;108;2976282;65;20030501 12:43;V;;;;;;
B;108;2976284;66;20030501 12:43;;;7;RIVERSIDE RTT;ABERCROMBIE;2795;1357;M;20021125;20030108;60000;;V;VACANT LAND;;;;;9525628;
C;108;2976284;66;20030501 12:43;715//1050722;
D;108;2976284;66;20030501 12:43;P;;;;;;
D;108;2976284;66;20030501 12:43;P;;;;;;
B;108;2983581;67;20030501 12:43;;;;DELAWARE CRES;ROBIN HILL;2795;1.172;H;20020620;20030228;395000;;R;RESIDENCE;;;RRI;;9467338;
C;108;2983581;67;20030501 12:43;42//1043339;
D;108;2983581;67;20030501 12:43;P;;;;;;
D;108;2983581;67;20030501 12:43;P;;;;;;
D;108;2983581;67;20030501 12:43;V;;;;;;
D;108;2983581;67;20030501 12:43;V;;;;;;
Z;338;67;67;202;
