A;084;20030501 12:40;PBARBER;
B;084;688113;10;20030501 12:40;;;12;BRISTOL AVE;PYMBLE;2073;973.8;M;20021224;20030403;760000;A;R;RESIDENCE;;GP;;;9530356;
C;084;688113;10;20030501 12:40;7//207230;
D;084;688113;10;20030501 12:40;P;;;;;;
D;084;688113;10;20030501 12:40;P;;;;;;
D;084;688113;10;20030501 12:40;V;;;;;;
D;084;688113;10;20030501 12:40;V;;;;;;
B;084;688320;11;20030501 12:40;;;103;BROWNS RD;WAHROONGA;2076;1195;M;20030305;20030402;600000;A;R;RESIDENCE;;EB;;;9532925;
C;084;688320;11;20030501 12:40;4A//26640;
D;084;688320;11;20030501 12:40;P;;;;;;
D;084;688320;11;20030501 12:40;V;;;;;;
B;084;691431;12;20030501 12:40;;;39;COOK RD;KILLARA;2071;834.7;M;20021218;20030401;952500;A;R;RESIDENCE;;GB;;;9539525;
C;084;691431;12;20030501 12:40;2//534399;
D;084;691431;12;20030501 12:40;P;;;;;;
D;084;691431;12;20030501 12:40;V;;;;;;
B;084;691469;13;20030501 12:40;;;73;COONANBARRA RD;WAHROONGA;2076;892;M;20030227;20030410;1500000;A;3;;;HB;;;9537030;
C;084;691469;13;20030501 12:40;A//339748;
D;084;691469;13;20030501 12:40;P;;;;;;
D;084;691469;13;20030501 12:40;P;;;;;;
D;084;691469;13;20030501 12:40;V;;;;;;
B;084;691837;14;20030501 12:40;;;37;COWAN RD;ST IVES;2075;722.4;M;20030219;20030404;625000;A;R;RESIDENCE;;GT;;;9531194;
C;084;691837;14;20030501 12:40;2//15689;
D;084;691837;14;20030501 12:40;P;;;;;;
D;084;691837;14;20030501 12:40;P;;;;;;
D;084;691837;14;20030501 12:40;V;;;;;;
B;084;691921;15;20030501 12:40;;;32;CRAIGLANDS AVE;GORDON;2072;1378;M;20030214;20030411;815000;A;R;RESIDENCE;;ET;;;9551075;
C;084;691921;15;20030501 12:40;C//22463;
D;084;691921;15;20030501 12:40;P;;;;;;
D;084;691921;15;20030501 12:40;V;;;;;;
B;084;692374;16;20030501 12:40;;;5;DAINTON AVE;ST IVES;2075;929.5;M;20021220;20030411;790000;A;R;RESIDENCE;;GS;;;9544854;
C;084;692374;16;20030501 12:40;9//31471;
D;084;692374;16;20030501 12:40;P;;;;;;
D;084;692374;16;20030501 12:40;V;;;;;;
B;084;692430;17;20030501 12:40;;;62;DALTON RD;ST IVES;2075;1250;M;20030307;20030416;830000;A;R;RESIDENCE;;GZ;;;9544486;
C;084;692430;17;20030501 12:40;2/119/258159;
D;084;692430;17;20030501 12:40;P;;;;;;
D;084;692430;17;20030501 12:40;P;;;;;;
D;084;692430;17;20030501 12:40;V;;;;;;
D;084;692430;17;20030501 12:40;V;;;;;;
B;084;692615;18;20030501 12:40;;;8;DARNLEY ST;GORDON;2072;975.5;M;20021203;20030311;1120000;A;R;RESIDENCE;;GP;;;9521561;
C;084;692615;18;20030501 12:40;A//321934;
D;084;692615;18;20030501 12:40;P;;;;;;
D;084;692615;18;20030501 12:40;P;;;;;;
D;084;692615;18;20030501 12:40;V;;;;;;
B;084;693035;19;20030501 12:40;;2;3;DROVERS WAY;LINDFIELD;2070;;;20030224;20030411;365000;;R;RESIDENCE;2;;;;9540285;
C;084;693035;19;20030501 12:40;2//SP 2504;
D;084;693035;19;20030501 12:40;P;;;;;;
D;084;693035;19;20030501 12:40;V;;;;;;
B;084;694670;20;20030501 12:40;;;30;EVELYN AVE;TURRAMURRA;2074;1118;M;20030225;20030319;1130000;A;R;RESIDENCE;;GU;;;9524455;
C;084;694670;20;20030501 12:40;27//15835;
D;084;694670;20;20030501 12:40;P;;;;;;
D;084;694670;20;20030501 12:40;V;;;;;;
B;084;694805;21;20030501 12:40;;;2;FAIRLAWN AVE;TURRAMURRA;2074;1000;M;20030227;20030410;1200000;A;R;RESIDENCE;;GU;;;9544916;
C;084;694805;21;20030501 12:40;3//259871;
D;084;694805;21;20030501 12:40;P;;;;;;
D;084;694805;21;20030501 12:40;V;;;;;;
D;084;694805;21;20030501 12:40;V;;;;;;
B;084;695020;22;20030501 12:40;;;110;FIDDENS WHARF RD;KILLARA;2071;760.5;M;20030203;20030410;822500;A;R;RESIDENCE;;GA;;;9536959;
C;084;695020;22;20030501 12:40;17/2/8640;
D;084;695020;22;20030501 12:40;P;;;;;;
D;084;695020;22;20030501 12:40;P;;;;;;
D;084;695020;22;20030501 12:40;V;;;;;;
B;084;695448;23;20030501 12:40;;;195;FOX VALLEY RD;WAHROONGA;2076;1050;M;20030226;20030410;910000;A;R;RESIDENCE;;EB;;;9528517;
C;084;695448;23;20030501 12:40;1//217239;
D;084;695448;23;20030501 12:40;P;;;;;;
D;084;695448;23;20030501 12:40;V;;;;;;
B;084;696275;24;20030501 12:40;;;26;GLOUCESTER AVE;WEST PYMBLE;2073;929.5;M;20030217;20030331;585000;A;R;RESIDENCE;;EP;;;9540069;
C;084;696275;24;20030501 12:40;241//222055;
D;084;696275;24;20030501 12:40;P;;;;;;
D;084;696275;24;20030501 12:40;P;;;;;;
D;084;696275;24;20030501 12:40;V;;;;;;
D;084;696275;24;20030501 12:40;V;;;;;;
B;084;697132;25;20030501 12:40;;;44;GROSVENOR ST;WAHROONGA;2076;916.9;M;20030221;20030408;887000;A;R;RESIDENCE;;HE;;;9539127;
C;084;697132;25;20030501 12:40;A//364844;
D;084;697132;25;20030501 12:40;P;;;;;;
D;084;697132;25;20030501 12:40;P;;;;;;
D;084;697132;25;20030501 12:40;V;;;;;;
D;084;697132;25;20030501 12:40;V;;;;;;
B;084;697412;26;20030501 12:40;;;10;HARCOURT ST;EAST KILLARA;2071;1037;M;20030308;20030422;1235000;A;R;RESIDENCE;;GL;;;9547534;
C;084;697412;26;20030501 12:40;13//237489;
D;084;697412;26;20030501 12:40;P;;;;;;
D;084;697412;26;20030501 12:40;P;;;;;;
D;084;697412;26;20030501 12:40;V;;;;;;
B;084;700053;27;20030501 12:40;;;8;KIMBARRA RD;PYMBLE;2073;967.5;M;20030220;20030331;1200000;A;R;RESIDENCE;;EK;;;9521937;
C;084;700053;27;20030501 12:40;29//15544;
D;084;700053;27;20030501 12:40;P;;;;;;
D;084;700053;27;20030501 12:40;P;;;;;;
D;084;700053;27;20030501 12:40;V;;;;;;
B;084;700148;28;20030501 12:40;;;4;KINGSFORD AVE;TURRAMURRA;2074;961.1;M;20030305;20030326;712500;A;R;RESIDENCE;;EH;;;9528100;
C;084;700148;28;20030501 12:40;19//216156;
D;084;700148;28;20030501 12:40;P;;;;;;
D;084;700148;28;20030501 12:40;P;;;;;;
D;084;700148;28;20030501 12:40;V;;;;;;
B;084;700607;29;20030501 12:40;;;256;KISSING POINT RD;TURRAMURRA;2074;710.5;M;20030228;20030404;640000;A;R;RESIDENCE;;MK;;;9516704;
C;084;700607;29;20030501 12:40;38//16178;
D;084;700607;29;20030501 12:40;P;;;;;;
D;084;700607;29;20030501 12:40;P;;;;;;
D;084;700607;29;20030501 12:40;V;;;;;;
D;084;700607;29;20030501 12:40;V;;;;;;
B;084;701440;30;20030501 12:40;;;69;KU-RING-GAI AVE;TURRAMURRA;2074;1115;M;20030227;20030410;1420000;A;R;RESIDENCE;;GU;;;9532163;
C;084;701440;30;20030501 12:40;B//338548;
D;084;701440;30;20030501 12:40;P;;;;;;
D;084;701440;30;20030501 12:40;V;;;;;;
D;084;701440;30;20030501 12:40;V;;;;;;
B;084;702264;31;20030501 12:40;PARKLINKS;4;1;LINKS AVE;ROSEVILLE;2069;;;20030307;20030411;480000;;R;RESIDENCE;4;;;;9535970;
C;084;702264;31;20030501 12:40;4//SP 17510;
D;084;702264;31;20030501 12:40;P;;;;;;
D;084;702264;31;20030501 12:40;P;;;;;;
D;084;702264;31;20030501 12:40;V;;;;;;
B;084;702866;32;20030501 12:40;;;21;LOWRY CRES;ST IVES;2075;929.5;M;20030222;20030404;663000;A;R;RESIDENCE;;GP;;;9543724;
C;084;702866;32;20030501 12:40;21//226375;
D;084;702866;32;20030501 12:40;P;;;;;;
D;084;702866;32;20030501 12:40;P;;;;;;
D;084;702866;32;20030501 12:40;V;;;;;;
B;084;704968;33;20030501 12:40;;;24;MINNAMURRA PL;PYMBLE;2073;986.4;M;20030203;20030321;800000;A;R;RESIDENCE;;ER;;;9524739;
C;084;704968;33;20030501 12:40;8//239314;
D;084;704968;33;20030501 12:40;P;;;;;;
D;084;704968;33;20030501 12:40;P;;;;;;
D;084;704968;33;20030501 12:40;V;;;;;;
D;084;704968;33;20030501 12:40;V;;;;;;
B;084;705190;34;20030501 12:40;;;169;MONA VALE RD;ST IVES;2075;254.1;M;20020927;20021101;750000;A;3;SHOP;;XA;;;9543117;
C;084;705190;34;20030501 12:40;2//856121;
D;084;705190;34;20030501 12:40;P;;;;;;
D;084;705190;34;20030501 12:40;V;;;;;;
B;084;708519;35;20030501 12:40;;41;1736;PACIFIC HWY;WAHROONGA;2076;;;20030325;20030325;270000;;R;RESIDENCE;41;;;;9531299;
C;084;708519;35;20030501 12:40;41//SP 38227;
D;084;708519;35;20030501 12:40;P;;;;;;
D;084;708519;35;20030501 12:40;V;;;;;;
B;084;708808;36;20030501 12:40;;10;1208;PACIFIC HWY;PYMBLE;2073;;;20030217;20030402;579000;;R;RESIDENCE;10;;;;9528153;
C;084;708808;36;20030501 12:40;10//SP 13465;
D;084;708808;36;20030501 12:40;P;;;;;;
D;084;708808;36;20030501 12:40;P;;;;;;
D;084;708808;36;20030501 12:40;V;;;;;;
B;084;711932;37;20030501 12:40;;;6;ROBINSON ST;EAST LINDFIELD;2070;1984;M;20030307;20030416;1270000;A;R;RESIDENCE;;GK;;;9545109;
C;084;711932;37;20030501 12:40;18//11447;
D;084;711932;37;20030501 12:40;P;;;;;;
D;084;711932;37;20030501 12:40;P;;;;;;
D;084;711932;37;20030501 12:40;V;;;;;;
B;084;712048;38;20030501 12:40;;;39;ROLAND AVE;WAHROONGA;2076;1346;M;20030312;20030404;685000;A;R;RESIDENCE;;EF;;;9547236;
C;084;712048;38;20030501 12:40;32//859002;
D;084;712048;38;20030501 12:40;P;;;;;;
D;084;712048;38;20030501 12:40;V;;;;;;
B;084;713315;39;20030501 12:40;;;6;SHANNON ST;ST IVES;2075;1012;M;20030228;20030411;830000;A;R;RESIDENCE;;GS;;;9540276;
C;084;713315;39;20030501 12:40;14//28271;
D;084;713315;39;20030501 12:40;P;;;;;;
D;084;713315;39;20030501 12:40;V;;;;;;
D;084;713315;39;20030501 12:40;V;;;;;;
B;084;715394;40;20030501 12:40;;;8;THE BROADWAY;WAHROONGA;2076;864.1;M;20030210;20030407;525000;A;R;RESIDENCE;;EB;;;9526051;
C;084;715394;40;20030501 12:40;37//14590;
D;084;715394;40;20030501 12:40;P;;;;;;
D;084;715394;40;20030501 12:40;P;;;;;;
D;084;715394;40;20030501 12:40;P;;;;;;
D;084;715394;40;20030501 12:40;P;;;;;;
D;084;715394;40;20030501 12:40;V;;;;;;
B;084;715450;41;20030501 12:40;;;46;THE CHASE RD;TURRAMURRA;2074;878.9;M;20030306;20030423;975000;A;R;RESIDENCE;;GU;;;9550262;
C;084;715450;41;20030501 12:40;19//9965;
D;084;715450;41;20030501 12:40;P;;;;;;
D;084;715450;41;20030501 12:40;P;;;;;;
D;084;715450;41;20030501 12:40;V;;;;;;
B;084;715517;42;20030501 12:40;;;85;THE CHASE RD;TURRAMURRA;2074;790.2;M;20030219;20030331;647000;A;R;RESIDENCE;;GU;;;9529664;
C;084;715517;42;20030501 12:40;102//562917;
D;084;715517;42;20030501 12:40;P;;;;;;
D;084;715517;42;20030501 12:40;P;;;;;;
D;084;715517;42;20030501 12:40;V;;;;;;
D;084;715517;42;20030501 12:40;V;;;;;;
B;084;715622;43;20030501 12:40;;;30;THE COMENARRA PHWY;WEST PYMBLE;2073;1233;M;20030204;20030401;515000;A;R;RESIDENCE;;MC;;;9547249;
C;084;715622;43;20030501 12:40;19//220784;
D;084;715622;43;20030501 12:40;P;;;;;;
D;084;715622;43;20030501 12:40;P;;;;;;
D;084;715622;43;20030501 12:40;V;;;;;;
B;084;715669;44;20030501 12:40;;;73;THE COMENARRA PHWY;TURRAMURRA;2074;986.4;M;20030221;20030404;730000;A;R;RESIDENCE;;MD;;;9516739;
C;084;715669;44;20030501 12:40;258//228604;
D;084;715669;44;20030501 12:40;P;;;;;;
D;084;715669;44;20030501 12:40;P;;;;;;
D;084;715669;44;20030501 12:40;V;;;;;;
B;084;715985;45;20030501 12:40;;;3;TOMAH ST;ST IVES CHASE;2075;923.2;M;20030207;20030319;925000;A;R;RESIDENCE;;GZ;;;9541777;
C;084;715985;45;20030501 12:40;16//224220;
D;084;715985;45;20030501 12:40;P;;;;;;
D;084;715985;45;20030501 12:40;P;;;;;;
D;084;715985;45;20030501 12:40;V;;;;;;
D;084;715985;45;20030501 12:40;V;;;;;;
B;084;716330;46;20030501 12:40;;;14;TRISTANIA PL;WEST PYMBLE;2073;929.2;M;20030214;20030417;785000;A;R;RESIDENCE;;EP;;;9552224;
C;084;716330;46;20030501 12:40;17//252348;
D;084;716330;46;20030501 12:40;P;;;;;;
D;084;716330;46;20030501 12:40;P;;;;;;
D;084;716330;46;20030501 12:40;V;;;;;;
D;084;716330;46;20030501 12:40;V;;;;;;
B;084;717171;47;20030501 12:40;;;53;WALLALONG CRES;WEST PYMBLE;2073;929.5;M;20030318;20030415;840500;A;R;RESIDENCE;;EP;;;9542266;
C;084;717171;47;20030501 12:40;26//203481;
D;084;717171;47;20030501 12:40;P;;;;;;
D;084;717171;47;20030501 12:40;P;;;;;;
D;084;717171;47;20030501 12:40;V;;;;;;
B;084;717516;48;20030501 12:40;;;95;WARRAGAL RD;TURRAMURRA;2074;1448;M;20030221;20030402;761000;A;R;RESIDENCE;;EG;;;9537742;
C;084;717516;48;20030501 12:40;C//358816;
D;084;717516;48;20030501 12:40;P;;;;;;
D;084;717516;48;20030501 12:40;P;;;;;;
D;084;717516;48;20030501 12:40;V;;;;;;
B;084;717785;49;20030501 12:40;;;98;WARRIMOO AVE;ST IVES;2075;929.5;M;20030227;20030410;600000;A;R;RESIDENCE;;GY;;;9547922;
C;084;717785;49;20030501 12:40;2//29122;
D;084;717785;49;20030501 12:40;P;;;;;;
D;084;717785;49;20030501 12:40;V;;;;;;
B;084;717901;50;20030501 12:40;;;192;WARRIMOO AVE;ST IVES;2075;923.2;M;20030131;20030411;960000;A;R;RESIDENCE;;GZ;;;9532031;
C;084;717901;50;20030501 12:40;5//215551;
D;084;717901;50;20030501 12:40;P;;;;;;
D;084;717901;50;20030501 12:40;P;;;;;;
D;084;717901;50;20030501 12:40;V;;;;;;
B;084;718534;51;20030501 12:40;;;43;WENTWORTH AVE;KILLARA;2071;860;M;20030228;20030408;872500;A;R;RESIDENCE;;GL;;;9540351;
C;084;718534;51;20030501 12:40;5/61/237488;
D;084;718534;51;20030501 12:40;P;;;;;;
D;084;718534;51;20030501 12:40;P;;;;;;
D;084;718534;51;20030501 12:40;V;;;;;;
B;084;719392;52;20030501 12:40;;;8;WOODWARD PL;ST IVES;2075;961.1;M;20030221;20030404;705000;A;R;RESIDENCE;;GQ;;;9537883;
C;084;719392;52;20030501 12:40;5/54/758377;
D;084;719392;52;20030501 12:40;P;;;;;;
D;084;719392;52;20030501 12:40;P;;;;;;
D;084;719392;52;20030501 12:40;V;;;;;;
B;084;719567;53;20030501 12:40;;;34;WYUNA RD;WEST PYMBLE;2073;657.3;M;20030305;20030417;630000;A;R;RESIDENCE;;EQ;;;9552238;
C;084;719567;53;20030501 12:40;110//27290;
D;084;719567;53;20030501 12:40;P;;;;;;
D;084;719567;53;20030501 12:40;P;;;;;;
D;084;719567;53;20030501 12:40;P;;;;;;
D;084;719567;53;20030501 12:40;P;;;;;;
D;084;719567;53;20030501 12:40;V;;;;;;
B;084;2945080;54;20030501 12:40;;;18;AURORA DR;ST IVES;2075;397.8;M;20030205;20030411;699000;A;R;RESIDENCE;;GZ;;;9540933;
C;084;2945080;54;20030501 12:40;7//270318;
D;084;2945080;54;20030501 12:40;P;;;;;;
D;084;2945080;54;20030501 12:40;P;;;;;;
D;084;2945080;54;20030501 12:40;V;;;;;;
B;084;2965995;55;20030501 12:40;;24;153;GROSVENOR ST;WAHROONGA;2076;307.2;M;20010628;20030219;630000;;R;RESIDENCE;;;;;9523043;
C;084;2965995;55;20030501 12:40;30//270257;
D;084;2965995;55;20030501 12:40;P;;;;;;
D;084;2965995;55;20030501 12:40;P;;;;;;
D;084;2965995;55;20030501 12:40;V;;;;;;
D;084;2965995;55;20030501 12:40;V;;;;;;
Z;284;55;55;172;
