A;013;20030501 12:37;PBARBER;
D;013;308632;16;20030501 12:37;P;;;;;;
D;013;308632;16;20030501 12:37;P;;;;;;
D;013;308632;16;20030501 12:37;V;;;;;;
B;013;309103;17;20030501 12:37;;;50;KING GEORGE PDE;FORSTER;2428;612.6;M;20030318;20030415;517500;A;R;RESIDENCE;;DJ;;;9545078;
C;013;309103;17;20030501 12:37;25//255649;
D;013;309103;17;20030501 12:37;P;;;;;;
D;013;309103;17;20030501 12:37;P;;;;;;
D;013;309103;17;20030501 12:37;V;;;;;;
B;013;309223;18;20030501 12:37;;2;141;KULAROO DR;FORSTER;2428;;;20030317;20030410;259000;;R;RESIDENCE;2;;;;9550395;
C;013;309223;18;20030501 12:37;2//SP 63914;
D;013;309223;18;20030501 12:37;P;;;;;;
D;013;309223;18;20030501 12:37;V;;;;;;
B;013;309430;19;20030501 12:37;;;10;LAKEVIEW CRES;FORSTER;2428;;;20030227;20030410;637000;A;R;RESIDENCE;;ER;;;9538692;
C;013;309430;19;20030501 12:37;81//224909;
D;013;309430;19;20030501 12:37;P;;;;;;
D;013;309430;19;20030501 12:37;P;;;;;;
D;013;309430;19;20030501 12:37;V;;;;;;
B;013;309492;20;20030501 12:37;;4;7;LAKE VISTA CRES;FORSTER;2428;;;20030212;20030402;145000;;R;RESIDENCE;4;;;;9537905;
C;013;309492;20;20030501 12:37;4//SP 8004;
D;013;309492;20;20030501 12:37;P;;;;;;
D;013;309492;20;20030501 12:37;P;;;;;;
D;013;309492;20;20030501 12:37;V;;;;;;
B;013;309576;21;20030501 12:37;;;50;LIKELY ST;FORSTER;2428;493.2;M;20030128;20030401;255000;A;R;RESIDENCE;;AG;;;9508371;
C;013;309576;21;20030501 12:37;54//208027;
D;013;309576;21;20030501 12:37;P;;;;;;
D;013;309576;21;20030501 12:37;P;;;;;;
D;013;309576;21;20030501 12:37;V;;;;;;
D;013;309576;21;20030501 12:37;V;;;;;;
D;013;309576;21;20030501 12:37;V;;;;;;
B;013;310398;22;20030501 12:37;;;16;MURRAY AVE;FORSTER;2428;733.6;M;20021206;20030131;620000;A;R;RESIDENCE;;DJ;AC;;9345385;
C;013;310398;22;20030501 12:37;30//245073;
D;013;310398;22;20030501 12:37;P;;;;;;
D;013;310398;22;20030501 12:37;P;;;;;;
D;013;310398;22;20030501 12:37;V;;;;;;
D;013;310398;22;20030501 12:37;V;;;;;;
B;013;310803;23;20030501 12:37;;;13;PINDARI RD;FORSTER;2428;556.4;M;20030210;20030324;270000;A;R;RESIDENCE;;DL;;;9524562;
C;013;310803;23;20030501 12:37;11//235554;
D;013;310803;23;20030501 12:37;P;;;;;;
D;013;310803;23;20030501 12:37;V;;;;;;
B;013;310909;24;20030501 12:37;;;26;PIPERS BAY DR;FORSTER;2428;;;20030224;20030326;289000;A;R;RESIDENCE;;DK;;;9534313;
C;013;310909;24;20030501 12:37;125//201145;
D;013;310909;24;20030501 12:37;P;;;;;;
D;013;310909;24;20030501 12:37;P;;;;;;
D;013;310909;24;20030501 12:37;V;;;;;;
B;013;310974;25;20030501 12:37;;1;;RESERVE RD;FORSTER;2428;;;20030226;20030324;420000;;R;RESIDENCE;1;;;;9524499;
C;013;310974;25;20030501 12:37;1//SP 50009;
D;013;310974;25;20030501 12:37;P;;;;;;
D;013;310974;25;20030501 12:37;P;;;;;;
D;013;310974;25;20030501 12:37;V;;;;;;
D;013;310974;25;20030501 12:37;V;;;;;;
B;013;311090;26;20030501 12:37;;;10;SEAVIEW ST;FORSTER;2428;556.4;M;20020912;20030124;425000;A;R;RESIDENCE;;ER;AC;;9340618;
C;013;311090;26;20030501 12:37;17/2/21515;
D;013;311090;26;20030501 12:37;P;;;;;;
D;013;311090;26;20030501 12:37;P;;;;;;
D;013;311090;26;20030501 12:37;V;;;;;;
D;013;311090;26;20030501 12:37;V;;;;;;
B;013;311702;27;20030501 12:37;;;11;TAHITI AVE;FORSTER;2428;556.4;M;20020617;20020729;180000;A;R;RESIDENCE;;DL;AC;;9419148;
C;013;311702;27;20030501 12:37;61//201145 LOT 61 DP 201145 TOWN OF FORSTER;
D;013;311702;27;20030501 12:37;P;;;;;;
D;013;311702;27;20030501 12:37;V;;;;;;
D;013;311702;27;20030501 12:37;V;;;;;;
B;013;312110;28;20030501 12:37;;;17;TUCANA PL;FORSTER;2428;450.3;M;20021107;20021205;263000;A;R;RESIDENCE;;DN;;;9540213;
C;013;312110;28;20030501 12:37;916//846319;
D;013;312110;28;20030501 12:37;P;;;;;;
D;013;312110;28;20030501 12:37;P;;;;;;
D;013;312110;28;20030501 12:37;V;;;;;;
D;013;312110;28;20030501 12:37;V;;;;;;
B;013;312410;29;20030501 12:37;;40;12;WALLIS ST;FORSTER;2428;;;20030220;20030403;285000;;R;RESIDENCE;40;;;;9515878;
C;013;312410;29;20030501 12:37;40//SP 11354;
D;013;312410;29;20030501 12:37;P;;;;;;
D;013;312410;29;20030501 12:37;V;;;;;;
D;013;312410;29;20030501 12:37;V;;;;;;
B;013;312453;30;20030501 12:37;;;8;WALLIS ST;FORSTER;2428;151.8;M;20030129;20030201;266667;B;3;SHOP;;BB;BSI;;9349334;
C;013;312453;30;20030501 12:37;17//31342;
D;013;312453;30;20030501 12:37;P;;;;;;
D;013;312453;30;20030501 12:37;P;;;;;;
B;013;312453;31;20030501 12:37;;;8;WALLIS ST;FORSTER;2428;151.8;M;20030411;20030416;205000;B;3;SHOP;;BB;;;9547067;
C;013;312453;31;20030501 12:37;17//31342;
D;013;312453;31;20030501 12:37;P;;;;;;
D;013;312453;31;20030501 12:37;V;;;;;;
D;013;312453;31;20030501 12:37;V;;;;;;
B;013;312630;32;20030501 12:37;;;49;WHARF ST;FORSTER;2428;;;20021004;20021206;1500000;B;3;SHOP;;BB;BS;;9254479;
C;013;312630;32;20030501 12:37;3//334808 A//374537;
D;013;312630;32;20030501 12:37;P;;;;;;
D;013;312630;32;20030501 12:37;V;;;;;;
D;013;312630;32;20030501 12:37;V;;;;;;
B;013;313024;33;20030501 12:37;;;44;COWPER ST;STROUD;2425;1600;M;20021127;20030122;250000;Z;R;RESIDENCE;;ZD;AC;;9337950;
C;013;313024;33;20030501 12:37;1//150877;
D;013;313024;33;20030501 12:37;P;;;;;;
D;013;313024;33;20030501 12:37;P;;;;;;
D;013;313024;33;20030501 12:37;V;;;;;;
B;013;313070;34;20030501 12:37;;;16;GLOUCESTER ST;STROUD;2425;1112;M;20021107;20021220;21000;Z;V;VACANT LAND;;ZD;AV;;9257005;
C;013;313070;34;20030501 12:37;101//1047808;
D;013;313070;34;20030501 12:37;P;;;;;;
D;013;313070;34;20030501 12:37;P;;;;;;
D;013;313070;34;20030501 12:37;V;;;;;;
B;013;313112;35;20030501 12:37;;;22;LOWREY ST;STROUD;2425;834.7;M;20021202;20021212;179000;Z;R;RESIDENCE;;ZD;AC;;4373224;
C;013;313112;35;20030501 12:37;12//548449;
D;013;313112;35;20030501 12:37;P;;;;;;
D;013;313112;35;20030501 12:37;P;;;;;;
D;013;313112;35;20030501 12:37;V;;;;;;
D;013;313112;35;20030501 12:37;V;;;;;;
B;013;313134;36;20030501 12:37;;;32;MEMORIAL AVE;STROUD;2425;1594;M;20030212;20030326;150000;Z;R;RESIDENCE;;ZD;;;9545793;
C;013;313134;36;20030501 12:37;5//1003568;
D;013;313134;36;20030501 12:37;P;;;;;;
D;013;313134;36;20030501 12:37;P;;;;;;
D;013;313134;36;20030501 12:37;V;;;;;;
B;013;313952;37;20030501 12:37;;2;11;GRANDIS DR;TUNCURRY;2428;;;20011121;20011219;206000;;R;RESIDENCE;2;;;;9534542;
C;013;313952;37;20030501 12:37;2//SP 50527;
D;013;313952;37;20030501 12:37;P;;;;;;
D;013;313952;37;20030501 12:37;P;;;;;;
D;013;313952;37;20030501 12:37;V;;;;;;
D;013;313952;37;20030501 12:37;V;;;;;;
B;013;314220;38;20030501 12:37;;6;;LACHLAN AVE;TUNCURRY;2428;;;20030128;20030417;230000;;R;RESIDENCE;6;;;;9548555;
C;013;314220;38;20030501 12:37;6//SP 39399;
D;013;314220;38;20030501 12:37;P;;;;;;
D;013;314220;38;20030501 12:37;P;;;;;;
D;013;314220;38;20030501 12:37;V;;;;;;
B;013;314265;39;20030501 12:37;;;65;MANNING ST;TUNCURRY;2428;1347;M;20021212;20021216;615000;A;3;MOTEL;;AB;BM;;9275674;
C;013;314265;39;20030501 12:37;1/16/759005;
D;013;314265;39;20030501 12:37;P;;;;;;
D;013;314265;39;20030501 12:37;V;;;;;;
B;013;315170;40;20030501 12:37;;5;25;PEEL ST;TUNCURRY;2428;;;20030227;20030410;180000;;R;RESIDENCE;5;;;;9548806;
C;013;315170;40;20030501 12:37;5//SP 12913;
D;013;315170;40;20030501 12:37;P;;;;;;
D;013;315170;40;20030501 12:37;V;;;;;;
D;013;315170;40;20030501 12:37;V;;;;;;
B;013;315197;41;20030501 12:37;;37;3;PEEL ST;TUNCURRY;2428;;;20030210;20030317;160000;;R;RESIDENCE;37;;;;9525417;
C;013;315197;41;20030501 12:37;37//SP 9015;
D;013;315197;41;20030501 12:37;P;;;;;;
D;013;315197;41;20030501 12:37;V;;;;;;
B;013;315400;42;20030501 12:37;;2;19;REBECCA JANE CL;TUNCURRY;2428;;;20030313;20030414;275000;;R;RESIDENCE;2;;;;9552993;
C;013;315400;42;20030501 12:37;2//SP 35911;
D;013;315400;42;20030501 12:37;P;;;;;;
D;013;315400;42;20030501 12:37;V;;;;;;
D;013;315400;42;20030501 12:37;V;;;;;;
B;013;315691;43;20030501 12:37;;;9 A;AVERY'S LANE;TUNCURRY;2428;464.4;M;20021108;20021206;215000;A;R;RESIDENCE;;AB;AC;;9226528;
C;013;315691;43;20030501 12:37;212//564305;
D;013;315691;43;20030501 12:37;P;;;;;;
D;013;315691;43;20030501 12:37;P;;;;;;
D;013;315691;43;20030501 12:37;V;;;;;;
B;013;315841;44;20030501 12:37;;;7;SUNSET PL;TUNCURRY;2428;673.5;M;20030317;20030414;355000;A;R;RESIDENCE;;AA;;;9539179;
C;013;315841;44;20030501 12:37;40//251450;
D;013;315841;44;20030501 12:37;P;;;;;;
D;013;315841;44;20030501 12:37;P;;;;;;
D;013;315841;44;20030501 12:37;P;;;;;;
D;013;315841;44;20030501 12:37;P;;;;;;
D;013;315841;44;20030501 12:37;V;;;;;;
D;013;315841;44;20030501 12:37;V;;;;;;
B;013;316327;45;20030501 12:37;;23;31;WHARF ST;TUNCURRY;2428;;;20030304;20030415;185000;;R;RESIDENCE;23;;;;9539233;
C;013;316327;45;20030501 12:37;23//SP 10665;
D;013;316327;45;20030501 12:37;P;;;;;;
D;013;316327;45;20030501 12:37;V;;;;;;
D;013;316327;45;20030501 12:37;V;;;;;;
B;013;316408;46;20030501 12:37;;5;10;WHARF ST;TUNCURRY;2428;;;20030226;20030416;190000;;R;RESIDENCE;5;;;;9546698;
C;013;316408;46;20030501 12:37;5//SP 14742;
D;013;316408;46;20030501 12:37;P;;;;;;
D;013;316408;46;20030501 12:37;P;;;;;;
D;013;316408;46;20030501 12:37;P;;;;;;
D;013;316408;46;20030501 12:37;P;;;;;;
D;013;316408;46;20030501 12:37;P;;;;;;
D;013;316408;46;20030501 12:37;V;;;;;;
D;013;316408;46;20030501 12:37;V;;;;;;
B;013;316475;47;20030501 12:37;;3;56;WHARF ST;TUNCURRY;2428;;;20030201;20030326;152000;;3;;3;;;;9548734;
C;013;316475;47;20030501 12:37;3//SP 15976;
D;013;316475;47;20030501 12:37;P;;;;;;
D;013;316475;47;20030501 12:37;P;;;;;;
D;013;316475;47;20030501 12:37;V;;;;;;
D;013;316475;47;20030501 12:37;V;;;;;;
B;013;317726;48;20030501 12:37;;;21;ELANORA ST;COOMBA;2428;;;20030120;20030321;155000;Z;3;;;DC;;;9534442;
C;013;317726;48;20030501 12:37;247//216499;
D;013;317726;48;20030501 12:37;P;;;;;;
D;013;317726;48;20030501 12:37;P;;;;;;
D;013;317726;48;20030501 12:37;V;;;;;;
B;013;317726;49;20030501 12:37;;;21;ELANORA ST;COOMBA;2428;;;20030120;20030321;155000;Z;R;RESIDENCE;;DC;;;9534443;
C;013;317726;49;20030501 12:37;247//216499;
D;013;317726;49;20030501 12:37;P;;;;;;
D;013;317726;49;20030501 12:37;P;;;;;;
D;013;317726;49;20030501 12:37;V;;;;;;
D;013;317726;49;20030501 12:37;V;;;;;;
B;013;317766;50;20030501 12:37;;;11;KAMAROOKA ST;COOMBA;2428;;;20030303;20030414;38500;Z;V;VACANT LAND;;DA;;;9545397;
C;013;317766;50;20030501 12:37;86//222755;
D;013;317766;50;20030501 12:37;P;;;;;;
D;013;317766;50;20030501 12:37;V;;;;;;
D;013;317766;50;20030501 12:37;V;;;;;;
B;013;317840;51;20030501 12:37;;;46;MOOROOBA RD;COOMBA;2428;556.4;M;20021122;20021220;165000;Z;R;RESIDENCE;;DC;AC;;9314583;
C;013;317840;51;20030501 12:37;263//216499;
D;013;317840;51;20030501 12:37;P;;;;;;
D;013;317840;51;20030501 12:37;V;;;;;;
B;013;318104;52;20030501 12:37;;;22;YALLAMBEE ST;COOMBA;2428;556.4;M;20021212;20030206;26000;Z;V;VACANT LAND;;DA;AV;;9369560;
C;013;318104;52;20030501 12:37;103//222755;
D;013;318104;52;20030501 12:37;P;;;;;;
D;013;318104;52;20030501 12:37;P;;;;;;
D;013;318104;52;20030501 12:37;V;;;;;;
B;013;318452;53;20030501 12:37;;;54;SEABREEZE PDE;GREEN POINT;2428;663.9;M;20030226;20030416;255000;Z;R;RESIDENCE;;DT;;;9538588;
C;013;318452;53;20030501 12:37;27//31825;
D;013;318452;53;20030501 12:37;P;;;;;;
D;013;318452;53;20030501 12:37;V;;;;;;
B;013;318465;54;20030501 12:37;;;80;SEABREEZE PDE;GREEN POINT;2428;841;M;20030221;20030328;205000;Z;R;RESIDENCE;;DT;;;9545859;
C;013;318465;54;20030501 12:37;40//31825;
D;013;318465;54;20030501 12:37;P;;;;;;
D;013;318465;54;20030501 12:37;P;;;;;;
D;013;318465;54;20030501 12:37;V;;;;;;
D;013;318465;54;20030501 12:37;V;;;;;;
B;013;318789;55;20030501 12:37;;5;90;BOONER ST;HAWKS NEST;2324;;;20030224;20030327;500000;;R;RESIDENCE;5;;;;9537466;
C;013;318789;55;20030501 12:37;5//SP 22389;
D;013;318789;55;20030501 12:37;P;;;;;;
D;013;318789;55;20030501 12:37;V;;;;;;
B;013;319131;56;20030501 12:37;;;18;EAGLE AVE;HAWKS NEST;2324;556.4;M;20030303;20030407;315000;A;R;RESIDENCE;;AZ;;;9525925;
C;013;319131;56;20030501 12:37;232//30790;
D;013;319131;56;20030501 12:37;P;;;;;;
D;013;319131;56;20030501 12:37;P;;;;;;
D;013;319131;56;20030501 12:37;V;;;;;;
B;013;320114;57;20030501 12:37;;;8;HERON ST;NERONG;2423;598.3;M;20030225;20030408;288000;Z;R;RESIDENCE;;ZF;;;9520505;
C;013;320114;57;20030501 12:37;137//249728;
D;013;320114;57;20030501 12:37;P;;;;;;
D;013;320114;57;20030501 12:37;P;;;;;;
D;013;320114;57;20030501 12:37;V;;;;;;
B;013;320157;58;20030501 12:37;;;8;SPOONBILL CL;NERONG;2423;644.5;M;20030130;20030130;110000;Z;V;VACANT LAND;;ZF;;;9514593;
C;013;320157;58;20030501 12:37;126//249728;
D;013;320157;58;20030501 12:37;P;;;;;;
D;013;320157;58;20030501 12:37;V;;;;;;
D;013;320157;58;20030501 12:37;V;;;;;;
B;013;320352;59;20030501 12:37;;;66;AMAROO DR;SMITHS LAKE;2428;695.6;M;20021216;20030128;330000;Z;R;RESIDENCE;;DG;AC;;9335941;
C;013;320352;59;20030501 12:37;32//30829;
D;013;320352;59;20030501 12:37;P;;;;;;
D;013;320352;59;20030501 12:37;V;;;;;;
B;013;320395;60;20030501 12:37;;;160;AMAROO DR;SMITHS LAKE;2428;556.4;M;20021219;20030130;76000;Z;V;VACANT LAND;;DG;AV;;9425130;
C;013;320395;60;20030501 12:37;21//32207 18.29X30.48 SMITHS LAKE LOCALITY;
D;013;320395;60;20030501 12:37;P;;;;;;
D;013;320395;60;20030501 12:37;P;;;;;;
D;013;320395;60;20030501 12:37;V;;;;;;
D;013;320395;60;20030501 12:37;V;;;;;;
B;013;320858;61;20030501 12:37;;;88;PATSYS FLAT RD;SMITHS LAKE;2428;954.8;M;20030228;20030404;300000;Z;R;RESIDENCE;;DF;;;9532506;
C;013;320858;61;20030501 12:37;16//215985;
D;013;320858;61;20030501 12:37;P;;;;;;
D;013;320858;61;20030501 12:37;V;;;;;;
D;013;320858;61;20030501 12:37;V;;;;;;
B;013;321175;62;20030501 12:37;;;29;TROPIC GARDENS DR;SMITHS LAKE;2428;1353;M;20030402;20030416;195000;Z;R;RESIDENCE;;DH;;;9546848;
C;013;321175;62;20030501 12:37;31//226785;
D;013;321175;62;20030501 12:37;P;;;;;;
D;013;321175;62;20030501 12:37;V;;;;;;
D;013;321175;62;20030501 12:37;V;;;;;;
B;013;322456;63;20030501 12:37;;;114;EASTSLOPE WAY;NORTH ARM COVE;2324;;;20030228;20030404;27000;R;V;VACANT LAND;;RY;;;9515987;
C;013;322456;63;20030501 12:37;373//9939;
D;013;322456;63;20030501 12:37;P;;;;;;
D;013;322456;63;20030501 12:37;P;;;;;;
D;013;322456;63;20030501 12:37;V;;;;;;
B;013;323199;64;20030501 12:37;;;;MERRIWA BVD;NORTH ARM COVE;2324;1328;M;20030314;20030414;77000;R;R;RESIDENCE;;RR;;;9545125;
C;013;323199;64;20030501 12:37;1455//12277;
D;013;323199;64;20030501 12:37;P;;;;;;
D;013;323199;64;20030501 12:37;P;;;;;;
D;013;323199;64;20030501 12:37;V;;;;;;
D;013;323199;64;20030501 12:37;V;;;;;;
B;013;323219;65;20030501 12:37;;;6;MERRIWA BVD;NORTH ARM COVE;2324;;;20010727;20010907;265000;Z;V;VACANT LAND;;YX;;;9524135;
C;013;323219;65;20030501 12:37;331//9940;
D;013;323219;65;20030501 12:37;P;;;;;;
D;013;323219;65;20030501 12:37;P;;;;;;
D;013;323219;65;20030501 12:37;V;;;;;;
D;013;323219;65;20030501 12:37;V;;;;;;
B;013;323255;66;20030501 12:37;;;;MERRIWA BVD;NORTH ARM COVE;2324;1246;M;20030314;20030409;203000;R;V;VACANT LAND;;RY;;;9545108;
C;013;323255;66;20030501 12:37;1398//12277;
D;013;323255;66;20030501 12:37;P;;;;;;
D;013;323255;66;20030501 12:37;P;;;;;;
D;013;323255;66;20030501 12:37;V;;;;;;
B;013;325240;67;20030501 12:37;;;34;MYALL ST;TEA GARDENS;2324;2654;M;20030224;20030407;600000;A;V;VACANT LAND;;AV;;;9540797;
C;013;325240;67;20030501 12:37;10//1021184;
D;013;325240;67;20030501 12:37;P;;;;;;
D;013;325240;67;20030501 12:37;V;;;;;;
B;013;325352;68;20030501 12:37;;;187;MYALL ST;TEA GARDENS;2324;1012;M;20021218;20030411;290000;A;R;RESIDENCE;;AV;;;9545440;
C;013;325352;68;20030501 12:37;1//199487;
D;013;325352;68;20030501 12:37;P;;;;;;
D;013;325352;68;20030501 12:37;V;;;;;;
B;013;325368;69;20030501 12:37;;;225 A;MYALL ST;TEA GARDENS;2324;300.6;M;20020409;20030328;200000;A;V;VACANT LAND;;AV;;;9530697;
C;013;325368;69;20030501 12:37;1//1021422;
D;013;325368;69;20030501 12:37;P;;;;;;
D;013;325368;69;20030501 12:37;P;;;;;;
D;013;325368;69;20030501 12:37;V;;;;;;
D;013;325368;69;20030501 12:37;V;;;;;;
B;013;325405;70;20030501 12:37;;;2;PACY PL;TEA GARDENS;2324;644.7;M;20030306;20030404;390000;A;R;RESIDENCE;;AV;;;9516548;
C;013;325405;70;20030501 12:37;323//883687;
D;013;325405;70;20030501 12:37;P;;;;;;
D;013;325405;70;20030501 12:37;V;;;;;;
D;013;325405;70;20030501 12:37;V;;;;;;
B;013;325857;71;20030501 12:37;;;66;CLARKSON ST;NABIAC;2312;824;M;20030224;20030407;215000;A;R;RESIDENCE;;AS;;;9551639;
C;013;325857;71;20030501 12:37;1//591102;
D;013;325857;71;20030501 12:37;P;;;;;;
D;013;325857;71;20030501 12:37;P;;;;;;
D;013;325857;71;20030501 12:37;V;;;;;;
D;013;325857;71;20030501 12:37;V;;;;;;
B;013;326062;72;20030501 12:37;;;181;SEAL ROCKS RD;SEAL ROCKS;2423;2023;M;20021101;20021213;325000;R;R;RESIDENCE;;PL;AC;;9391739;
C;013;326062;72;20030501 12:37;3/1/758185;
D;013;326062;72;20030501 12:37;P;;;;;;
D;013;326062;72;20030501 12:37;P;;;;;;
D;013;326062;72;20030501 12:37;P;;;;;;
D;013;326062;72;20030501 12:37;V;;;;;;
B;013;326076;73;20030501 12:37;;;117;SEAL ROCKS RD;SEAL ROCKS;2423;2023;M;20030221;20030404;220000;R;R;RESIDENCE;;PL;;;9541385;
C;013;326076;73;20030501 12:37;3/4/758185;
D;013;326076;73;20030501 12:37;P;;;;;;
D;013;326076;73;20030501 12:37;P;;;;;;
D;013;326076;73;20030501 12:37;V;;;;;;
D;013;326076;73;20030501 12:37;V;;;;;;
B;013;326082;74;20030501 12:37;;;75;SEAL ROCKS RD;SEAL ROCKS;2423;2023;M;20020222;20020314;130000;R;R;RESIDENCE;;PL;AC;;9450424;
C;013;326082;74;20030501 12:37;6/6/758185;
D;013;326082;74;20030501 12:37;P;;;;;;
D;013;326082;74;20030501 12:37;P;;;;;;
D;013;326082;74;20030501 12:37;V;;;;;;
B;013;326536;75;20030501 12:37;;;145;BUNDABAH RD;BUNDABAH;2324;2.023;H;20030218;20030318;160000;R;V;VACANT LAND;;TB;;;9536829;
C;013;326536;75;20030501 12:37;25//239407;
D;013;326536;75;20030501 12:37;P;;;;;;
D;013;326536;75;20030501 12:37;P;;;;;;
D;013;326536;75;20030501 12:37;V;;;;;;
B;013;327339;76;20030501 12:37;;;194;MARKWELL RD;BULAHDELAH;2423;108.1;H;20020911;20030311;520000;R;V;VACANT LAND;;PE;;;9531251;
C;013;327339;76;20030501 12:37;4//736021;
