A;114;20030501 12:43;PBARBER;
B;114;1227911;16;20030501 12:43;;;168;GIPPS ST;DUBBO;2830;;;20030305;20030410;256000;A;3;;;AE;;;9551937;
C;114;1227911;16;20030501 12:43;B//348827;
D;114;1227911;16;20030501 12:43;P;;;;;;
D;114;1227911;16;20030501 12:43;P;;;;;;
D;114;1227911;16;20030501 12:43;V;;;;;;
D;114;1227911;16;20030501 12:43;V;;;;;;
B;114;1228059;17;20030501 12:43;;12;6;GOODE ST;DUBBO;2830;;;20030219;20030321;54000;;R;RESIDENCE;12;;;;9490037;
C;114;1228059;17;20030501 12:43;12//SP 18223;
D;114;1228059;17;20030501 12:43;P;;;;;;
D;114;1228059;17;20030501 12:43;V;;;;;;
D;114;1228059;17;20030501 12:43;V;;;;;;
B;114;1228217;18;20030501 12:43;;;9;GREY ST;DUBBO;2830;650;M;20030327;20030327;141000;A;R;RESIDENCE;;AK;;;9541799;
C;114;1228217;18;20030501 12:43;297//251068;
D;114;1228217;18;20030501 12:43;P;;;;;;
D;114;1228217;18;20030501 12:43;V;;;;;;
B;114;1228557;19;20030501 12:43;;;10;HILLCREST PL;DUBBO;2830;1172;M;20030217;20030327;470000;A;R;RESIDENCE;;EA;;;9543105;
C;114;1228557;19;20030501 12:43;213//840078;
D;114;1228557;19;20030501 12:43;P;;;;;;
D;114;1228557;19;20030501 12:43;P;;;;;;
D;114;1228557;19;20030501 12:43;V;;;;;;
D;114;1228557;19;20030501 12:43;V;;;;;;
B;114;1228992;20;20030501 12:43;;;7;JOHN GLENN PL;DUBBO;2830;657.6;M;20030130;20030409;127000;A;R;RESIDENCE;;AM;;;9537292;
C;114;1228992;20;20030501 12:43;4//814704;
D;114;1228992;20;20030501 12:43;P;;;;;;
D;114;1228992;20;20030501 12:43;P;;;;;;
D;114;1228992;20;20030501 12:43;V;;;;;;
B;114;1229586;21;20030501 12:43;;;11;LEICHHARDT ST;DUBBO;2830;740;M;20021230;20030403;200000;A;R;RESIDENCE;;AK;;;9534034;
C;114;1229586;21;20030501 12:43;4//802903;
D;114;1229586;21;20030501 12:43;P;;;;;;
D;114;1229586;21;20030501 12:43;V;;;;;;
B;114;1230404;22;20030501 12:43;;;3;MASSIE ST;DUBBO;2830;648;M;20030224;20030224;173000;A;R;RESIDENCE;;AQ;;;9526707;
C;114;1230404;22;20030501 12:43;18//704104;
D;114;1230404;22;20030501 12:43;P;;;;;;
D;114;1230404;22;20030501 12:43;P;;;;;;
D;114;1230404;22;20030501 12:43;V;;;;;;
B;114;1230457;23;20030501 12:43;;;50;MEADOWBANK DR;DUBBO;2830;902.1;M;20020620;20030314;165100;A;R;RESIDENCE;;AV;;;9540282;
C;114;1230457;23;20030501 12:43;46//879768;
D;114;1230457;23;20030501 12:43;P;;;;;;
D;114;1230457;23;20030501 12:43;P;;;;;;
D;114;1230457;23;20030501 12:43;V;;;;;;
B;114;1230495;24;20030501 12:43;;;37;MEEK ST;DUBBO;2830;552;M;20030214;20030328;165000;A;3;;;AB;;;9532096;
C;114;1230495;24;20030501 12:43;24//236649;
D;114;1230495;24;20030501 12:43;P;;;;;;
D;114;1230495;24;20030501 12:43;V;;;;;;
B;114;1230987;25;20030501 12:43;;;18;MURRUMBIDGEE PL;DUBBO;2830;721.5;M;20030225;20030408;220000;A;R;RESIDENCE;;EC;;;9526246;
C;114;1230987;25;20030501 12:43;69//874342;
D;114;1230987;25;20030501 12:43;P;;;;;;
D;114;1230987;25;20030501 12:43;P;;;;;;
D;114;1230987;25;20030501 12:43;V;;;;;;
D;114;1230987;25;20030501 12:43;V;;;;;;
B;114;1231715;26;20030501 12:43;;;2;AUGUSTA AVE;DUBBO;2830;1187;M;20030131;20030328;245000;A;R;RESIDENCE;;EA;;;9526144;
C;114;1231715;26;20030501 12:43;206//840078;
D;114;1231715;26;20030501 12:43;P;;;;;;
D;114;1231715;26;20030501 12:43;V;;;;;;
D;114;1231715;26;20030501 12:43;V;;;;;;
B;114;1231960;27;20030501 12:43;;;14;OXLEY CIR;DUBBO;2830;1511;M;20020322;20020509;168000;A;R;RESIDENCE;;AK;;;9514234;
C;114;1231960;27;20030501 12:43;7//241998;
D;114;1231960;27;20030501 12:43;P;;;;;;
D;114;1231960;27;20030501 12:43;P;;;;;;
B;114;1232051;28;20030501 12:43;;;23;PAGE AVE;DUBBO;2830;704.3;M;20030226;20030409;167000;A;R;RESIDENCE;;EF;;;9526236;
C;114;1232051;28;20030501 12:43;34//883276;
D;114;1232051;28;20030501 12:43;P;;;;;;
D;114;1232051;28;20030501 12:43;V;;;;;;
D;114;1232051;28;20030501 12:43;V;;;;;;
B;114;1232110;29;20030501 12:43;;;103;PALMER ST;DUBBO;2830;;;20030225;20030328;179000;A;R;RESIDENCE;;AD;;;9540369;
C;114;1232110;29;20030501 12:43;4//25819;
D;114;1232110;29;20030501 12:43;P;;;;;;
D;114;1232110;29;20030501 12:43;P;;;;;;
D;114;1232110;29;20030501 12:43;V;;;;;;
B;114;1232691;30;20030501 12:43;;;8;RENSHAW DR;DUBBO;2830;5017;M;20030123;20030306;268000;A;R;RESIDENCE;;GA;;;9538151;
C;114;1232691;30;20030501 12:43;45//826187;
D;114;1232691;30;20030501 12:43;P;;;;;;
D;114;1232691;30;20030501 12:43;P;;;;;;
D;114;1232691;30;20030501 12:43;V;;;;;;
D;114;1232691;30;20030501 12:43;V;;;;;;
B;114;1233151;31;20030501 12:43;;;8;SANDRA PL;DUBBO;2830;745.7;M;20030304;20030411;155000;A;R;RESIDENCE;;AF;;;9544586;
C;114;1233151;31;20030501 12:43;53//258144;
D;114;1233151;31;20030501 12:43;P;;;;;;
D;114;1233151;31;20030501 12:43;P;;;;;;
D;114;1233151;31;20030501 12:43;V;;;;;;
D;114;1233151;31;20030501 12:43;V;;;;;;
B;114;1233169;32;20030501 12:43;;;8;SANDRINGHAM PL;DUBBO;2830;800.7;M;20030224;20030407;167500;A;R;RESIDENCE;;AJ;;;9551816;
C;114;1233169;32;20030501 12:43;290//262001;
D;114;1233169;32;20030501 12:43;P;;;;;;
D;114;1233169;32;20030501 12:43;P;;;;;;
D;114;1233169;32;20030501 12:43;V;;;;;;
D;114;1233169;32;20030501 12:43;V;;;;;;
B;114;1233219;33;20030501 12:43;;;31;SAPPHIRE ST;DUBBO;2830;707.3;M;20030228;20030411;175000;A;R;RESIDENCE;;AA;;;9540185;
C;114;1233219;33;20030501 12:43;10//252486;
D;114;1233219;33;20030501 12:43;P;;;;;;
D;114;1233219;33;20030501 12:43;P;;;;;;
D;114;1233219;33;20030501 12:43;V;;;;;;
D;114;1233219;33;20030501 12:43;V;;;;;;
B;114;1233302;34;20030501 12:43;;;3;SHERWOOD AVE;DUBBO;2830;721.9;M;20021217;20030411;110000;A;R;RESIDENCE;;AV;;;9538683;
C;114;1233302;34;20030501 12:43;137//258735;
D;114;1233302;34;20030501 12:43;P;;;;;;
D;114;1233302;34;20030501 12:43;P;;;;;;
D;114;1233302;34;20030501 12:43;V;;;;;;
B;114;1233668;35;20030501 12:43;;;5;ST ALBANS WAY;DUBBO;2830;719.8;M;20030215;20030328;170000;A;R;RESIDENCE;;AJ;;;9531630;
C;114;1233668;35;20030501 12:43;95//834286;
D;114;1233668;35;20030501 12:43;P;;;;;;
D;114;1233668;35;20030501 12:43;V;;;;;;
B;114;1234142;36;20030501 12:43;;;187;TALBRAGAR ST;DUBBO;2830;1389;M;20030228;20030328;215000;A;3;INDUSTRIAL SH;;DF;;;9538413;
C;114;1234142;36;20030501 12:43;31//801847;
D;114;1234142;36;20030501 12:43;P;;;;;;
D;114;1234142;36;20030501 12:43;P;;;;;;
D;114;1234142;36;20030501 12:43;P;;;;;;
D;114;1234142;36;20030501 12:43;P;;;;;;
D;114;1234142;36;20030501 12:43;V;;;;;;
B;114;1234543;37;20030501 12:43;;;59;THOMPSON ST;DUBBO;2830;1379;M;20030224;20030408;100000;A;R;RESIDENCE;;AS;;;9537581;
C;114;1234543;37;20030501 12:43;39//527655;
D;114;1234543;37;20030501 12:43;P;;;;;;
D;114;1234543;37;20030501 12:43;P;;;;;;
D;114;1234543;37;20030501 12:43;V;;;;;;
D;114;1234543;37;20030501 12:43;V;;;;;;
B;114;1234552;38;20030501 12:43;;;21;THORBY AVE;DUBBO;2830;831.6;M;20030311;20030402;320000;A;R;RESIDENCE;;AD;;;9547704;
C;114;1234552;38;20030501 12:43;35//878701;
D;114;1234552;38;20030501 12:43;P;;;;;;
D;114;1234552;38;20030501 12:43;P;;;;;;
D;114;1234552;38;20030501 12:43;V;;;;;;
D;114;1234552;38;20030501 12:43;V;;;;;;
B;114;1234997;39;20030501 12:43;;;9;VILLIERS AVE;DUBBO;2830;590.4;M;20030321;20030404;140000;A;R;RESIDENCE;;AF;;;9525983;
C;114;1234997;39;20030501 12:43;20//248649;
D;114;1234997;39;20030501 12:43;P;;;;;;
D;114;1234997;39;20030501 12:43;V;;;;;;
D;114;1234997;39;20030501 12:43;V;;;;;;
B;114;1235138;40;20030501 12:43;;;12 B;WEBSDALE DR;DUBBO;2830;889.7;M;20030130;20030313;180000;A;R;RESIDENCE;;AL;;;9524935;
C;114;1235138;40;20030501 12:43;203//869970;
D;114;1235138;40;20030501 12:43;P;;;;;;
D;114;1235138;40;20030501 12:43;P;;;;;;
D;114;1235138;40;20030501 12:43;V;;;;;;
D;114;1235138;40;20030501 12:43;V;;;;;;
B;114;1235237;41;20030501 12:43;;;267;WELLINGTON RD;DUBBO;2830;9087;M;20021116;20030109;425000;A;R;RESIDENCE;;EN;;;9519259;
C;114;1235237;41;20030501 12:43;C//415844 141//788195;
D;114;1235237;41;20030501 12:43;P;;;;;;
D;114;1235237;41;20030501 12:43;V;;;;;;
B;114;1235616;42;20030501 12:43;;;12 L;WILFRED SMITH DR;DUBBO;2830;2.907;H;20030217;20030314;267000;A;R;RESIDENCE;;CF;;;9520514;
C;114;1235616;42;20030501 12:43;84//285134;
D;114;1235616;42;20030501 12:43;P;;;;;;
D;114;1235616;42;20030501 12:43;P;;;;;;
D;114;1235616;42;20030501 12:43;V;;;;;;
D;114;1235616;42;20030501 12:43;V;;;;;;
B;114;1235789;43;20030501 12:43;;12;36;WINGEWARRA ST;DUBBO;2830;;;20030311;20030311;115000;;3;CARSPACES;12;;;;9528496;
C;114;1235789;43;20030501 12:43;12//SP 52649;
D;114;1235789;43;20030501 12:43;P;;;;;;
D;114;1235789;43;20030501 12:43;V;;;;;;
D;114;1235789;43;20030501 12:43;V;;;;;;
B;114;1236113;44;20030501 12:43;;;160;YARUGA ST;DUBBO;2830;904.3;M;19700717;20030206;10190;A;R;RESIDENCE;;AT;;;9514924;
C;114;1236113;44;20030501 12:43;137//241380;
D;114;1236113;44;20030501 12:43;P;;;;;;
D;114;1236113;44;20030501 12:43;P;;;;;;
D;114;1236113;44;20030501 12:43;V;;;;;;
D;114;1236113;44;20030501 12:43;V;;;;;;
B;114;1236945;45;20030501 12:43;;;46 R;REEDSDALE RD;DUBBO;2830;208.8;H;20020321;20020517;215000;R;R;RESIDENCE;;RA;;;9417266;
C;114;1236945;45;20030501 12:43;71//46151;
D;114;1236945;45;20030501 12:43;P;;;;;;
D;114;1236945;45;20030501 12:43;P;;;;;;
D;114;1236945;45;20030501 12:43;V;;;;;;
D;114;1236945;45;20030501 12:43;V;;;;;;
B;114;2845635;46;20030501 12:43;;;5;HAKEA PL;DUBBO;2830;1102;M;20030305;20030409;50000;A;V;VACANT LAND;;AH;;;9537833;
C;114;2845635;46;20030501 12:43;43//1031061;
D;114;2845635;46;20030501 12:43;P;;;;;;
D;114;2845635;46;20030501 12:43;P;;;;;;
D;114;2845635;46;20030501 12:43;V;;;;;;
B;114;2845636;47;20030501 12:43;;;7;HAKEA PL;DUBBO;2830;1053;M;20030305;20030409;50000;A;V;VACANT LAND;;AH;;;9537834;
C;114;2845636;47;20030501 12:43;44//1031061;
D;114;2845636;47;20030501 12:43;P;;;;;;
D;114;2845636;47;20030501 12:43;P;;;;;;
D;114;2845636;47;20030501 12:43;V;;;;;;
B;114;2879222;48;20030501 12:43;;;22;DONCASTER AVE;DUBBO;2830;771.8;M;20030220;20030403;47500;A;V;VACANT LAND;;EF;;;9514517;
C;114;2879222;48;20030501 12:43;47//1035411;
D;114;2879222;48;20030501 12:43;P;;;;;;
D;114;2879222;48;20030501 12:43;P;;;;;;
D;114;2879222;48;20030501 12:43;V;;;;;;
B;114;2879238;49;20030501 12:43;;;23;DONCASTER AVE;DUBBO;2830;777.4;M;20030220;20030403;47500;A;V;VACANT LAND;;EF;;;9515122;
C;114;2879238;49;20030501 12:43;63//1035411;
D;114;2879238;49;20030501 12:43;P;;;;;;
D;114;2879238;49;20030501 12:43;P;;;;;;
D;114;2879238;49;20030501 12:43;V;;;;;;
B;114;2900747;50;20030501 12:43;;;2;TURNBERRY TCE;DUBBO;2830;1089;M;20021120;20030328;93500;A;V;VACANT LAND;;ED;;;9536543;
C;114;2900747;50;20030501 12:43;420//1038532;
D;114;2900747;50;20030501 12:43;P;;;;;;
D;114;2900747;50;20030501 12:43;P;;;;;;
D;114;2900747;50;20030501 12:43;V;;;;;;
B;114;2908147;51;20030501 12:43;;;40 R;DEBEAUFORT DR;DUBBO;2830;1.519;H;20030228;20030402;87000;A;V;VACANT LAND;;CR;;;9538620;
C;114;2908147;51;20030501 12:43;85//1040828;
D;114;2908147;51;20030501 12:43;P;;;;;;
D;114;2908147;51;20030501 12:43;P;;;;;;
D;114;2908147;51;20030501 12:43;V;;;;;;
B;114;2945127;52;20030501 12:43;;;36;TURNBERRY TCE;DUBBO;2830;1100;M;20020820;20030402;110000;A;V;VACANT LAND;;ED;;;9542462;
C;114;2945127;52;20030501 12:43;436//1044385;
D;114;2945127;52;20030501 12:43;P;;;;;;
D;114;2945127;52;20030501 12:43;P;;;;;;
B;114;2945132;53;20030501 12:43;;;7;HANDARA CL;DUBBO;2830;1100;M;20020729;20030404;110000;A;V;VACANT LAND;;ED;;;9530061;
C;114;2945132;53;20030501 12:43;441//1044385;
D;114;2945132;53;20030501 12:43;P;;;;;;
D;114;2945132;53;20030501 12:43;P;;;;;;
B;114;2945153;54;20030501 12:43;;;25;CARNOUSTIE DR;DUBBO;2830;1223;M;20030306;20030406;80000;A;V;VACANT LAND;;ED;;;9531783;
C;114;2945153;54;20030501 12:43;462//1044385;
D;114;2945153;54;20030501 12:43;P;;;;;;
D;114;2945153;54;20030501 12:43;P;;;;;;
D;114;2945153;54;20030501 12:43;V;;;;;;
D;114;2945153;54;20030501 12:43;V;;;;;;
B;114;2945155;55;20030501 12:43;;;21;CARNOUSTIE DR;DUBBO;2830;1195;M;20030225;20030411;70900;A;V;VACANT LAND;;ED;;;9531795;
C;114;2945155;55;20030501 12:43;464//1044385;
D;114;2945155;55;20030501 12:43;P;;;;;;
D;114;2945155;55;20030501 12:43;P;;;;;;
B;114;2983904;56;20030501 12:43;;;167 R;BURRAWAY RD;DUBBO;2830;381;H;20020919;20030206;250000;;3;FARM;;;;;9484405;
C;114;2983904;56;20030501 12:43;2//585351 85, 122, 131, 164//754303 2//943675;
D;114;2983904;56;20030501 12:43;P;;;;;;
D;114;2983904;56;20030501 12:43;P;;;;;;
D;114;2983904;56;20030501 12:43;V;;;;;;
B;114;2983905;57;20030501 12:43;;;167 R;BURRAWAY RD;DUBBO;2830;210;H;20020919;20030206;200000;;3;FARM;;;;;9418470;
C;114;2983905;57;20030501 12:43;132//754303;
D;114;2983905;57;20030501 12:43;P;;;;;;
D;114;2983905;57;20030501 12:43;V;;;;;;
Z;293;57;57;177;
