A;656;20110801 02:39;VALNET;
B;656;2725598;12;20110801 02:39;;;21;AMETHYST WAY;PORT MACQUARIE;2444;735.7;M;20110624;20110715;425000;R1;R;RESIDENCE;;AAB;;0;AG379290;
C;656;2725598;12;20110801 02:39;214/1004484;
D;656;2725598;12;20110801 02:39;P;;;;;;
D;656;2725598;12;20110801 02:39;P;;;;;;
D;656;2725598;12;20110801 02:39;V;;;;;;
B;656;2736203;13;20110801 02:39;;20;3;MUNSTER ST;PORT MACQUARIE;2444;;;20110517;20110624;570000;;R;RESIDENCE;20;;;0;AG389710;
C;656;2736203;13;20110801 02:39;20/SP7923;
D;656;2736203;13;20110801 02:39;P;;;;;;
D;656;2736203;13;20110801 02:39;P;;;;;;
D;656;2736203;13;20110801 02:39;V;;;;;;
D;656;2736203;13;20110801 02:39;V;;;;;;
B;656;2720387;14;20110801 02:39;;11;16;LAURIE ST;LAURIETON;2443;;;20110630;20110630;86500;;3;COMMERCIAL;11;;;0;AG386200;
C;656;2720387;14;20110801 02:39;11/SP48601;
D;656;2720387;14;20110801 02:39;P;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
D;656;2720387;14;20110801 02:39;V;;;;;;
B;656;2720427;15;20110801 02:39;;;17;LORD ST;LAURIETON;2443;1012;M;20110519;20110624;350000;R1;R;RESIDENCE;;ADE;;0;AG380010;
C;656;2720427;15;20110801 02:39;3/21/758603;
D;656;2720427;15;20110801 02:39;P;;;;;;
D;656;2720427;15;20110801 02:39;P;;;;;;
D;656;2720427;15;20110801 02:39;V;;;;;;
D;656;2720427;15;20110801 02:39;V;;;;;;
B;656;2743721;16;20110801 02:39;;;12;KULLA PL;BONNY HILLS;2445;9923;M;20110602;20110714;500000;R5;R;RESIDENCE;;RTQ;;0;AG385398;
C;656;2743721;16;20110801 02:39;35/262973;
D;656;2743721;16;20110801 02:39;P;;;;;;
D;656;2743721;16;20110801 02:39;P;;;;;;
D;656;2743721;16;20110801 02:39;V;;;;;;
D;656;2743721;16;20110801 02:39;V;;;;;;
B;656;2736792;17;20110801 02:39;;;66;O'BRIENS RD;PORT MACQUARIE;2444;811.9;M;20110607;20110713;455000;R1;R;RESIDENCE;;AAL;;0;AG385426;
C;656;2736792;17;20110801 02:39;11/703570;
D;656;2736792;17;20110801 02:39;P;;;;;;
D;656;2736792;17;20110801 02:39;P;;;;;;
D;656;2736792;17;20110801 02:39;V;;;;;;
B;656;2731650;18;20110801 02:39;;;70;HASTINGS RIVER DR;PORT MACQUARIE;2444;727.2;M;20110615;20110720;267000;R1;R;RESIDENCE;;AAS;;0;AG391420;
C;656;2731650;18;20110801 02:39;9/216093;
D;656;2731650;18;20110801 02:39;P;;;;;;
D;656;2731650;18;20110801 02:39;V;;;;;;
B;656;2740017;19;20110801 02:39;;3;5;TABLE ST;PORT MACQUARIE;2444;;;20110616;20110630;267000;;R;RESIDENCE;3;;;0;AG380764;
C;656;2740017;19;20110801 02:39;3/SP47865;
D;656;2740017;19;20110801 02:39;P;;;;;;
D;656;2740017;19;20110801 02:39;V;;;;;;
B;656;2721494;20;20110801 02:39;;;;COSTIGANS RD;YARRAS;2446;131.9;H;20110516;20110627;300000;RU2;R;RESIDENCE;;RRA;;0;AG362497;
C;656;2721494;20;20110801 02:39;115/754412;
D;656;2721494;20;20110801 02:39;P;;;;;;
D;656;2721494;20;20110801 02:39;P;;;;;;
D;656;2721494;20;20110801 02:39;V;;;;;;
B;656;3191146;21;20110801 02:39;;;34;RAINBOW BEACH DR;BONNY HILLS;2445;637.8;M;20110603;20110715;425000;R1;R;RESIDENCE;;ABZ;;0;AG388064;
C;656;3191146;21;20110801 02:39;16/1085581;
D;656;3191146;21;20110801 02:39;P;;;;;;
D;656;3191146;21;20110801 02:39;V;;;;;;
D;656;3191146;21;20110801 02:39;V;;;;;;
B;656;2729584;22;20110801 02:39;;;40;EMERALD DR;PORT MACQUARIE;2444;708.5;M;20110603;20110706;443000;R1;R;RESIDENCE;;AAB;;0;AG389754;
C;656;2729584;22;20110801 02:39;16/809277;
D;656;2729584;22;20110801 02:39;P;;;;;;
D;656;2729584;22;20110801 02:39;P;;;;;;
D;656;2729584;22;20110801 02:39;V;;;;;;
D;656;2729584;22;20110801 02:39;V;;;;;;
B;656;2743089;23;20110801 02:39;;;4;ELIZABETH ST;BONNY HILLS;2445;328.8;M;20110602;20110715;307500;R1;R;RESIDENCE;;ABZ;;0;AG385673;
C;656;2743089;23;20110801 02:39;2/20960;
D;656;2743089;23;20110801 02:39;P;;;;;;
D;656;2743089;23;20110801 02:39;P;;;;;;
D;656;2743089;23;20110801 02:39;V;;;;;;
D;656;2743089;23;20110801 02:39;V;;;;;;
B;656;2743202;24;20110801 02:39;;;8;JOHN PHILLIP DR;BONNY HILLS;2445;743.8;M;20110509;20110623;420000;R1;R;RESIDENCE;;ABY;;0;AG392575;
C;656;2743202;24;20110801 02:39;18/734959;
D;656;2743202;24;20110801 02:39;P;;;;;;
D;656;2743202;24;20110801 02:39;P;;;;;;
D;656;2743202;24;20110801 02:39;V;;;;;;
D;656;2743202;24;20110801 02:39;V;;;;;;
B;656;2732708;25;20110801 02:39;;;10;PHOENIX CRES;PORT MACQUARIE;2444;1265;M;20110603;20110713;1050000;R1;R;RESIDENCE;;AAB;;0;AG381663;
C;656;2732708;25;20110801 02:39;58/261991;
D;656;2732708;25;20110801 02:39;P;;;;;;
D;656;2732708;25;20110801 02:39;V;;;;;;
D;656;2732708;25;20110801 02:39;V;;;;;;
B;656;2719517;26;20110801 02:39;;;26;HONEYSUCKLE AVE;LAKEWOOD;2443;696.2;M;20110324;20110623;307000;R1;R;RESIDENCE;;ADA;;0;AG380219;
C;656;2719517;26;20110801 02:39;252/263970;
D;656;2719517;26;20110801 02:39;P;;;;;;
D;656;2719517;26;20110801 02:39;P;;;;;;
D;656;2719517;26;20110801 02:39;V;;;;;;
B;656;2741822;27;20110801 02:39;;14;89;WILLIAM ST;PORT MACQUARIE;2444;;;20110520;20110701;225000;;R;RESIDENCE;14;;;0;AG381880;
C;656;2741822;27;20110801 02:39;14/SP16914;
D;656;2741822;27;20110801 02:39;P;;;;;;
D;656;2741822;27;20110801 02:39;V;;;;;;
B;656;2745516;28;20110801 02:39;;;5;WOODFORD RD;NORTH HAVEN;2443;796.7;M;20110615;20110713;280000;R1;3;HOUSE;;ADN;;0;AG365696;
C;656;2745516;28;20110801 02:39;3/249746 Week-end Lease 64/12;
D;656;2745516;28;20110801 02:39;P;;;;;;
D;656;2745516;28;20110801 02:39;P;;;;;;
D;656;2745516;28;20110801 02:39;V;;;;;;
B;656;2745818;29;20110801 02:39;;;55;BUNDERRA DR;BEECHWOOD;2446;4646;M;20110413;20110624;520000;R5;R;RESIDENCE;;RTA;;0;AG380194;
C;656;2745818;29;20110801 02:39;36/702077;
D;656;2745818;29;20110801 02:39;P;;;;;;
D;656;2745818;29;20110801 02:39;P;;;;;;
D;656;2745818;29;20110801 02:39;V;;;;;;
D;656;2745818;29;20110801 02:39;V;;;;;;
B;656;3288385;30;20110801 02:39;;;6;GRAHAM ST;WAUCHOPE;2446;613.4;M;20110617;20110714;325000;R1;R;RESIDENCE;;AGA;;0;AG384708;
C;656;3288385;30;20110801 02:39;5/37618;
D;656;3288385;30;20110801 02:39;P;;;;;;
D;656;3288385;30;20110801 02:39;P;;;;;;
D;656;3288385;30;20110801 02:39;V;;;;;;
Z;157;30;30;95;
