A;216;20110801 02:28;VALNET;
D;216;2270901;20;20110801 02:29;V;;;;;;
D;216;2270901;20;20110801 02:29;V;;;;;;
D;216;2270901;20;20110801 02:29;V;;;;;;
D;216;2270901;20;20110801 02:29;V;;;;;;
D;216;2270901;20;20110801 02:29;V;;;;;;
D;216;2270901;20;20110801 02:29;V;;;;;;
B;216;2270901;21;20110801 02:29;;;215;GREAT WESTERN HWY;WARRIMOO;2774;9823;M;20080624;20080624;60000;A;R;RESIDENCE;;BW;;0;AG326946;
C;216;2270901;21;20110801 02:29;1, 2/842611;
D;216;2270901;21;20110801 02:29;P;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
D;216;2270901;21;20110801 02:29;V;;;;;;
B;216;2263278;22;20110801 02:29;;;15;NORTHCOTE RD;LEURA;2780;1182;M;20110513;20110715;410000;A;R;RESIDENCE;;KL;;0;AG384047;
C;216;2263278;22;20110801 02:29;34/551778;
D;216;2263278;22;20110801 02:29;P;;;;;;
D;216;2263278;22;20110801 02:29;V;;;;;;
B;216;2247432;23;20110801 02:29;;3;13;HOPE ST;BLAXLAND;2774;;;20110706;20110706;185800;;3;COMMERCIAL;3;;;0;AG359939;
C;216;2247432;23;20110801 02:29;3/SP62204;
D;216;2247432;23;20110801 02:29;P;;;;;;
D;216;2247432;23;20110801 02:29;V;;;;;;
B;216;2250058;24;20110801 02:29;;;52;GAZANIA ST;FAULCONBRIDGE;2776;700.1;M;20110517;20110628;550000;A;R;RESIDENCE;;SF;;0;AG381411;
C;216;2250058;24;20110801 02:29;128/813711;
D;216;2250058;24;20110801 02:29;P;;;;;;
D;216;2250058;24;20110801 02:29;P;;;;;;
D;216;2250058;24;20110801 02:29;V;;;;;;
D;216;2250058;24;20110801 02:29;V;;;;;;
B;216;2244807;25;20110801 02:29;;;17;HEATH ST;BLACKHEATH;2785;863.96;M;20110516;20110630;310000;A;R;RESIDENCE;;BA;;0;AG380278;
C;216;2244807;25;20110801 02:29;137/7079;
D;216;2244807;25;20110801 02:29;P;;;;;;
D;216;2244807;25;20110801 02:29;V;;;;;;
B;216;2271687;26;20110801 02:29;;;27;BACKHOUSE ST;WENTWORTH FALLS;2782;5474;M;20110311;20110705;1150000;A;R;RESIDENCE;;KW;;0;AG375208;
C;216;2271687;26;20110801 02:29;1/878877;
D;216;2271687;26;20110801 02:29;P;;;;;;
D;216;2271687;26;20110801 02:29;P;;;;;;
D;216;2271687;26;20110801 02:29;V;;;;;;
D;216;2271687;26;20110801 02:29;V;;;;;;
B;216;2258489;27;20110801 02:29;WINDSOR COURT;6;58;LURLINE ST;KATOOMBA;2780;;;20110414;20110527;183000;;R;RESIDENCE;6;;;0;AG375495;
C;216;2258489;27;20110801 02:29;6/SP19179;
D;216;2258489;27;20110801 02:29;P;;;;;;
D;216;2258489;27;20110801 02:29;V;;;;;;
B;216;2266393;28;20110801 02:29;;;42;MOUNT YORK RD;MOUNT VICTORIA;2786;1126;M;20110602;20110714;245000;A;R;RESIDENCE;;BV;;0;AG380027;
C;216;2266393;28;20110801 02:29;24/262466;
D;216;2266393;28;20110801 02:29;P;;;;;;
D;216;2266393;28;20110801 02:29;P;;;;;;
D;216;2266393;28;20110801 02:29;V;;;;;;
B;216;2274761;29;20110801 02:29;;;32;BIRDWOOD AVE;WINMALEE;2777;771.4;M;20110525;20110629;395000;A;R;RESIDENCE;;SW;;0;AG334012;
C;216;2274761;29;20110801 02:29;15/201146;
D;216;2274761;29;20110801 02:29;P;;;;;;
D;216;2274761;29;20110801 02:29;V;;;;;;
D;216;2274761;29;20110801 02:29;V;;;;;;
B;216;2263936;30;20110801 02:29;;;39;CHAPMAN AVE;LINDEN;2778;1600;M;20110616;20110715;569000;A;R;RESIDENCE;;LL;;0;AG381894;
C;216;2263936;30;20110801 02:29;20/7597;
D;216;2263936;30;20110801 02:29;P;;;;;;
D;216;2263936;30;20110801 02:29;P;;;;;;
D;216;2263936;30;20110801 02:29;V;;;;;;
D;216;2263936;30;20110801 02:29;V;;;;;;
B;216;2269287;31;20110801 02:29;;;299;PATERSON RD;YELLOW ROCK;2777;5.779;H;20110325;20110715;580000;R;R;RESIDENCE;;MS;;0;AG381037;
C;216;2269287;31;20110801 02:29;90/229567;
D;216;2269287;31;20110801 02:29;P;;;;;;
D;216;2269287;31;20110801 02:29;P;;;;;;
D;216;2269287;31;20110801 02:29;V;;;;;;
D;216;2269287;31;20110801 02:29;V;;;;;;
B;216;2272646;32;20110801 02:29;;;2;FITZGERALD ST;WENTWORTH FALLS;2782;695.6;M;20110521;20110715;360000;A;R;RESIDENCE;;KW;;0;AG381684;
C;216;2272646;32;20110801 02:29;1/30522;
D;216;2272646;32;20110801 02:29;P;;;;;;
D;216;2272646;32;20110801 02:29;V;;;;;;
D;216;2272646;32;20110801 02:29;V;;;;;;
B;216;2247969;33;20110801 02:29;;;10;NORMIC AVE;BLAXLAND;2774;752.5;M;20110325;20110603;695200;B;3;COMMERCIAL;;CX;;0;AG386555;
C;216;2247969;33;20110801 02:29;20/225735;
D;216;2247969;33;20110801 02:29;P;;;;;;
D;216;2247969;33;20110801 02:29;V;;;;;;
B;216;2269489;34;20110801 02:29;;;26;PLATEAU RD;SPRINGWOOD;2777;1626;M;20110521;20110715;458000;A;R;RESIDENCE;;SN;;0;AG386017;
C;216;2269489;34;20110801 02:29;9/8901;
D;216;2269489;34;20110801 02:29;P;;;;;;
D;216;2269489;34;20110801 02:29;P;;;;;;
D;216;2269489;34;20110801 02:29;V;;;;;;
D;216;2269489;34;20110801 02:29;V;;;;;;
B;216;2277851;35;20110801 02:29;;;26;THE APPIAN WAY;WOODFORD;2778;1288;M;20110524;20110715;372000;A;R;RESIDENCE;;LW;;0;AG385325;
C;216;2277851;35;20110801 02:29;14/9972;
D;216;2277851;35;20110801 02:29;P;;;;;;
D;216;2277851;35;20110801 02:29;P;;;;;;
D;216;2277851;35;20110801 02:29;V;;;;;;
D;216;2277851;35;20110801 02:29;V;;;;;;
B;216;2275307;36;20110801 02:29;;;37;GLENELGIN RD;WINMALEE;2777;883.9;M;20110528;20110718;342500;A;R;RESIDENCE;;SW;;0;AG380497;
C;216;2275307;36;20110801 02:29;29/246366;
D;216;2275307;36;20110801 02:29;P;;;;;;
D;216;2275307;36;20110801 02:29;V;;;;;;
D;216;2275307;36;20110801 02:29;V;;;;;;
B;216;2278935;37;20110801 02:29;;;34;SIXTH AVE;KATOOMBA;2780;809.4;M;20110528;20110718;302500;A;R;RESIDENCE;;KY;;0;AG384276;
C;216;2278935;37;20110801 02:29;35/U/5786;
D;216;2278935;37;20110801 02:29;P;;;;;;
D;216;2278935;37;20110801 02:29;P;;;;;;
D;216;2278935;37;20110801 02:29;V;;;;;;
B;216;3245011;38;20110801 02:29;;;4;MITCHELLS PASS;BLAXLAND;2774;1127;M;20110525;20110721;310000;A;V;VACANT LAND;;BR;;0;AG392496;
C;216;3245011;38;20110801 02:29;8/1081368;
D;216;3245011;38;20110801 02:29;P;;;;;;
D;216;3245011;38;20110801 02:29;P;;;;;;
D;216;3245011;38;20110801 02:29;V;;;;;;
B;216;2276940;39;20110801 02:29;;;14;TURNBULL ST;WINMALEE;2777;765.1;M;20110603;20110715;355000;A;R;RESIDENCE;;SW;;0;AG376590;
C;216;2276940;39;20110801 02:29;108/30168;
D;216;2276940;39;20110801 02:29;P;;;;;;
D;216;2276940;39;20110801 02:29;P;;;;;;
D;216;2276940;39;20110801 02:29;V;;;;;;
D;216;2276940;39;20110801 02:29;V;;;;;;
B;216;2268523;40;20110801 02:29;;37;92;LALOR DR;SPRINGWOOD;2777;;;20110614;20110713;275000;;R;RESIDENCE;48;;;0;AG372717;
C;216;2268523;40;20110801 02:29;48/SP66398;
D;216;2268523;40;20110801 02:29;P;;;;;;
D;216;2268523;40;20110801 02:29;V;;;;;;
D;216;2268523;40;20110801 02:29;V;;;;;;
D;216;2268523;40;20110801 02:29;V;;;;;;
Z;219;40;40;137;
