A;206;20110801 02:24;VALNET;
C;206;1943365;24;20110801 02:24;100/1165292;
D;206;1943365;24;20110801 02:24;P;;;;;;
D;206;1943365;24;20110801 02:24;P;;;;;;
D;206;1943365;24;20110801 02:24;V;;;;;;
B;206;1946065;25;20110801 02:24;;;31;CHARLECOT ST;DULWICH HILL;2203;214.8;M;20110604;20110718;817000;A;R;RESIDENCE;;EG;;0;AG386837;
C;206;1946065;25;20110801 02:24;1/703222;
D;206;1946065;25;20110801 02:24;P;;;;;;
D;206;1946065;25;20110801 02:24;P;;;;;;
D;206;1946065;25;20110801 02:24;V;;;;;;
D;206;1946065;25;20110801 02:24;V;;;;;;
B;206;1943560;26;20110801 02:24;;;9;BEACH RD;DULWICH HILL;2203;278.2;M;20110518;20110715;850000;A;R;RESIDENCE;;EG;;0;AG383429;
C;206;1943560;26;20110801 02:24;1/975748;
D;206;1943560;26;20110801 02:24;P;;;;;;
D;206;1943560;26;20110801 02:24;V;;;;;;
B;206;1946175;27;20110801 02:24;;;29;CHARLES ST;STANMORE;2048;120.1;M;20110605;20110718;685000;A;R;RESIDENCE;;ET;;0;AG386858;
C;206;1946175;27;20110801 02:24;1/168386;
D;206;1946175;27;20110801 02:24;P;;;;;;
D;206;1946175;27;20110801 02:24;P;;;;;;
D;206;1946175;27;20110801 02:24;V;;;;;;
B;206;1967837;28;20110801 02:24;;4;55 A;THE BOULEVARDE;LEWISHAM;2049;;;20110525;20110630;560000;;R;RESIDENCE;4;;;0;AG379717;
C;206;1967837;28;20110801 02:24;4/SP58795;
D;206;1967837;28;20110801 02:24;P;;;;;;
D;206;1967837;28;20110801 02:24;V;;;;;;
B;206;1967849;29;20110801 02:24;;8;71;THE BOULEVARDE;DULWICH HILL;2203;;;20110602;20110714;490000;;R;RESIDENCE;8;;;0;AG378334;
C;206;1967849;29;20110801 02:24;8/SP10027;
D;206;1967849;29;20110801 02:24;P;;;;;;
D;206;1967849;29;20110801 02:24;P;;;;;;
D;206;1967849;29;20110801 02:24;V;;;;;;
B;206;1959968;30;20110801 02:24;;;3;NAPIER ST;PETERSHAM;2049;486.9;M;20110521;20110704;1220000;A;R;RESIDENCE;;EG;;0;AG379936;
C;206;1959968;30;20110801 02:24;30/1/5892;
D;206;1959968;30;20110801 02:24;P;;;;;;
D;206;1959968;30;20110801 02:24;V;;;;;;
D;206;1959968;30;20110801 02:24;V;;;;;;
B;206;1965197;31;20110801 02:25;;;41;SCHOOL PDE;MARRICKVILLE;2204;366.7;M;20110604;20110718;950000;A;R;RESIDENCE;;EG;;0;AG384761;
C;206;1965197;31;20110801 02:25;4/6165;
D;206;1965197;31;20110801 02:25;P;;;;;;
D;206;1965197;31;20110801 02:25;V;;;;;;
D;206;1965197;31;20110801 02:25;V;;;;;;
B;206;1960440;32;20110801 02:25;;13;512;NEW CANTERBURY RD;DULWICH HILL;2203;;;20110602;20110719;445000;;R;RESIDENCE;13;;;0;AG387720;
C;206;1960440;32;20110801 02:25;13/SP12966;
D;206;1960440;32;20110801 02:25;P;;;;;;
D;206;1960440;32;20110801 02:25;P;;;;;;
D;206;1960440;32;20110801 02:25;V;;;;;;
B;206;1957961;33;20110801 02:25;;;83;MALAKOFF ST;MARRICKVILLE;2204;418;M;20110624;20110722;1250000;A;R;RESIDENCE;;EG;;0;AG393038;
C;206;1957961;33;20110801 02:25;1/934106;
D;206;1957961;33;20110801 02:25;P;;;;;;
D;206;1957961;33;20110801 02:25;V;;;;;;
D;206;1957961;33;20110801 02:25;V;;;;;;
B;206;1965954;34;20110801 02:25;;;21;SLOANE ST;MARRICKVILLE;2204;303.63;M;20110527;20110630;480000;I;R;RESIDENCE;;DS;;0;AG352346;
C;206;1965954;34;20110801 02:25;86/761;
D;206;1965954;34;20110801 02:25;P;;;;;;
D;206;1965954;34;20110801 02:25;P;;;;;;
D;206;1965954;34;20110801 02:25;V;;;;;;
D;206;1965954;34;20110801 02:25;V;;;;;;
D;206;1965954;34;20110801 02:25;V;;;;;;
D;206;1965954;34;20110801 02:25;V;;;;;;
D;206;1965954;34;20110801 02:25;V;;;;;;
Z;181;34;34;111;
