A;150;20030501 12:45;PBARBER;
C;150;1674905;13;20030501 12:45;14//738059;
D;150;1674905;13;20030501 12:45;P;;;;;;
D;150;1674905;13;20030501 12:45;V;;;;;;
D;150;1674905;13;20030501 12:45;V;;;;;;
B;150;1675542;14;20030501 12:45;;;22;RAJAH RD;OCEAN SHORES;2483;1802;M;20030226;20030328;307000;A;R;RESIDENCE;;HM;AC;;9523738;
C;150;1675542;14;20030501 12:45;1057//241074;
D;150;1675542;14;20030501 12:45;P;;;;;;
D;150;1675542;14;20030501 12:45;V;;;;;;
D;150;1675542;14;20030501 12:45;V;;;;;;
B;150;1676662;15;20030501 12:45;;;;SKINNERS SHOOT RD;BYRON BAY;2481;1.946;H;20021209;20030120;1450000;R;3;BED/BREAKFAST;;RA;AB;;9545773;
C;150;1676662;15;20030501 12:45;4//252867;
D;150;1676662;15;20030501 12:45;P;;;;;;
D;150;1676662;15;20030501 12:45;V;;;;;;
D;150;1676662;15;20030501 12:45;V;;;;;;
B;150;1677291;16;20030501 12:45;;;10;TEAK CCT;SUFFOLK PARK;2481;716;M;20030217;20030319;430000;A;R;RESIDENCE;;HF;AC;;9537925;
C;150;1677291;16;20030501 12:45;10//811498;
D;150;1677291;16;20030501 12:45;P;;;;;;
D;150;1677291;16;20030501 12:45;P;;;;;;
D;150;1677291;16;20030501 12:45;V;;;;;;
D;150;1677291;16;20030501 12:45;V;;;;;;
B;150;1677861;17;20030501 12:45;;;;TWEED ST;BRUNSWICK HEADS;2483;1349;M;20030303;20030404;1150000;A;3;MOTEL;;HB;BM;;9533705;
C;150;1677861;17;20030501 12:45;1//828963;
D;150;1677861;17;20030501 12:45;P;;;;;;
D;150;1677861;17;20030501 12:45;P;;;;;;
D;150;1677861;17;20030501 12:45;P;;;;;;
D;150;1677861;17;20030501 12:45;V;;;;;;
B;150;1677977;18;20030501 12:45;;;;VALLEY CT;EWINGSDALE;2481;5085;M;20030219;20030404;455000;R;R;RESIDENCE;;RZ;RR;;9542455;
C;150;1677977;18;20030501 12:45;31//786291;
D;150;1677977;18;20030501 12:45;P;;;;;;
D;150;1677977;18;20030501 12:45;V;;;;;;
D;150;1677977;18;20030501 12:45;V;;;;;;
B;150;2906573;19;20030501 12:45;;;8;TRISTANIA ST;BANGALOW;2479;647.7;M;20021107;20021209;195000;A;V;VACANT LAND;;JC;AV;;9545544;
C;150;2906573;19;20030501 12:45;58//1040526;
D;150;2906573;19;20030501 12:45;P;;;;;;
D;150;2906573;19;20030501 12:45;V;;;;;;
B;150;2908130;20;20030501 12:45;;;;RAJAH RD;OCEAN SHORES;2483;679.6;M;20030228;20030331;137500;A;V;VACANT LAND;;HS;AV;;9533421;
C;150;2908130;20;20030501 12:45;2//1040749;
D;150;2908130;20;20030501 12:45;P;;;;;;
D;150;2908130;20;20030501 12:45;P;;;;;;
D;150;2908130;20;20030501 12:45;V;;;;;;
D;150;2908130;20;20030501 12:45;V;;;;;;
B;150;2939996;21;20030501 12:45;;20;24;SCOTT ST;BYRON BAY;2483;;;20030106;20030128;300000;;R;RESIDENCE;22;;;;9530943;
C;150;2939996;21;20030501 12:45;22//SP 68523;
D;150;2939996;21;20030501 12:45;P;;;;;;
D;150;2939996;21;20030501 12:45;V;;;;;;
B;150;2875962;22;20030501 12:45;;15;23;SHIRLEY ST;BYRON BAY;2481;;;20020308;20021212;465000;;R;RESIDENCE;15;;;;9523930;
C;150;2875962;22;20030501 12:45;15//SP 68939;
D;150;2875962;22;20030501 12:45;P;;;;;;
D;150;2875962;22;20030501 12:45;P;;;;;;
D;150;2875962;22;20030501 12:45;V;;;;;;
B;150;2875962;23;20030501 12:45;;4;23;SHIRLEY ST;BYRON BAY;2481;;;20021211;20030113;450000;;R;RESIDENCE;4;;;;9377742;
C;150;2875962;23;20030501 12:45;4//SP 68939;
D;150;2875962;23;20030501 12:45;P;;;;;;
D;150;2875962;23;20030501 12:45;V;;;;;;
B;150;2955800;24;20030501 12:45;;;;TOOHEYS MILL RD;NASHUA;2479;41.09;H;20020829;20030109;350000;R;V;VACANT LAND;;RU;RV;;9531549;
C;150;2955800;24;20030501 12:45;2//1044853;
D;150;2955800;24;20030501 12:45;P;;;;;;
D;150;2955800;24;20030501 12:45;V;;;;;;
B;150;2967170;25;20030501 12:45;;;;SALLYWATTLE DR;SUFFOLK PARK;2481;502;M;20020819;20030303;275000;A;R;RESIDENCE;;LB;AC;;9519548;
C;150;2967170;25;20030501 12:45;13//270338;
D;150;2967170;25;20030501 12:45;P;;;;;;
D;150;2967170;25;20030501 12:45;V;;;;;;
B;150;2911402;26;20030501 12:45;;4;16;TASMAN WAY;BELONGIL;2481;;;20020903;20030411;135200;;R;RESIDENCE;4;;;;9532655;
C;150;2911402;26;20030501 12:45;4//SP 69449;
D;150;2911402;26;20030501 12:45;P;;;;;;
D;150;2911402;26;20030501 12:45;V;;;;;;
B;150;2911402;27;20030501 12:45;;5;16;TASMAN WAY;BELONGIL;2481;;;20020913;20030411;139400;;3;FACTORY UNIT;5;;;;9539163;
C;150;2911402;27;20030501 12:45;5//SP 69449;
D;150;2911402;27;20030501 12:45;P;;;;;;
D;150;2911402;27;20030501 12:45;V;;;;;;
B;150;2911402;28;20030501 12:45;;5;16;TASMAN WAY;BELONGIL;2481;;;20030207;20030411;220000;;V;VACANT LAND;5;;;;9539164;
C;150;2911402;28;20030501 12:45;5//SP 69449;
D;150;2911402;28;20030501 12:45;P;;;;;;
D;150;2911402;28;20030501 12:45;V;;;;;;
B;150;2983231;29;20030501 12:45;LOT 33;;;FRIDAY HUT RD;COORABELL;2479;1.632;H;20020619;20030307;30000;;V;VACANT LAND;;;RVI;;9483233;
C;150;2983231;29;20030501 12:45;33//1048018;
D;150;2983231;29;20030501 12:45;P;;;;;;
D;150;2983231;29;20030501 12:45;V;;;;;;
D;150;2983231;29;20030501 12:45;V;;;;;;
D;150;2983231;29;20030501 12:45;V;;;;;;
D;150;2983231;29;20030501 12:45;V;;;;;;
B;150;2983233;30;20030501 12:45;;;7;JONSON ST;BYRON BAY;2481;234;M;20030110;20030305;3800000;;3;SHOPS;;;BS;;9465195;
C;150;2983233;30;20030501 12:45;1//329481;
D;150;2983233;30;20030501 12:45;P;;;;;;
D;150;2983233;30;20030501 12:45;P;;;;;;
D;150;2983233;30;20030501 12:45;V;;;;;;
Z;146;30;30;84;
