A;084;20110801 02:03;VALNET;
C;084;685663;79;20110801 02:04;Y/395108;
D;084;685663;79;20110801 02:04;P;;;;;;
D;084;685663;79;20110801 02:04;V;;;;;;
D;084;685663;79;20110801 02:04;V;;;;;;
B;084;712490;80;20110801 02:04;;;118;ROSEVILLE AVE;ROSEVILLE;2069;745.2;M;20110611;20110721;1070000;A;3;HOUSE;;GF;;0;AG392255;
C;084;712490;80;20110801 02:04;84/11994;
D;084;712490;80;20110801 02:04;P;;;;;;
D;084;712490;80;20110801 02:04;P;;;;;;
D;084;712490;80;20110801 02:04;V;;;;;;
D;084;712490;80;20110801 02:04;V;;;;;;
B;084;712521;81;20110801 02:04;;;52;ROSEVILLE AVE;ROSEVILLE;2069;1524;M;20110225;20110427;5700000;A;R;RESIDENCE;;GE;;0;AG379736;
C;084;712521;81;20110801 02:04;A/354707 B/443976;
D;084;712521;81;20110801 02:04;P;;;;;;
D;084;712521;81;20110801 02:04;P;;;;;;
D;084;712521;81;20110801 02:04;V;;;;;;
B;084;693970;82;20110801 02:04;;;9;ECHO ST;ROSEVILLE;2069;1518;M;20110420;20110713;1880000;A;R;RESIDENCE;;GF;;0;AG377690;
C;084;693970;82;20110801 02:04;8, 9/14906 1/662375;
D;084;693970;82;20110801 02:04;P;;;;;;
D;084;693970;82;20110801 02:04;P;;;;;;
D;084;693970;82;20110801 02:04;V;;;;;;
B;084;699430;83;20110801 02:04;;;40;KATINA ST;TURRAMURRA;2074;545.2;M;20110506;20110711;855000;A;R;RESIDENCE;;GU;;0;AG383517;
C;084;699430;83;20110801 02:04;22/865891;
D;084;699430;83;20110801 02:04;P;;;;;;
D;084;699430;83;20110801 02:04;P;;;;;;
D;084;699430;83;20110801 02:04;V;;;;;;
D;084;699430;83;20110801 02:04;V;;;;;;
Z;409;83;83;241;
