A;101;20030501 12:42;PBARBER;
B;101;1055786;7;20030501 12:42;;;2;BAYSWATER ST;VINCENTIA;2540;670.3;M;20030226;20030404;480000;Z;R;RESIDENCE;;MH;;;9539948;
C;101;1055786;7;20030501 12:42;139//24999;
D;101;1055786;7;20030501 12:42;P;;;;;;
D;101;1055786;7;20030501 12:42;V;;;;;;
B;101;1056397;8;20030501 12:42;;;48;BERRY ST;NOWRA;2541;415;M;20020311;20020311;228000;B;3;COMMERCIAL;;AK;;;9529298;
C;101;1056397;8;20030501 12:42;1//999700;
D;101;1056397;8;20030501 12:42;P;;;;;;
D;101;1056397;8;20030501 12:42;P;;;;;;
D;101;1056397;8;20030501 12:42;V;;;;;;
B;101;1056569;9;20030501 12:42;;;130;BICE RD;NOWRA;2541;673.4;M;20030114;20030211;242000;A;R;RESIDENCE;;GC;;;9529802;
C;101;1056569;9;20030501 12:42;8//706119;
D;101;1056569;9;20030501 12:42;P;;;;;;
D;101;1056569;9;20030501 12:42;V;;;;;;
D;101;1056569;9;20030501 12:42;V;;;;;;
D;101;1056569;9;20030501 12:42;V;;;;;;
B;101;1057628;10;20030501 12:42;;;288;BOURNES LANE;PYREE;2540;213.4;H;20030204;20030326;1650000;R;3;OGILVY FARM;;RY;;;9542295;
C;101;1057628;10;20030501 12:42;81//2813 14//111636 2//207623 1//718975;
D;101;1057628;10;20030501 12:42;P;;;;;;
D;101;1057628;10;20030501 12:42;P;;;;;;
D;101;1057628;10;20030501 12:42;V;;;;;;
D;101;1057628;10;20030501 12:42;V;;;;;;
B;101;1057858;11;20030501 12:42;;;4;BRAMALL RD;SHOALHAVEN HEADS;2535;557;M;20030210;20030324;259000;A;R;RESIDENCE;;FW;;;9483861;
C;101;1057858;11;20030501 12:42;11//244448;
D;101;1057858;11;20030501 12:42;P;;;;;;
D;101;1057858;11;20030501 12:42;P;;;;;;
D;101;1057858;11;20030501 12:42;V;;;;;;
D;101;1057858;11;20030501 12:42;V;;;;;;
B;101;1058100;12;20030501 12:42;;;10;BRINAWARR ST;BOMADERRY;2541;809.4;M;20030225;20030404;167000;A;R;RESIDENCE;;EN;;;9544787;
C;101;1058100;12;20030501 12:42;16/14/2886;
D;101;1058100;12;20030501 12:42;P;;;;;;
D;101;1058100;12;20030501 12:42;P;;;;;;
D;101;1058100;12;20030501 12:42;V;;;;;;
D;101;1058100;12;20030501 12:42;V;;;;;;
B;101;1058313;13;20030501 12:42;;1;4;BRODIE CL;BOMADERRY;2541;;;20030225;20030404;146000;;R;RESIDENCE;1;;;;9527354;
C;101;1058313;13;20030501 12:42;1//SP 37124;
D;101;1058313;13;20030501 12:42;P;;;;;;
D;101;1058313;13;20030501 12:42;P;;;;;;
D;101;1058313;13;20030501 12:42;V;;;;;;
B;101;1058600;14;20030501 12:42;;;26;BUCKLAND ST;MOLLYMOOK;2539;967.5;M;20021115;20021219;170000;A;V;VACANT LAND;;YA;;;9528305;
C;101;1058600;14;20030501 12:42;84//31267;
D;101;1058600;14;20030501 12:42;P;;;;;;
D;101;1058600;14;20030501 12:42;P;;;;;;
D;101;1058600;14;20030501 12:42;V;;;;;;
B;101;1059089;15;20030501 12:42;;;19;BUSHLAND AVE;MOLLYMOOK BEACH;2539;795.5;M;20030227;20030403;230000;A;R;RESIDENCE;;YA;;;9543448;
C;101;1059089;15;20030501 12:42;191//245148;
D;101;1059089;15;20030501 12:42;P;;;;;;
D;101;1059089;15;20030501 12:42;P;;;;;;
D;101;1059089;15;20030501 12:42;V;;;;;;
D;101;1059089;15;20030501 12:42;V;;;;;;
B;101;1059440;16;20030501 12:42;;;73;CAMBEWARRA RD;BOMADERRY;2541;663.9;M;20030227;20030403;210000;A;R;RESIDENCE;;EX;;;9540856;
C;101;1059440;16;20030501 12:42;3//517165;
D;101;1059440;16;20030501 12:42;P;;;;;;
D;101;1059440;16;20030501 12:42;P;;;;;;
D;101;1059440;16;20030501 12:42;V;;;;;;
B;101;1059754;17;20030501 12:42;;;118;CAMMARAY DR;SANCTUARY POINT;2540;782.6;M;20030207;20030314;245500;A;R;RESIDENCE;;ND;;;9517153;
C;101;1059754;17;20030501 12:42;7//803714;
D;101;1059754;17;20030501 12:42;P;;;;;;
D;101;1059754;17;20030501 12:42;P;;;;;;
D;101;1059754;17;20030501 12:42;V;;;;;;
D;101;1059754;17;20030501 12:42;V;;;;;;
B;101;1059985;18;20030501 12:42;;;10;CARLTON CRES;CULBURRA BEACH;2540;701.9;M;20030221;20030328;203000;A;R;RESIDENCE;;JM;;;9521645;
C;101;1059985;18;20030501 12:42;32//11892;
D;101;1059985;18;20030501 12:42;P;;;;;;
D;101;1059985;18;20030501 12:42;P;;;;;;
D;101;1059985;18;20030501 12:42;V;;;;;;
D;101;1059985;18;20030501 12:42;V;;;;;;
B;101;1060042;19;20030501 12:42;;;33;CARLTON CRES;CULBURRA BEACH;2540;771.4;M;20030225;20030401;85000;A;V;VACANT LAND;;JM;;;9539515;
C;101;1060042;19;20030501 12:42;139//26884;
D;101;1060042;19;20030501 12:42;P;;;;;;
D;101;1060042;19;20030501 12:42;V;;;;;;
B;101;1060142;20;20030501 12:42;;2;6;CAROLINE ST;VINCENTIA;2540;;;20030217;20030328;203000;;R;RESIDENCE;2;;;;9542654;
C;101;1060142;20;20030501 12:42;2//SP 34515;
D;101;1060142;20;20030501 12:42;P;;;;;;
D;101;1060142;20;20030501 12:42;P;;;;;;
D;101;1060142;20;20030501 12:42;V;;;;;;
D;101;1060142;20;20030501 12:42;V;;;;;;
B;101;1060429;21;20030501 12:42;;;8;CASSIA PL;ULLADULLA;2539;749.9;M;20030304;20030401;312000;A;R;RESIDENCE;;YN;;;9536897;
C;101;1060429;21;20030501 12:42;114//881907;
D;101;1060429;21;20030501 12:42;P;;;;;;
D;101;1060429;21;20030501 12:42;P;;;;;;
D;101;1060429;21;20030501 12:42;V;;;;;;
B;101;1060820;22;20030501 12:42;;;9;CESSNA AVE;SANCTUARY POINT;2540;600.7;M;20030204;20030401;219000;A;R;RESIDENCE;;ND;;;9516557;
C;101;1060820;22;20030501 12:42;2220//216524;
D;101;1060820;22;20030501 12:42;P;;;;;;
D;101;1060820;22;20030501 12:42;P;;;;;;
D;101;1060820;22;20030501 12:42;V;;;;;;
D;101;1060820;22;20030501 12:42;V;;;;;;
B;101;1060867;23;20030501 12:42;;;80;CHAPMAN ST;CALLALA BAY;2540;1214;M;20030304;20030415;375000;A;R;RESIDENCE;;KA;;;9535894;
C;101;1060867;23;20030501 12:42;4//255153;
D;101;1060867;23;20030501 12:42;P;;;;;;
D;101;1060867;23;20030501 12:42;P;;;;;;
D;101;1060867;23;20030501 12:42;P;;;;;;
D;101;1060867;23;20030501 12:42;V;;;;;;
D;101;1060867;23;20030501 12:42;V;;;;;;
B;101;1061665;24;20030501 12:42;;;79;CLYDE ST;MOLLYMOOK BEACH;2539;752.5;M;20030220;20030403;608000;A;R;RESIDENCE;;YE;;;9531529;
C;101;1061665;24;20030501 12:42;310//221724;
D;101;1061665;24;20030501 12:42;P;;;;;;
D;101;1061665;24;20030501 12:42;P;;;;;;
D;101;1061665;24;20030501 12:42;P;;;;;;
D;101;1061665;24;20030501 12:42;P;;;;;;
D;101;1061665;24;20030501 12:42;V;;;;;;
D;101;1061665;24;20030501 12:42;V;;;;;;
B;101;1061729;25;20030501 12:42;;;2;COCKBOURNE PL;VINCENTIA;2540;824;M;20030228;20030408;503000;Z;R;RESIDENCE;;MA;;;9525939;
C;101;1061729;25;20030501 12:42;142//793598;
D;101;1061729;25;20030501 12:42;P;;;;;;
D;101;1061729;25;20030501 12:42;V;;;;;;
D;101;1061729;25;20030501 12:42;V;;;;;;
B;101;1062127;26;20030501 12:42;;;62;COMARONG ST;GREENWELL POINT;2540;;;20030227;20030410;405000;A;R;RESIDENCE;;KX;;;9539955;
C;101;1062127;26;20030501 12:42;1/3/24007;
D;101;1062127;26;20030501 12:42;P;;;;;;
D;101;1062127;26;20030501 12:42;P;;;;;;
D;101;1062127;26;20030501 12:42;V;;;;;;
B;101;1062154;27;20030501 12:42;;;6;COMARONG ST;GREENWELL POINT;2540;556.4;M;20030224;20030331;250000;A;R;RESIDENCE;;KX;;;9520024;
C;101;1062154;27;20030501 12:42;C/E/26277;
D;101;1062154;27;20030501 12:42;P;;;;;;
D;101;1062154;27;20030501 12:42;P;;;;;;
D;101;1062154;27;20030501 12:42;V;;;;;;
B;101;1062389;28;20030501 12:42;;;21;CONLEY AVE;LAKE CONJOLA;2539;791.8;M;20021227;20030404;320000;Z;R;RESIDENCE;;WD;;;9521048;
C;101;1062389;28;20030501 12:42;20//708730;
D;101;1062389;28;20030501 12:42;P;;;;;;
D;101;1062389;28;20030501 12:42;P;;;;;;
D;101;1062389;28;20030501 12:42;V;;;;;;
D;101;1062389;28;20030501 12:42;V;;;;;;
B;101;1062723;29;20030501 12:42;;;60;CORNFIELD PDE;FISHERMANS PARADISE;2539;1393.5;M;20030206;20030320;255000;Z;R;RESIDENCE;;WA;;;9525054;
C;101;1062723;29;20030501 12:42;1//557156;
D;101;1062723;29;20030501 12:42;P;;;;;;
D;101;1062723;29;20030501 12:42;P;;;;;;
D;101;1062723;29;20030501 12:42;V;;;;;;
D;101;1062723;29;20030501 12:42;V;;;;;;
B;101;1062745;30;20030501 12:42;;;10;CORNFIELD PDE;FISHERMANS PARADISE;2539;720.8;M;20030221;20030321;210000;Z;R;RESIDENCE;;WA;;;9552983;
C;101;1062745;30;20030501 12:42;79//25478;
D;101;1062745;30;20030501 12:42;P;;;;;;
D;101;1062745;30;20030501 12:42;P;;;;;;
D;101;1062745;30;20030501 12:42;V;;;;;;
B;101;1062917;31;20030501 12:42;;;16;CREST AVE;NORTH NOWRA;2541;790.4;M;20030212;20030324;220000;A;R;RESIDENCE;;FA;;;9551788;
C;101;1062917;31;20030501 12:42;182//751258;
D;101;1062917;31;20030501 12:42;P;;;;;;
D;101;1062917;31;20030501 12:42;P;;;;;;
D;101;1062917;31;20030501 12:42;V;;;;;;
B;101;1063515;32;20030501 12:42;;;98;CURVERS DR;MANYANA;2539;556.4;M;20030407;20030407;146250;Z;R;RESIDENCE;;HN;;;9543918;
C;101;1063515;32;20030501 12:42;2//31711;
D;101;1063515;32;20030501 12:42;P;;;;;;
D;101;1063515;32;20030501 12:42;V;;;;;;
D;101;1063515;32;20030501 12:42;V;;;;;;
B;101;1064239;33;20030501 12:42;;;16;DERWENT ST;CALLALA BAY;2540;442.6;M;20030224;20030404;288000;A;R;RESIDENCE;;KA;;;9536232;
C;101;1064239;33;20030501 12:42;51//10209;
D;101;1064239;33;20030501 12:42;P;;;;;;
D;101;1064239;33;20030501 12:42;P;;;;;;
D;101;1064239;33;20030501 12:42;V;;;;;;
D;101;1064239;33;20030501 12:42;V;;;;;;
B;101;1064416;34;20030501 12:42;;4;10;DOLPHIN ST;ULLADULLA;2539;;;20030221;20030404;227000;;R;RESIDENCE;4;;;;9545000;
C;101;1064416;34;20030501 12:42;4//SP 22372;
D;101;1064416;34;20030501 12:42;P;;;;;;
D;101;1064416;34;20030501 12:42;P;;;;;;
B;101;1064843;35;20030501 12:42;;2;34;DUNCAN ST;HUSKISSON;2540;175.4;M;20030303;20030410;275000;A;R;RESIDENCE;;LF;;;9535120;
C;101;1064843;35;20030501 12:42;3//285371;
D;101;1064843;35;20030501 12:42;P;;;;;;
D;101;1064843;35;20030501 12:42;P;;;;;;
D;101;1064843;35;20030501 12:42;V;;;;;;
D;101;1064843;35;20030501 12:42;V;;;;;;
B;101;1064897;36;20030501 12:42;;;96;DUNCAN ST;VINCENTIA;2540;;;20021104;20021216;78000;Z;R;RESIDENCE;;MA;;;9454732;
C;101;1064897;36;20030501 12:42;20//738929;
D;101;1064897;36;20030501 12:42;P;;;;;;
D;101;1064897;36;20030501 12:42;P;;;;;;
D;101;1064897;36;20030501 12:42;V;;;;;;
B;101;1064995;37;20030501 12:42;;;5;DURANBAH DR;HUSKISSON;2540;1050;M;20020305;20030410;190000;I;3;FACTORY;;BR;;;9533644;
C;101;1064995;37;20030501 12:42;132//40008;
D;101;1064995;37;20030501 12:42;P;;;;;;
D;101;1064995;37;20030501 12:42;P;;;;;;
D;101;1064995;37;20030501 12:42;V;;;;;;
B;101;1065096;38;20030501 12:42;;;16;EASTBOURNE AVE;CULBURRA BEACH;2540;550.1;M;20030220;20030403;310000;A;R;RESIDENCE;;JM;;;9515192;
C;101;1065096;38;20030501 12:42;1//28537;
D;101;1065096;38;20030501 12:42;P;;;;;;
D;101;1065096;38;20030501 12:42;V;;;;;;
B;101;1065653;39;20030501 12:42;;;36;ELANORA PDE;BASIN VIEW;2540;556.4;M;20030307;20030417;257000;A;R;RESIDENCE;;PB;;;9552156;
C;101;1065653;39;20030501 12:42;64//28960;
D;101;1065653;39;20030501 12:42;P;;;;;;
D;101;1065653;39;20030501 12:42;P;;;;;;
D;101;1065653;39;20030501 12:42;V;;;;;;
D;101;1065653;39;20030501 12:42;V;;;;;;
B;101;1066069;40;20030501 12:42;;;319;ELIZABETH DR;VINCENTIA;2540;771.4;M;20030209;20030407;535000;Z;R;RESIDENCE;;MH;;;9538970;
C;101;1066069;40;20030501 12:42;724//28173;
D;101;1066069;40;20030501 12:42;P;;;;;;
D;101;1066069;40;20030501 12:42;P;;;;;;
D;101;1066069;40;20030501 12:42;P;;;;;;
D;101;1066069;40;20030501 12:42;V;;;;;;
B;101;1066589;41;20030501 12:42;;;9;EMMETT ST;CALLALA BAY;2540;719.2;M;20030217;20030324;332500;A;R;RESIDENCE;;KA;;;9518340;
C;101;1066589;41;20030501 12:42;275//801131;
D;101;1066589;41;20030501 12:42;P;;;;;;
D;101;1066589;41;20030501 12:42;P;;;;;;
D;101;1066589;41;20030501 12:42;V;;;;;;
D;101;1066589;41;20030501 12:42;V;;;;;;
B;101;1067229;42;20030501 12:42;;;3;FAIRVIEW PL;MOLLYMOOK BEACH;2539;765.1;M;20030307;20030402;516000;A;R;RESIDENCE;;YA;;;9522540;
C;101;1067229;42;20030501 12:42;796//232171;
D;101;1067229;42;20030501 12:42;P;;;;;;
D;101;1067229;42;20030501 12:42;P;;;;;;
D;101;1067229;42;20030501 12:42;V;;;;;;
B;101;1067792;43;20030501 12:42;;;3;FITZPATRICK ST;OLD EROWAL BAY;2540;695.6;M;20030205;20030319;218000;Z;R;RESIDENCE;;PT;;;9531205;
C;101;1067792;43;20030501 12:42;13/T/12958;
D;101;1067792;43;20030501 12:42;P;;;;;;
D;101;1067792;43;20030501 12:42;V;;;;;;
D;101;1067792;43;20030501 12:42;V;;;;;;
B;101;1067869;44;20030501 12:42;;;34;FLAMINGO ST;SANCTUARY POINT;2540;556.4;M;20030317;20030415;169000;A;R;RESIDENCE;;ND;;;9538834;
C;101;1067869;44;20030501 12:42;2341//216525;
D;101;1067869;44;20030501 12:42;P;;;;;;
D;101;1067869;44;20030501 12:42;P;;;;;;
D;101;1067869;44;20030501 12:42;V;;;;;;
D;101;1067869;44;20030501 12:42;V;;;;;;
B;101;1067927;45;20030501 12:42;;;13;FLEET WAY;CALLALA BAY;2540;714;M;20030218;20030313;287000;A;R;RESIDENCE;;KA;;;9531293;
C;101;1067927;45;20030501 12:42;19//262804;
D;101;1067927;45;20030501 12:42;P;;;;;;
D;101;1067927;45;20030501 12:42;P;;;;;;
D;101;1067927;45;20030501 12:42;V;;;;;;
D;101;1067927;45;20030501 12:42;V;;;;;;
B;101;1068108;46;20030501 12:42;;;5;FOREST WAY;MOLLYMOOK BEACH;2539;594.6;M;20030312;20030416;257000;A;R;RESIDENCE;;YA;;;9545603;
C;101;1068108;46;20030501 12:42;375//246719;
D;101;1068108;46;20030501 12:42;P;;;;;;
D;101;1068108;46;20030501 12:42;P;;;;;;
D;101;1068108;46;20030501 12:42;V;;;;;;
D;101;1068108;46;20030501 12:42;V;;;;;;
B;101;1068503;47;20030501 12:42;;;4;GARDEN GR;WORRIGEE;2540;1001;M;20030220;20030328;298000;A;R;RESIDENCE;;GJ;;;9535870;
C;101;1068503;47;20030501 12:42;49//792339;
D;101;1068503;47;20030501 12:42;P;;;;;;
D;101;1068503;47;20030501 12:42;P;;;;;;
D;101;1068503;47;20030501 12:42;V;;;;;;
D;101;1068503;47;20030501 12:42;V;;;;;;
B;101;1068708;48;20030501 12:42;;;83;GARSIDE RD;MOLLYMOOK BEACH;2539;816.6;M;20030224;20030407;355000;A;R;RESIDENCE;;YA;;;9543306;
C;101;1068708;48;20030501 12:42;12//739692;
D;101;1068708;48;20030501 12:42;P;;;;;;
D;101;1068708;48;20030501 12:42;V;;;;;;
D;101;1068708;48;20030501 12:42;V;;;;;;
B;101;1069288;49;20030501 12:42;;;34;GOLDEN CANE AVE;NORTH NOWRA;2541;743.4;M;20030226;20030409;250000;A;R;RESIDENCE;;FA;;;9545816;
C;101;1069288;49;20030501 12:42;174//818156;
D;101;1069288;49;20030501 12:42;P;;;;;;
D;101;1069288;49;20030501 12:42;P;;;;;;
D;101;1069288;49;20030501 12:42;V;;;;;;
B;101;1070257;50;20030501 12:42;;;171;GREEN ST;ULLADULLA;2539;633.3;M;20030304;20030403;285000;A;R;RESIDENCE;;YN;;;9544715;
C;101;1070257;50;20030501 12:42;154//247829;
D;101;1070257;50;20030501 12:42;P;;;;;;
D;101;1070257;50;20030501 12:42;V;;;;;;
D;101;1070257;50;20030501 12:42;V;;;;;;
B;101;1071273;51;20030501 12:42;;;99 C;HARLEY HILL RD;BERRY;2535;4219;M;20021219;20030415;736000;R;R;RESIDENCE;;QT;;;9548869;
C;101;1071273;51;20030501 12:42;2//876927;
D;101;1071273;51;20030501 12:42;P;;;;;;
D;101;1071273;51;20030501 12:42;P;;;;;;
D;101;1071273;51;20030501 12:42;V;;;;;;
D;101;1071273;51;20030501 12:42;V;;;;;;
B;101;1071315;52;20030501 12:42;;;6;HARPER RD;BASIN VIEW;2540;803;M;20030324;20030417;290000;A;R;RESIDENCE;;PE;;;9552807;
C;101;1071315;52;20030501 12:42;30//240462;
D;101;1071315;52;20030501 12:42;P;;;;;;
D;101;1071315;52;20030501 12:42;V;;;;;;
D;101;1071315;52;20030501 12:42;V;;;;;;
B;101;1071509;53;20030501 12:42;;;74;HAWKE ST;HUSKISSON;2540;1012;M;20030115;20030321;395000;A;R;RESIDENCE;;LA;;;9527610;
C;101;1071509;53;20030501 12:42;10/8/758530;
D;101;1071509;53;20030501 12:42;P;;;;;;
D;101;1071509;53;20030501 12:42;P;;;;;;
D;101;1071509;53;20030501 12:42;V;;;;;;
B;101;1073187;54;20030501 12:42;;;45;INGLE RING;CULBURRA BEACH;2540;;;20030305;20030411;255000;A;R;RESIDENCE;;JM;;;9534172;
C;101;1073187;54;20030501 12:42;3//11892;
D;101;1073187;54;20030501 12:42;P;;;;;;
D;101;1073187;54;20030501 12:42;P;;;;;;
D;101;1073187;54;20030501 12:42;V;;;;;;
B;101;1073257;55;20030501 12:42;;;;INGLEWOOD CRES;TOMERONG;2540;6918;M;20030305;20030404;34000;R;V;VACANT LAND;;LH;;;9521394;
C;101;1073257;55;20030501 12:42;146//11629;
D;101;1073257;55;20030501 12:42;P;;;;;;
D;101;1073257;55;20030501 12:42;V;;;;;;
D;101;1073257;55;20030501 12:42;V;;;;;;
D;101;1073257;55;20030501 12:42;V;;;;;;
D;101;1073257;55;20030501 12:42;V;;;;;;
B;101;1074339;56;20030501 12:42;;;48;JENANTER DR;KANGAROO VALLEY;2577;4411;M;20030205;20030331;450000;A;R;RESIDENCE;;EC;;;9542557;
C;101;1074339;56;20030501 12:42;82//264466;
D;101;1074339;56;20030501 12:42;P;;;;;;
D;101;1074339;56;20030501 12:42;P;;;;;;
D;101;1074339;56;20030501 12:42;V;;;;;;
D;101;1074339;56;20030501 12:42;V;;;;;;
B;101;1074488;57;20030501 12:42;;5;114;JERRY BAILEY RD;SHOALHAVEN HEADS;2535;;;20030303;20030402;200000;;R;RESIDENCE;5;;;;9523711;
C;101;1074488;57;20030501 12:42;5//SP 37742;
D;101;1074488;57;20030501 12:42;P;;;;;;
D;101;1074488;57;20030501 12:42;V;;;;;;
B;101;1074711;58;20030501 12:42;;;104;JERVIS ST;NOWRA;2541;746.1;M;20030213;20030321;195000;A;R;RESIDENCE;;GP;;;9543777;
C;101;1074711;58;20030501 12:42;3//38170;
D;101;1074711;58;20030501 12:42;P;;;;;;
D;101;1074711;58;20030501 12:42;V;;;;;;
D;101;1074711;58;20030501 12:42;V;;;;;;
B;101;1074859;59;20030501 12:42;;;15;JOHNSTON ST;BAWLEY POINT;2539;777.8;M;20030315;20030410;770000;Z;R;RESIDENCE;;TG;;;9526977;
C;101;1074859;59;20030501 12:42;135//755961;
D;101;1074859;59;20030501 12:42;P;;;;;;
D;101;1074859;59;20030501 12:42;V;;;;;;
B;101;1074879;60;20030501 12:42;;;17;JOPEJIJA CRES;CULBURRA BEACH;2540;1201;M;20030219;20030326;289000;A;R;RESIDENCE;;JM;;;9538163;
C;101;1074879;60;20030501 12:42;17//261880;
D;101;1074879;60;20030501 12:42;P;;;;;;
D;101;1074879;60;20030501 12:42;P;;;;;;
D;101;1074879;60;20030501 12:42;P;;;;;;
D;101;1074879;60;20030501 12:42;P;;;;;;
D;101;1074879;60;20030501 12:42;V;;;;;;
D;101;1074879;60;20030501 12:42;V;;;;;;
B;101;1075086;61;20030501 12:42;;;50;JUDITH DR;NORTH NOWRA;2541;663.9;M;20020913;20020913;138000;A;R;RESIDENCE;;FA;;;9533544;
C;101;1075086;61;20030501 12:42;12//237808;
D;101;1075086;61;20030501 12:42;P;;;;;;
D;101;1075086;61;20030501 12:42;V;;;;;;
B;101;1075110;62;20030501 12:42;;;31;JUNCTION ST;NOWRA;2541;670.3;M;20030314;20030407;280000;A;R;RESIDENCE;;GP;;;9545945;
C;101;1075110;62;20030501 12:42;22//541024;
D;101;1075110;62;20030501 12:42;P;;;;;;
D;101;1075110;62;20030501 12:42;P;;;;;;
D;101;1075110;62;20030501 12:42;V;;;;;;
D;101;1075110;62;20030501 12:42;V;;;;;;
B;101;1075938;63;20030501 12:42;;;110;KERRY ST;SANCTUARY POINT;2540;575.4;M;20030128;20030408;160000;A;R;RESIDENCE;;ND;;;9551179;
C;101;1075938;63;20030501 12:42;91//31614;
D;101;1075938;63;20030501 12:42;P;;;;;;
D;101;1075938;63;20030501 12:42;P;;;;;;
D;101;1075938;63;20030501 12:42;V;;;;;;
B;101;1076315;64;20030501 12:42;;;65;KING GEORGE ST;CALLALA BEACH;2540;803;M;20030222;20030404;325000;A;R;RESIDENCE;;KG;;;9548578;
C;101;1076315;64;20030501 12:42;19/H/27358;
D;101;1076315;64;20030501 12:42;P;;;;;;
D;101;1076315;64;20030501 12:42;P;;;;;;
D;101;1076315;64;20030501 12:42;P;;;;;;
D;101;1076315;64;20030501 12:42;V;;;;;;
D;101;1076315;64;20030501 12:42;V;;;;;;
B;101;1076578;65;20030501 12:42;;;148;KINGHORNE ST;NOWRA;2541;695.6;M;20030218;20030401;250000;A;R;RESIDENCE;;GP;;;9537161;
C;101;1076578;65;20030501 12:42;A//330025;
D;101;1076578;65;20030501 12:42;P;;;;;;
D;101;1076578;65;20030501 12:42;V;;;;;;
B;101;1076580;66;20030501 12:42;;7;154;KINGHORNE ST;NOWRA;2541;;;20030304;20030408;150000;;R;RESIDENCE;7;;;;9541856;
C;101;1076580;66;20030501 12:42;7//SP 44772;
D;101;1076580;66;20030501 12:42;P;;;;;;
D;101;1076580;66;20030501 12:42;P;;;;;;
D;101;1076580;66;20030501 12:42;V;;;;;;
B;101;1077061;67;20030501 12:42;;;14;KNOWLES ST;VINCENTIA;2540;638.6;M;20030129;20030221;340000;Z;R;RESIDENCE;;MA;;;9552165;
C;101;1077061;67;20030501 12:42;7//540727;
D;101;1077061;67;20030501 12:42;P;;;;;;
D;101;1077061;67;20030501 12:42;P;;;;;;
D;101;1077061;67;20030501 12:42;V;;;;;;
B;101;1077363;68;20030501 12:42;;;10;KYWONG AVE;BAWLEY POINT;2539;588.6;M;20021121;20030313;239000;Z;V;VACANT LAND;;TG;;;9515249;
C;101;1077363;68;20030501 12:42;364//246407;
D;101;1077363;68;20030501 12:42;P;;;;;;
D;101;1077363;68;20030501 12:42;V;;;;;;
D;101;1077363;68;20030501 12:42;V;;;;;;
B;101;1077605;69;20030501 12:42;;;89;LAKE CONJOLA ENTRANCE RD;LAKE CONJOLA;2539;651.6;M;20030411;20030411;230000;Z;R;RESIDENCE;;WN;;;9552597;
C;101;1077605;69;20030501 12:42;4//251181;
D;101;1077605;69;20030501 12:42;P;;;;;;
D;101;1077605;69;20030501 12:42;P;;;;;;
D;101;1077605;69;20030501 12:42;V;;;;;;
D;101;1077605;69;20030501 12:42;V;;;;;;
D;101;1077605;69;20030501 12:42;V;;;;;;
D;101;1077605;69;20030501 12:42;V;;;;;;
B;101;1077711;70;20030501 12:42;;;30;LAKEHAVEN DR;SUSSEX INLET;2540;569.1;M;20021004;20030401;260000;A;R;RESIDENCE;;SD;;;9505383;
C;101;1077711;70;20030501 12:42;16//226340;
D;101;1077711;70;20030501 12:42;P;;;;;;
D;101;1077711;70;20030501 12:42;P;;;;;;
D;101;1077711;70;20030501 12:42;V;;;;;;
D;101;1077711;70;20030501 12:42;V;;;;;;
