A;022;20030501 12:38;PBARBER;
B;022;415475;9;20030501 12:38;;;58;EDWARDS ST;YOUNG;2594;556.4;M;20030218;20030321;90400;A;R;RESIDENCE;;AB;;;9528966;
C;022;415475;9;20030501 12:38;A//341573;
D;022;415475;9;20030501 12:38;P;;;;;;
D;022;415475;9;20030501 12:38;V;;;;;;
D;022;415475;9;20030501 12:38;V;;;;;;
B;022;415511;10;20030501 12:38;;3;;EDWARDS ST;YOUNG;2594;;;20030124;20030214;98000;;R;RESIDENCE;3;;;;9546100;
C;022;415511;10;20030501 12:38;3//SP 40556;
D;022;415511;10;20030501 12:38;P;;;;;;
D;022;415511;10;20030501 12:38;V;;;;;;
B;022;415593;11;20030501 12:38;;;49;ELIZABETH ST;YOUNG;2594;733.5;M;20030210;20030328;80000;A;R;RESIDENCE;;AD;;;9534360;
C;022;415593;11;20030501 12:38;10//36020;
D;022;415593;11;20030501 12:38;P;;;;;;
D;022;415593;11;20030501 12:38;P;;;;;;
D;022;415593;11;20030501 12:38;V;;;;;;
D;022;415593;11;20030501 12:38;V;;;;;;
B;022;415933;12;20030501 12:38;;;7;KEEVIL DR;YOUNG;2594;931.3;M;20030109;20030408;150000;A;R;RESIDENCE;;AC;;;9524731;
C;022;415933;12;20030501 12:38;30//258032;
D;022;415933;12;20030501 12:38;P;;;;;;
D;022;415933;12;20030501 12:38;P;;;;;;
D;022;415933;12;20030501 12:38;V;;;;;;
B;022;416090;13;20030501 12:38;;;161;LOVELL ST;YOUNG;2594;727.2;M;20021212;20030124;186720;B;3;COMMERCIAL;;BB;;;9538608;
C;022;416090;13;20030501 12:38;3//18095;
D;022;416090;13;20030501 12:38;P;;;;;;
D;022;416090;13;20030501 12:38;V;;;;;;
B;022;416314;14;20030501 12:38;;;12;MELVILLE ST;YOUNG;2594;973.7;M;20030228;20030414;88000;A;R;RESIDENCE;;AD;;;9550887;
C;022;416314;14;20030501 12:38;26//13344;
D;022;416314;14;20030501 12:38;P;;;;;;
D;022;416314;14;20030501 12:38;V;;;;;;
B;022;416318;15;20030501 12:38;;;7;MEMAGONG ST;YOUNG;2594;562.4;M;20030311;20030408;125000;A;R;RESIDENCE;;AC;;;9551719;
C;022;416318;15;20030501 12:38;2//582774;
D;022;416318;15;20030501 12:38;P;;;;;;
D;022;416318;15;20030501 12:38;P;;;;;;
D;022;416318;15;20030501 12:38;V;;;;;;
B;022;417343;16;20030501 12:38;;;;WILLAWONG ST;YOUNG;2594;8361;M;20030313;20030408;168000;R;R;RESIDENCE;;RT;;;9544084;
C;022;417343;16;20030501 12:38;101//805963;
D;022;417343;16;20030501 12:38;P;;;;;;
D;022;417343;16;20030501 12:38;V;;;;;;
B;022;417611;17;20030501 12:38;;;117;WOMBAT ST;YOUNG;2594;793.2;M;20030123;20030219;150000;A;R;RESIDENCE;;AC;;;9533707;
C;022;417611;17;20030501 12:38;2//557723;
D;022;417611;17;20030501 12:38;P;;;;;;
D;022;417611;17;20030501 12:38;P;;;;;;
D;022;417611;17;20030501 12:38;V;;;;;;
Z;85;17;17;49;
