A;093;20030501 12:41;PBARBER;
B;093;981899;12;20030501 12:41;;;11;DALY ST;BILGOLA PLATEAU;2107;512.2;M;20030225;20030407;760000;A;R;RESIDENCE;;HN;;;9531949;
C;093;981899;12;20030501 12:41;302//16327;
D;093;981899;12;20030501 12:41;P;;;;;;
D;093;981899;12;20030501 12:41;V;;;;;;
D;093;981899;12;20030501 12:41;V;;;;;;
B;093;982590;13;20030501 12:41;;;8 B;DYGAL ST;MONA VALE;2103;457.7;M;20030131;20030328;676500;A;R;RESIDENCE;;HC;;;9522467;
C;093;982590;13;20030501 12:41;3//863175;
D;093;982590;13;20030501 12:41;P;;;;;;
D;093;982590;13;20030501 12:41;P;;;;;;
D;093;982590;13;20030501 12:41;V;;;;;;
D;093;982590;13;20030501 12:41;V;;;;;;
B;093;982655;14;20030501 12:41;;;20;EDWIN AVE;AVALON;2107;;;20030130;20030313;810000;A;R;RESIDENCE;;HM;;;9553102;
C;093;982655;14;20030501 12:41;21//17177;
D;093;982655;14;20030501 12:41;P;;;;;;
D;093;982655;14;20030501 12:41;V;;;;;;
B;093;983147;15;20030501 12:41;;;45;ELVINA AVE;AVALON;2107;651.3;M;20020829;20021010;820000;A;R;RESIDENCE;;HM;;;9522376;
C;093;983147;15;20030501 12:41;25//12074;
D;093;983147;15;20030501 12:41;P;;;;;;
D;093;983147;15;20030501 12:41;V;;;;;;
B;093;983587;16;20030501 12:41;;23;2;FOREST RD;WARRIEWOOD;2102;;;20030306;20030414;505000;;R;RESIDENCE;23;;;;9550042;
C;093;983587;16;20030501 12:41;23//SP 38285;
D;093;983587;16;20030501 12:41;P;;;;;;
D;093;983587;16;20030501 12:41;P;;;;;;
D;093;983587;16;20030501 12:41;V;;;;;;
B;093;984172;17;20030501 12:41;;;86;GLADSTONE ST;NEWPORT;2106;815.7;M;20030223;20030407;780000;A;R;RESIDENCE;;HQ;;;9527998;
C;093;984172;17;20030501 12:41;B//402745;
D;093;984172;17;20030501 12:41;P;;;;;;
D;093;984172;17;20030501 12:41;P;;;;;;
D;093;984172;17;20030501 12:41;V;;;;;;
B;093;984294;18;20030501 12:41;;12;25;GLADSTONE ST;NEWPORT;2106;;;20030303;20030414;395000;;R;RESIDENCE;12;;;;9538564;
C;093;984294;18;20030501 12:41;12//SP 1990;
D;093;984294;18;20030501 12:41;P;;;;;;
D;093;984294;18;20030501 12:41;V;;;;;;
B;093;986652;19;20030501 12:41;;4;1;JUBILEE AVE;WARRIEWOOD;2102;;;20030313;20030424;485000;;3;INDUSTRIAL;4;;;;9553649;
C;093;986652;19;20030501 12:41;4//SP 35701;
D;093;986652;19;20030501 12:41;P;;;;;;
D;093;986652;19;20030501 12:41;P;;;;;;
D;093;986652;19;20030501 12:41;V;;;;;;
B;093;986735;20;20030501 12:41;;;43;KALANG RD;ELANORA HEIGHTS;2101;701.9;M;20030221;20030403;835000;A;R;RESIDENCE;;HF;;;9527700;
C;093;986735;20;20030501 12:41;4//219787;
D;093;986735;20;20030501 12:41;P;;;;;;
D;093;986735;20;20030501 12:41;V;;;;;;
B;093;990224;21;20030501 12:41;;;28;NULLABURRA RD;NEWPORT;2106;765.1;M;20030318;20030416;967500;A;R;RESIDENCE;;KB;;;9549939;
C;093;990224;21;20030501 12:41;1//229353;
D;093;990224;21;20030501 12:41;P;;;;;;
D;093;990224;21;20030501 12:41;P;;;;;;
D;093;990224;21;20030501 12:41;V;;;;;;
B;093;990374;22;20030501 12:41;;;2;OCEAN RD;PALM BEACH;2108;2966;M;20020618;20030331;5690000;A;R;RESIDENCE;;HY;;;9523914;
C;093;990374;22;20030501 12:41;14//11552;
D;093;990374;22;20030501 12:41;P;;;;;;
D;093;990374;22;20030501 12:41;P;;;;;;
D;093;990374;22;20030501 12:41;V;;;;;;
B;093;990556;23;20030501 12:41;;7;36;OLD BARRENJOEY RD;AVALON;2107;;;20030219;20030402;325000;;R;RESIDENCE;7;;;;9515435;
C;093;990556;23;20030501 12:41;7//SP 56257;
D;093;990556;23;20030501 12:41;P;;;;;;
D;093;990556;23;20030501 12:41;V;;;;;;
B;093;990638;24;20030501 12:41;;;2;ORCHARD ST;WARRIEWOOD;2102;1.332;H;20021009;20030409;3220000;R;R;RESIDENCE;;RW;;;9532559;
C;093;990638;24;20030501 12:41;A//959150;
D;093;990638;24;20030501 12:41;P;;;;;;
B;093;992941;25;20030501 12:41;;2;71;QUEENS PDE;NEWPORT;2106;;;20030402;20030402;220000;;R;RESIDENCE;2;;;;9540273;
C;093;992941;25;20030501 12:41;2//SP 302;
D;093;992941;25;20030501 12:41;P;;;;;;
D;093;992941;25;20030501 12:41;V;;;;;;
D;093;992941;25;20030501 12:41;V;;;;;;
D;093;992941;25;20030501 12:41;V;;;;;;
B;093;993147;26;20030501 12:41;;;27;RALSTON RD;PALM BEACH;2108;1005.4;M;20030131;20030314;2440000;A;R;RESIDENCE;;HV;;;9548325;
C;093;993147;26;20030501 12:41;17/4/14048;
D;093;993147;26;20030501 12:41;P;;;;;;
D;093;993147;26;20030501 12:41;V;;;;;;
B;093;993174;27;20030501 12:41;;;28;RALSTON RD;PALM BEACH;2108;765.1;M;20021015;20030411;1050000;A;R;RESIDENCE;;HV;;;9550891;
C;093;993174;27;20030501 12:41;3/10/14048;
D;093;993174;27;20030501 12:41;P;;;;;;
D;093;993174;27;20030501 12:41;P;;;;;;
D;093;993174;27;20030501 12:41;V;;;;;;
B;093;993275;28;20030501 12:41;;;81;REDNAL ST;MONA VALE;2103;772.5;M;20030312;20030327;575000;A;R;RESIDENCE;;HQ;;;9526905;
C;093;993275;28;20030501 12:41;7//580778;
D;093;993275;28;20030501 12:41;P;;;;;;
D;093;993275;28;20030501 12:41;V;;;;;;
B;093;993829;29;20030501 12:41;;21;32;ROSS ST;NEWPORT;2106;;;20030317;20030410;585000;;R;RESIDENCE;21;;;;9523503;
C;093;993829;29;20030501 12:41;21//SP 31362;
D;093;993829;29;20030501 12:41;P;;;;;;
D;093;993829;29;20030501 12:41;P;;;;;;
D;093;993829;29;20030501 12:41;V;;;;;;
B;093;994495;30;20030501 12:41;;;18;THOMPSON ST;SCOTLAND ISLAND;2105;1296;M;20030303;20030327;470000;A;R;RESIDENCE;;HL;;;9525945;
C;093;994495;30;20030501 12:41;328//12749;
D;093;994495;30;20030501 12:41;P;;;;;;
D;093;994495;30;20030501 12:41;P;;;;;;
D;093;994495;30;20030501 12:41;V;;;;;;
D;093;994495;30;20030501 12:41;V;;;;;;
B;093;994799;31;20030501 12:41;;5;36;SEAVIEW AVE;NEWPORT;2106;;;20030228;20030411;300000;;R;RESIDENCE;5;;;;9535812;
C;093;994799;31;20030501 12:41;5//SP 2433;
D;093;994799;31;20030501 12:41;P;;;;;;
D;093;994799;31;20030501 12:41;P;;;;;;
D;093;994799;31;20030501 12:41;V;;;;;;
B;093;996304;32;20030501 12:41;;;3;TOORAK PL;AVALON;2107;680.3;M;20030207;20030404;630000;A;R;RESIDENCE;;HM;;;9537555;
C;093;996304;32;20030501 12:41;7//251931;
D;093;996304;32;20030501 12:41;P;;;;;;
D;093;996304;32;20030501 12:41;P;;;;;;
D;093;996304;32;20030501 12:41;V;;;;;;
D;093;996304;32;20030501 12:41;V;;;;;;
B;093;997197;33;20030501 12:41;;;10;WARATAH RD;PALM BEACH;2108;613.4;M;20030225;20030409;4550000;A;R;RESIDENCE;;HW;;;9530735;
C;093;997197;33;20030501 12:41;5//7656;
D;093;997197;33;20030501 12:41;P;;;;;;
D;093;997197;33;20030501 12:41;P;;;;;;
D;093;997197;33;20030501 12:41;V;;;;;;
B;093;998468;34;20030501 12:41;;;23;WINDSOR PDE;NORTH NARRABEEN;2101;;;20030214;20030320;635000;A;R;RESIDENCE;;HF;;;9537902;
C;093;998468;34;20030501 12:41;34//16685;
D;093;998468;34;20030501 12:41;P;;;;;;
D;093;998468;34;20030501 12:41;P;;;;;;
D;093;998468;34;20030501 12:41;P;;;;;;
D;093;998468;34;20030501 12:41;V;;;;;;
B;093;998650;35;20030501 12:41;;17;23;WOOLCOTT ST;NEWPORT;2106;;;20020220;20020919;284500;;R;RESIDENCE;17;;;;9549660;
C;093;998650;35;20030501 12:41;17//SP 1820;
D;093;998650;35;20030501 12:41;P;;;;;;
D;093;998650;35;20030501 12:41;P;;;;;;
D;093;998650;35;20030501 12:41;V;;;;;;
D;093;998650;35;20030501 12:41;V;;;;;;
B;093;998794;36;20030501 12:41;;;16;WOORARRA AVE;NORTH NARRABEEN;2101;1126;M;20020702;20030416;93000;A;R;RESIDENCE;;HF;;;9546223;
C;093;998794;36;20030501 12:41;C//380733;
D;093;998794;36;20030501 12:41;P;;;;;;
D;093;998794;36;20030501 12:41;P;;;;;;
D;093;998794;36;20030501 12:41;V;;;;;;
D;093;998794;36;20030501 12:41;V;;;;;;
B;093;998972;37;20030501 12:41;;;34;YORK TCE;BILGOLA PLATEAU;2107;;;20030130;20030327;722000;A;3;;;HN;;;9527950;
C;093;998972;37;20030501 12:41;176//16327;
D;093;998972;37;20030501 12:41;P;;;;;;
D;093;998972;37;20030501 12:41;V;;;;;;
B;093;2777651;38;20030501 12:41;;9;90;DARLEY ST;MONA VALE;2103;;;20030311;20030422;580000;;R;RESIDENCE;9;;;;9549051;
C;093;2777651;38;20030501 12:41;9//SP 66171;
D;093;2777651;38;20030501 12:41;P;;;;;;
D;093;2777651;38;20030501 12:41;P;;;;;;
D;093;2777651;38;20030501 12:41;V;;;;;;
B;093;2969631;39;20030501 12:41;;;1741;PITTWATER RD;MONA VALE;2103;1518;M;20020902;20030407;4500000;B;V;VACANT LAND;;CL;;;9532128;
C;093;2969631;39;20030501 12:41;1//1047450;
D;093;2969631;39;20030501 12:41;P;;;;;;
D;093;2969631;39;20030501 12:41;V;;;;;;
B;093;2980502;40;20030501 12:41;;5;693;BARRENJOEY RD;AVALON;2107;;;20020222;20030417;745000;;R;RESIDENCE;5;;;;9547544;
C;093;2980502;40;20030501 12:41;5//SP 70021;
D;093;2980502;40;20030501 12:41;P;;;;;;
D;093;2980502;40;20030501 12:41;V;;;;;;
Z;201;40;40;119;
