A;144;20110801 02:19;VALNET;
D;144;1561912;73;20110801 02:20;P;;;;;;
D;144;1561912;73;20110801 02:20;V;;;;;;
D;144;1561912;73;20110801 02:20;V;;;;;;
B;144;1567317;74;20110801 02:20;;;3;BOND PL;ILLAWONG;2234;785.3;M;20110428;20110720;668000;A;R;RESIDENCE;;RE;;0;AG382747;
C;144;1567317;74;20110801 02:20;5/263492;
D;144;1567317;74;20110801 02:20;P;;;;;;
D;144;1567317;74;20110801 02:20;P;;;;;;
D;144;1567317;74;20110801 02:20;V;;;;;;
D;144;1567317;74;20110801 02:20;V;;;;;;
B;144;1569955;75;20110801 02:20;;;26;BUNDANOON RD;WORONORA HEIGHTS;2233;712;M;20110428;20110630;900000;A;R;RESIDENCE;;AX;;0;AG385366;
C;144;1569955;75;20110801 02:20;154/749444;
D;144;1569955;75;20110801 02:20;P;;;;;;
D;144;1569955;75;20110801 02:20;P;;;;;;
D;144;1569955;75;20110801 02:20;V;;;;;;
D;144;1569955;75;20110801 02:20;V;;;;;;
B;144;1559593;76;20110801 02:20;;;59;ALBATROSS CCT;WORONORA HEIGHTS;2233;848.2;M;20110614;20110715;875000;A;3;HOUSE;;AX;;0;AG380787;
C;144;1559593;76;20110801 02:20;255/719011;
D;144;1559593;76;20110801 02:20;P;;;;;;
D;144;1559593;76;20110801 02:20;P;;;;;;
D;144;1559593;76;20110801 02:20;V;;;;;;
D;144;1559593;76;20110801 02:20;V;;;;;;
B;144;1559595;77;20110801 02:20;;;63;ALBATROSS CCT;WORONORA HEIGHTS;2233;647.6;M;20110602;20110715;670000;A;R;RESIDENCE;;AX;;0;AG382200;
C;144;1559595;77;20110801 02:20;421/713694;
D;144;1559595;77;20110801 02:20;P;;;;;;
D;144;1559595;77;20110801 02:20;P;;;;;;
D;144;1559595;77;20110801 02:20;V;;;;;;
D;144;1559595;77;20110801 02:20;V;;;;;;
B;144;1562303;78;20110801 02:20;;;98 A;AUBURN ST;SUTHERLAND;2232;;;20110617;20110715;490000;;R;RESIDENCE;1;;;0;AG380869;
C;144;1562303;78;20110801 02:20;1/SP52830;
D;144;1562303;78;20110801 02:20;P;;;;;;
D;144;1562303;78;20110801 02:20;P;;;;;;
D;144;1562303;78;20110801 02:20;V;;;;;;
B;144;1562373;79;20110801 02:20;;;32;AUSTIN ST;ILLAWONG;2234;729.7;M;20110416;20110719;905000;A;3;HOUSE;;RE;;0;AG388686;
C;144;1562373;79;20110801 02:20;445/262275;
D;144;1562373;79;20110801 02:20;P;;;;;;
D;144;1562373;79;20110801 02:20;P;;;;;;
D;144;1562373;79;20110801 02:20;V;;;;;;
D;144;1562373;79;20110801 02:20;V;;;;;;
B;144;1565329;80;20110801 02:20;;11;63;BELLINGARA RD;MIRANDA;2228;;;20110602;20110713;351000;;R;RESIDENCE;11;;;0;AG375900;
C;144;1565329;80;20110801 02:20;11/SP35031;
D;144;1565329;80;20110801 02:20;P;;;;;;
D;144;1565329;80;20110801 02:20;P;;;;;;
D;144;1565329;80;20110801 02:20;V;;;;;;
B;144;1560285;81;20110801 02:20;;3;1;ALLISON RD;CRONULLA;2230;;;20110527;20110708;730000;;R;RESIDENCE;3;;;0;AG366938;
C;144;1560285;81;20110801 02:20;3/SP54138;
D;144;1560285;81;20110801 02:20;P;;;;;;
D;144;1560285;81;20110801 02:20;P;;;;;;
D;144;1560285;81;20110801 02:20;V;;;;;;
D;144;1560285;81;20110801 02:20;V;;;;;;
B;144;1560521;82;20110801 02:20;;;4;AMITAF AVE;CARINGBAH SOUTH;2229;581.7;M;20110603;20110624;850000;A;R;RESIDENCE;;AC;;0;AG369992;
C;144;1560521;82;20110801 02:20;37/29704;
D;144;1560521;82;20110801 02:20;P;;;;;;
D;144;1560521;82;20110801 02:20;P;;;;;;
D;144;1560521;82;20110801 02:20;V;;;;;;
D;144;1560521;82;20110801 02:20;V;;;;;;
B;144;1563219;83;20110801 02:20;;13;17;BANGAROO ST;BANGOR;2234;;;20110617;20110715;550000;;R;RESIDENCE;13;;;0;AG382295;
C;144;1563219;83;20110801 02:20;13/SP59099;
D;144;1563219;83;20110801 02:20;P;;;;;;
D;144;1563219;83;20110801 02:20;P;;;;;;
D;144;1563219;83;20110801 02:20;V;;;;;;
D;144;1563219;83;20110801 02:20;V;;;;;;
B;144;1571257;84;20110801 02:20;;;13;CALDARRA AVE;ENGADINE;2233;561.4;M;20110607;20110715;550000;A;R;RESIDENCE;;AY;;0;AG381947;
C;144;1571257;84;20110801 02:20;11/600706;
D;144;1571257;84;20110801 02:20;P;;;;;;
D;144;1571257;84;20110801 02:20;P;;;;;;
D;144;1571257;84;20110801 02:20;V;;;;;;
B;144;1574659;85;20110801 02:20;;12;24;CLIO ST;SUTHERLAND;2232;;;20110706;20110719;350000;;R;RESIDENCE;12;;;0;AG384905;
C;144;1574659;85;20110801 02:20;12/SP31063;
D;144;1574659;85;20110801 02:20;P;;;;;;
D;144;1574659;85;20110801 02:20;P;;;;;;
D;144;1574659;85;20110801 02:20;V;;;;;;
B;144;1560994;86;20110801 02:20;;3;20;ARANA CL;BANGOR;2234;;;20110701;20110719;243000;;R;RESIDENCE;3;;;0;AG387285;
C;144;1560994;86;20110801 02:20;3/SP64915;
D;144;1560994;86;20110801 02:20;P;;;;;;
D;144;1560994;86;20110801 02:20;V;;;;;;
B;144;2825684;87;20110801 02:20;;;89;BUNARBA RD;GYMEA BAY;2227;1245;M;20110521;20110718;1150000;A;R;RESIDENCE;;GB;;0;AG387779;
C;144;2825684;87;20110801 02:20;322/1025901;
D;144;2825684;87;20110801 02:20;P;;;;;;
D;144;2825684;87;20110801 02:20;P;;;;;;
D;144;2825684;87;20110801 02:20;V;;;;;;
D;144;2825684;87;20110801 02:20;V;;;;;;
Z;465;87;87;289;
