A;134;20031117 13:53;PDANN;
B;134;1291838;1;20031117 13:53;;;14;ALMA ST;ASHFIELD;2131;;;20030927;20031103;872000;A;R;RESIDENCE;;ES;;0;AA140079;
C;134;1291838;1;20031117 13:53;2//918327;
B;134;1302105;20;20031117 13:53;;3;97;MILTON ST;BURWOOD;2134;;;20030819;20031014;305000;;R;RESIDENCE;3;;;0;AA126494;
C;134;1302105;20;20031117 13:53;3//SP 22156;
D;134;1302105;20;20031117 13:53;P;;;;;;
D;134;1302105;20;20031117 13:53;V;;;;;;
D;134;1302105;20;20031117 13:53;V;;;;;;
B;134;1302916;21;20031117 13:53;;;46;O'CONNOR ST;HABERFIELD;2045;;;20030823;20031003;769500;A;R;RESIDENCE;;ER;;0;AA119782;
C;134;1302916;21;20031117 13:53;C//166510;
D;134;1302916;21;20031117 13:53;P;;;;;;
D;134;1302916;21;20031117 13:53;P;;;;;;
D;134;1302916;21;20031117 13:53;V;;;;;;
D;134;1302916;21;20031117 13:53;V;;;;;;
B;134;1303122;22;20031117 13:53;;7;25;ORMOND ST;ASHFIELD;2131;;;20030922;20031103;250000;;R;RESIDENCE;7;;;0;AA139319;
C;134;1303122;22;20031117 13:53;7//SP 50;
D;134;1303122;22;20031117 13:53;P;;;;;;
D;134;1303122;22;20031117 13:53;V;;;;;;
B;134;1303412;23;20031117 13:53;;1;56;ORPINGTON ST;ASHFIELD;2131;;;20030908;20031020;435000;;R;RESIDENCE;1;;;0;AA105767;
C;134;1303412;23;20031117 13:53;1//SP 4879;
D;134;1303412;23;20031117 13:53;P;;;;;;
D;134;1303412;23;20031117 13:53;P;;;;;;
D;134;1303412;23;20031117 13:53;V;;;;;;
D;134;1303412;23;20031117 13:53;V;;;;;;
D;134;1303412;23;20031117 13:53;V;;;;;;
B;134;1303412;24;20031117 13:53;;1;56;ORPINGTON ST;ASHFIELD;2131;;;20030908;20031020;435000;;R;RESIDENCE;13;;;0;AA105767;
C;134;1303412;24;20031117 13:53;13//SP 4879;
D;134;1303412;24;20031117 13:53;P;;;;;;
D;134;1303412;24;20031117 13:53;P;;;;;;
D;134;1303412;24;20031117 13:53;V;;;;;;
D;134;1303412;24;20031117 13:53;V;;;;;;
D;134;1303412;24;20031117 13:53;V;;;;;;
B;134;1303412;25;20031117 13:53;;1;56;ORPINGTON ST;ASHFIELD;2131;;;20030908;20031020;435000;;R;RESIDENCE;25;;;0;AA105767;
C;134;1303412;25;20031117 13:53;25//SP 4879;
D;134;1303412;25;20031117 13:53;P;;;;;;
D;134;1303412;25;20031117 13:53;P;;;;;;
D;134;1303412;25;20031117 13:53;V;;;;;;
D;134;1303412;25;20031117 13:53;V;;;;;;
D;134;1303412;25;20031117 13:53;V;;;;;;
B;134;1303928;26;20031117 13:53;;;44;PARK AVE;ASHFIELD;2131;154.8;M;20030919;20031031;522000;A;R;RESIDENCE;;ES;;0;AA130752;
C;134;1303928;26;20031117 13:53;1//745309;
D;134;1303928;26;20031117 13:53;P;;;;;;
D;134;1303928;26;20031117 13:53;V;;;;;;
D;134;1303928;26;20031117 13:53;V;;;;;;
B;134;1304086;27;20031117 13:53;;45;554;PARRAMATTA RD;ASHFIELD;2131;;;20030910;20031022;390000;;R;RESIDENCE;45;;;0;AA115576;
C;134;1304086;27;20031117 13:53;45//SP 56204;
D;134;1304086;27;20031117 13:53;P;;;;;;
D;134;1304086;27;20031117 13:53;P;;;;;;
D;134;1304086;27;20031117 13:53;V;;;;;;
D;134;1304086;27;20031117 13:53;V;;;;;;
B;134;1305656;28;20031117 13:53;;;31;SHEPHERD ST;ASHFIELD;2131;549.9;M;20030701;20030925;1040000;A;R;RESIDENCE;;ES;;0;AA139254;
C;134;1305656;28;20031117 13:53;11, 12//130446;
D;134;1305656;28;20031117 13:53;P;;;;;;
D;134;1305656;28;20031117 13:53;V;;;;;;
D;134;1305656;28;20031117 13:53;V;;;;;;
B;134;1305922;29;20031117 13:53;;14;137;SMITH ST;SUMMER HILL;2130;;;20031017;20031017;200000;;R;RESIDENCE;14;;;0;AA75848;
C;134;1305922;29;20031117 13:53;14//SP 1282;
D;134;1305922;29;20031117 13:53;P;;;;;;
D;134;1305922;29;20031117 13:53;V;;;;;;
B;134;1306024;30;20031117 13:53;;27;151 A;SMITH ST;SUMMER HILL;2130;;;20030829;20031003;239000;;R;RESIDENCE;27;;;0;AA105380;
C;134;1306024;30;20031117 13:53;27//SP 1375;
D;134;1306024;30;20031117 13:53;P;;;;;;
D;134;1306024;30;20031117 13:53;V;;;;;;
B;134;1304081;31;20031117 13:53;;40;586 B;PARRAMATTA RD;ASHFIELD;2131;;;20021201;20021201;165500;;R;RESIDENCE;40;;;0;AA142476;
C;134;1304081;31;20031117 13:53;40//SP 64177;
D;134;1304081;31;20031117 13:53;P;;;;;;
D;134;1304081;31;20031117 13:53;V;;;;;;
B;134;1304081;32;20031117 13:53;;38;586 B;PARRAMATTA RD;ASHFIELD;2131;;;20021201;20021201;165500;;R;RESIDENCE;38;;;0;AA142475;
C;134;1304081;32;20031117 13:53;38//SP 64177;
D;134;1304081;32;20031117 13:53;P;;;;;;
D;134;1304081;32;20031117 13:53;V;;;;;;
B;134;1304081;33;20031117 13:53;;51;586 B;PARRAMATTA RD;ASHFIELD;2131;;;20021201;20021201;202500;;R;RESIDENCE;51;;;0;AA142474;
C;134;1304081;33;20031117 13:53;51//SP 64177;
D;134;1304081;33;20031117 13:53;P;;;;;;
D;134;1304081;33;20031117 13:53;V;;;;;;
B;134;2869071;34;20031117 13:53;;40;106;ELIZABETH ST;ASHFIELD;2131;;;20030909;20031021;405000;;R;RESIDENCE;40;;;0;AA127298;
C;134;2869071;34;20031117 13:53;40//SP 65309;
D;134;2869071;34;20031117 13:53;P;;;;;;
D;134;2869071;34;20031117 13:53;V;;;;;;
D;134;2869071;34;20031117 13:53;V;;;;;;
B;134;2924765;35;20031117 13:53;;7;219;CROYDON RD;CROYDON;2132;;;20030912;20031024;475000;;R;RESIDENCE;7;;;0;AA114344;
C;134;2924765;35;20031117 13:53;7//SP 65990;
D;134;2924765;35;20031117 13:53;P;;;;;;
D;134;2924765;35;20031117 13:53;P;;;;;;
D;134;2924765;35;20031117 13:53;V;;;;;;
B;134;1303057;36;20031117 13:53;;6;17;ORMOND ST;ASHFIELD;2131;;;20030922;20031103;395000;;R;RESIDENCE;6;;;0;AA135432;
C;134;1303057;36;20031117 13:53;6//SP 68127;
D;134;1303057;36;20031117 13:53;P;;;;;;
D;134;1303057;36;20031117 13:53;V;;;;;;
D;134;1303057;36;20031117 13:53;V;;;;;;
B;134;2887235;37;20031117 13:53;;37;3;ORCHARD CRES;ASHFIELD;2131;;;20030922;20031103;303000;;R;RESIDENCE;37;;;0;AA139625;
C;134;2887235;37;20031117 13:53;37//SP 68744;
D;134;2887235;37;20031117 13:53;P;;;;;;
D;134;2887235;37;20031117 13:53;P;;;;;;
D;134;2887235;37;20031117 13:53;P;;;;;;
D;134;2887235;37;20031117 13:53;V;;;;;;
B;134;2887235;38;20031117 13:53;;80;3;ORCHARD CRES;ASHFIELD;2131;;;20030912;20031030;485000;;R;RESIDENCE;80;;;0;AA133598;
C;134;2887235;38;20031117 13:53;80//SP 69390;
D;134;2887235;38;20031117 13:53;P;;;;;;
D;134;2887235;38;20031117 13:53;P;;;;;;
D;134;2887235;38;20031117 13:53;V;;;;;;
B;134;2887235;39;20031117 13:53;;126;3;ORCHARD CRES;ASHFIELD;2131;;;20030829;20031024;455000;;R;RESIDENCE;126;;;0;AA110899;
C;134;2887235;39;20031117 13:53;126//SP 69939;
D;134;2887235;39;20031117 13:53;P;;;;;;
D;134;2887235;39;20031117 13:53;P;;;;;;
D;134;2887235;39;20031117 13:53;V;;;;;;
B;134;3013957;40;20031117 13:53;;23;50;CARLTON CRES;SUMMER HILL;2130;;;20030826;20031021;445000;;R;RESIDENCE;23;;;0;AA145196;
C;134;3013957;40;20031117 13:53;23//SP 70678;
D;134;3013957;40;20031117 13:53;P;;;;;;
D;134;3013957;40;20031117 13:53;V;;;;;;
Z;204;40;40;122;
