A;218;20030501 12:49;PBARBER;
D;218;2316297;42;20030501 12:49;P;;;;;;
D;218;2316297;42;20030501 12:49;V;;;;;;
D;218;2316297;42;20030501 12:49;V;;;;;;
B;218;2316874;43;20030501 12:49;;;10;GOULBURN ST;RUSE;2560;613.2;M;20021206;20030327;272500;A;R;RESIDENCE;;EN;;;9508693;
C;218;2316874;43;20030501 12:49;20//244245;
D;218;2316874;43;20030501 12:49;P;;;;;;
D;218;2316874;43;20030501 12:49;P;;;;;;
D;218;2316874;43;20030501 12:49;V;;;;;;
D;218;2316874;43;20030501 12:49;V;;;;;;
B;218;2317414;44;20030501 12:49;;18;;GREENOAKS AVE HOUSE NO: LT 9782;BRADBURY;2560;;;20030225;20030408;207000;;R;RESIDENCE;18;;;;9529445;
C;218;2317414;44;20030501 12:49;18//SP 5961;
D;218;2317414;44;20030501 12:49;P;;;;;;
D;218;2317414;44;20030501 12:49;V;;;;;;
B;218;2317442;45;20030501 12:49;;9;16;GREENOAKS AVE;BRADBURY;2560;;;20030213;20030317;190000;;R;RESIDENCE;9;;;;9529290;
C;218;2317442;45;20030501 12:49;9//SP 6348;
D;218;2317442;45;20030501 12:49;P;;;;;;
D;218;2317442;45;20030501 12:49;P;;;;;;
D;218;2317442;45;20030501 12:49;V;;;;;;
D;218;2317442;45;20030501 12:49;V;;;;;;
B;218;2317442;46;20030501 12:49;;19;16;GREENOAKS AVE;BRADBURY;2560;;;20030215;20030328;183000;;R;RESIDENCE;19;;;;9553170;
C;218;2317442;46;20030501 12:49;19//SP 6470;
D;218;2317442;46;20030501 12:49;P;;;;;;
D;218;2317442;46;20030501 12:49;V;;;;;;
D;218;2317442;46;20030501 12:49;V;;;;;;
B;218;2318630;47;20030501 12:49;;3;196;HARROW RD;GLENFIELD;2167;;;20030228;20030411;234000;;R;RESIDENCE;3;;;;9551394;
C;218;2318630;47;20030501 12:49;3//SP 30940;
D;218;2318630;47;20030501 12:49;P;;;;;;
D;218;2318630;47;20030501 12:49;P;;;;;;
D;218;2318630;47;20030501 12:49;V;;;;;;
B;218;2318679;48;20030501 12:49;;7;212;HARROW RD;GLENFIELD;2167;;;20030121;20030225;223000;;R;RESIDENCE;7;;;;9517918;
C;218;2318679;48;20030501 12:49;7//SP 22252;
D;218;2318679;48;20030501 12:49;P;;;;;;
D;218;2318679;48;20030501 12:49;V;;;;;;
B;218;2318679;49;20030501 12:49;;23;212;HARROW RD;GLENFIELD;2167;;;20020813;20020924;215000;;R;RESIDENCE;23;;;;9545327;
C;218;2318679;49;20030501 12:49;23//SP 22252;
D;218;2318679;49;20030501 12:49;P;;;;;;
D;218;2318679;49;20030501 12:49;P;;;;;;
D;218;2318679;49;20030501 12:49;V;;;;;;
B;218;2319095;50;20030501 12:49;;;23;HARWOOD PL;ST HELENS PARK;2560;577;M;20030319;20030319;127755;A;R;RESIDENCE;;AG;;;9532010;
C;218;2319095;50;20030501 12:49;3145//817046;
D;218;2319095;50;20030501 12:49;P;;;;;;
D;218;2319095;50;20030501 12:49;P;;;;;;
D;218;2319095;50;20030501 12:49;V;;;;;;
B;218;2319600;51;20030501 12:49;;;97;HERITAGE WAY;GLEN ALPINE;2560;850.8;M;20030223;20030407;427000;A;R;RESIDENCE;;AQ;;;9532166;
C;218;2319600;51;20030501 12:49;1314//836563;
D;218;2319600;51;20030501 12:49;P;;;;;;
D;218;2319600;51;20030501 12:49;P;;;;;;
D;218;2319600;51;20030501 12:49;V;;;;;;
B;218;2319910;52;20030501 12:49;;;80;HODDLE AVE;CAMPBELLTOWN;2560;645;M;20030320;20030414;250000;A;R;RESIDENCE;;AD;;;9544350;
C;218;2319910;52;20030501 12:49;445//27395;
D;218;2319910;52;20030501 12:49;P;;;;;;
D;218;2319910;52;20030501 12:49;P;;;;;;
D;218;2319910;52;20030501 12:49;V;;;;;;
D;218;2319910;52;20030501 12:49;V;;;;;;
B;218;2319949;53;20030501 12:49;;2;3;HODDLE AVE;BRADBURY;2560;;;20030213;20030404;148000;;R;RESIDENCE;2;;;;9543768;
C;218;2319949;53;20030501 12:49;2//SP 9837;
D;218;2319949;53;20030501 12:49;P;;;;;;
D;218;2319949;53;20030501 12:49;P;;;;;;
D;218;2319949;53;20030501 12:49;V;;;;;;
D;218;2319949;53;20030501 12:49;V;;;;;;
B;218;2319949;54;20030501 12:49;;11;3;HODDLE AVE;BRADBURY;2560;;;20030215;20030331;139000;;R;RESIDENCE;11;;;;9524716;
C;218;2319949;54;20030501 12:49;11//SP 9837;
D;218;2319949;54;20030501 12:49;P;;;;;;
D;218;2319949;54;20030501 12:49;V;;;;;;
B;218;2320165;55;20030501 12:49;;;12;HOLMAN PL;ST HELENS PARK;2560;502.4;M;20030212;20030326;260000;A;R;RESIDENCE;;AG;;;9524781;
C;218;2320165;55;20030501 12:49;29//800661;
D;218;2320165;55;20030501 12:49;P;;;;;;
D;218;2320165;55;20030501 12:49;V;;;;;;
B;218;2320663;56;20030501 12:49;;;91;HURRICANE DR;RABY;2566;600;M;20030212;20030407;282000;A;R;RESIDENCE;;AM;;;9530553;
C;218;2320663;56;20030501 12:49;504//262028;
D;218;2320663;56;20030501 12:49;P;;;;;;
D;218;2320663;56;20030501 12:49;P;;;;;;
D;218;2320663;56;20030501 12:49;V;;;;;;
D;218;2320663;56;20030501 12:49;V;;;;;;
B;218;2320679;57;20030501 12:49;;;57;HURRICANE DR;RABY;2566;699.6;M;20030205;20030321;305000;A;R;RESIDENCE;;AM;;;9487729;
C;218;2320679;57;20030501 12:49;183//263658;
D;218;2320679;57;20030501 12:49;P;;;;;;
D;218;2320679;57;20030501 12:49;V;;;;;;
B;218;2320914;58;20030501 12:49;;;5;ILLAWONG RD;LEUMEAH;2560;556.4;M;20030220;20030403;275000;A;R;RESIDENCE;;EP;;;9534028;
C;218;2320914;58;20030501 12:49;4//215240;
D;218;2320914;58;20030501 12:49;P;;;;;;
D;218;2320914;58;20030501 12:49;P;;;;;;
D;218;2320914;58;20030501 12:49;V;;;;;;
D;218;2320914;58;20030501 12:49;V;;;;;;
B;218;2322291;59;20030501 12:49;;;13;KANIMBLA ST;RUSE;2560;658.2;M;20030115;20030305;260000;A;R;RESIDENCE;;EN;;;9518858;
C;218;2322291;59;20030501 12:49;115//258335;
D;218;2322291;59;20030501 12:49;P;;;;;;
D;218;2322291;59;20030501 12:49;V;;;;;;
B;218;2322518;60;20030501 12:49;;;22;KEARNS AVE;KEARNS;2558;609;M;20030407;20030411;387000;A;R;RESIDENCE;;AL;;;9552066;
C;218;2322518;60;20030501 12:49;210//730217;
D;218;2322518;60;20030501 12:49;P;;;;;;
D;218;2322518;60;20030501 12:49;P;;;;;;
D;218;2322518;60;20030501 12:49;V;;;;;;
B;218;2322813;61;20030501 12:49;;;2;KENDALL ST;CAMPBELLTOWN;2560;556.4;M;20030225;20030408;259950;A;R;RESIDENCE;;AD;;;9529198;
C;218;2322813;61;20030501 12:49;53//31332;
D;218;2322813;61;20030501 12:49;P;;;;;;
D;218;2322813;61;20030501 12:49;V;;;;;;
B;218;2323401;62;20030501 12:49;;14;30;KINGS RD;INGLEBURN;2565;;;20030227;20030410;250000;;R;RESIDENCE;14;;;;9540093;
C;218;2323401;62;20030501 12:49;14//SP 35775;
D;218;2323401;62;20030501 12:49;P;;;;;;
D;218;2323401;62;20030501 12:49;P;;;;;;
D;218;2323401;62;20030501 12:49;V;;;;;;
D;218;2323401;62;20030501 12:49;V;;;;;;
B;218;2323933;63;20030501 12:49;;;2;KOOKABURRA ST;INGLEBURN;2565;664.1;M;20011216;20020129;216500;A;R;RESIDENCE;;EE;;;9552336;
C;218;2323933;63;20030501 12:49;20//247206;
D;218;2323933;63;20030501 12:49;P;;;;;;
D;218;2323933;63;20030501 12:49;P;;;;;;
D;218;2323933;63;20030501 12:49;V;;;;;;
B;218;2324040;64;20030501 12:49;;;3;KU-RING-GAI PL;BOW BOWING;2566;563.4;M;20030217;20030321;338000;A;R;RESIDENCE;;AP;;;9536275;
C;218;2324040;64;20030501 12:49;46//804104;
D;218;2324040;64;20030501 12:49;P;;;;;;
D;218;2324040;64;20030501 12:49;P;;;;;;
D;218;2324040;64;20030501 12:49;V;;;;;;
B;218;2324153;65;20030501 12:49;;17;19;LAGONDA DR;INGLEBURN;2565;;;20030211;20030327;208000;;R;RESIDENCE;17;;;;9536912;
C;218;2324153;65;20030501 12:49;17//SP 21033;
D;218;2324153;65;20030501 12:49;P;;;;;;
D;218;2324153;65;20030501 12:49;P;;;;;;
D;218;2324153;65;20030501 12:49;V;;;;;;
B;218;2324273;66;20030501 12:49;;;26;LAMINGTON PL;BOW BOWING;2566;535.6;M;20030215;20030331;492500;A;R;RESIDENCE;;AP;;;9529675;
C;218;2324273;66;20030501 12:49;15//874780;
D;218;2324273;66;20030501 12:49;P;;;;;;
D;218;2324273;66;20030501 12:49;V;;;;;;
D;218;2324273;66;20030501 12:49;V;;;;;;
B;218;2324916;67;20030501 12:49;;;34;LAWN AVE;BRADBURY;2560;607;M;20030225;20030410;213000;A;R;RESIDENCE;;EQ;;;9537372;
C;218;2324916;67;20030501 12:49;50//224381;
D;218;2324916;67;20030501 12:49;P;;;;;;
D;218;2324916;67;20030501 12:49;V;;;;;;
B;218;2324975;68;20030501 12:49;;3;;LEICESTER ST HOUSE NO: LOT 228;LEUMEAH;2560;;;20030214;20030328;186250;;R;RESIDENCE;3;;;;9542927;
C;218;2324975;68;20030501 12:49;3//SP 23035;
D;218;2324975;68;20030501 12:49;P;;;;;;
D;218;2324975;68;20030501 12:49;P;;;;;;
D;218;2324975;68;20030501 12:49;V;;;;;;
B;218;2324992;69;20030501 12:49;;;8;LEICESTER ST;LEUMEAH;2560;290.3;M;20030128;20030228;227500;A;R;RESIDENCE;;EP;;;9530116;
C;218;2324992;69;20030501 12:49;4/F/1751;
D;218;2324992;69;20030501 12:49;P;;;;;;
D;218;2324992;69;20030501 12:49;V;;;;;;
D;218;2324992;69;20030501 12:49;V;;;;;;
B;218;2325288;70;20030501 12:49;;33;52;LEUMEAH RD;LEUMEAH;2560;;;20030224;20030407;229000;;R;RESIDENCE;33;;;;9525907;
C;218;2325288;70;20030501 12:49;33//SP 33669;
D;218;2325288;70;20030501 12:49;P;;;;;;
D;218;2325288;70;20030501 12:49;P;;;;;;
D;218;2325288;70;20030501 12:49;V;;;;;;
B;218;2325633;71;20030501 12:49;;;17;LINCOLN ST;MINTO;2566;916.9;M;20021209;20030401;448000;I;3;FACTORY;;FG;;;9530243;
C;218;2325633;71;20030501 12:49;5//28853;
D;218;2325633;71;20030501 12:49;P;;;;;;
D;218;2325633;71;20030501 12:49;P;;;;;;
D;218;2325633;71;20030501 12:49;V;;;;;;
B;218;2326078;72;20030501 12:49;;;9;LIVERPOOL ST;INGLEBURN;2565;1619;M;20030104;20030228;489950;I;R;RESIDENCE;;FB;;;9524755;
C;218;2326078;72;20030501 12:49;16/15/1693;
D;218;2326078;72;20030501 12:49;P;;;;;;
D;218;2326078;72;20030501 12:49;V;;;;;;
B;218;2326201;73;20030501 12:49;;;20;LOCHALSH ST;ST ANDREWS;2566;640.2;M;20030210;20030324;288500;A;R;RESIDENCE;;AN;;;9538101;
C;218;2326201;73;20030501 12:49;110//732723;
D;218;2326201;73;20030501 12:49;P;;;;;;
D;218;2326201;73;20030501 12:49;P;;;;;;
D;218;2326201;73;20030501 12:49;V;;;;;;
B;218;2327941;74;20030501 12:49;;;2;MACQUARIE RD;INGLEBURN;2565;;;20021128;20030121;420000;A;R;RESIDENCE;;EF;;;9538432;
C;218;2327941;74;20030501 12:49;93//7775;
D;218;2327941;74;20030501 12:49;P;;;;;;
D;218;2327941;74;20030501 12:49;V;;;;;;
B;218;2328028;75;20030501 12:49;;;39;MACQUARIE LINKS DR;MACQUARIE LINKS;2565;723.1;M;20030213;20030326;680000;Z;R;RESIDENCE;;ZJ;;;9525187;
C;218;2328028;75;20030501 12:49;9//285601;
D;218;2328028;75;20030501 12:49;P;;;;;;
D;218;2328028;75;20030501 12:49;P;;;;;;
D;218;2328028;75;20030501 12:49;V;;;;;;
D;218;2328028;75;20030501 12:49;V;;;;;;
B;218;2328169;76;20030501 12:49;;;42 A;MALACHITE RD;EAGLE VALE;2558;789;M;20030304;20030304;5000;A;R;RESIDENCE;;EH;;;9421966;
C;218;2328169;76;20030501 12:49;6276//263052;
D;218;2328169;76;20030501 12:49;P;;;;;;
D;218;2328169;76;20030501 12:49;V;;;;;;
