A;220;20030501 12:50;PBARBER;
D;220;2383482;30;20030501 12:50;P;;;;;;
D;220;2383482;30;20030501 12:50;P;;;;;;
D;220;2383482;30;20030501 12:50;V;;;;;;
B;220;2383744;31;20030501 12:50;;1;10;CLIFFORD AVE;CANLEY VALE;2166;;;20030203;20030327;165000;;R;RESIDENCE;1;;;;9506807;
C;220;2383744;31;20030501 12:50;1//SP 10628;
D;220;2383744;31;20030501 12:50;P;;;;;;
D;220;2383744;31;20030501 12:50;V;;;;;;
D;220;2383744;31;20030501 12:50;V;;;;;;
B;220;2384111;32;20030501 12:50;;;21;COLERIDGE RD;WETHERILL PARK;2164;;;20030307;20030404;472500;A;R;RESIDENCE;;GR;;;9537478;
C;220;2384111;32;20030501 12:50;11//249956;
D;220;2384111;32;20030501 12:50;P;;;;;;
D;220;2384111;32;20030501 12:50;P;;;;;;
D;220;2384111;32;20030501 12:50;V;;;;;;
D;220;2384111;32;20030501 12:50;V;;;;;;
B;220;2384520;33;20030501 12:50;;;57;COONAWARRA ST;EDENSOR PARK;2176;600.4;M;20020918;20021118;380000;A;R;RESIDENCE;;HV;;;9146643;
C;220;2384520;33;20030501 12:50;236//703744;
D;220;2384520;33;20030501 12:50;P;;;;;;
D;220;2384520;33;20030501 12:50;P;;;;;;
D;220;2384520;33;20030501 12:50;V;;;;;;
B;220;2384861;34;20030501 12:50;;2;23;CORRIEDALE ST;WAKELEY;2176;;;20030227;20030403;268000;;R;RESIDENCE;2;;;;9553674;
C;220;2384861;34;20030501 12:50;2//SP 42266;
D;220;2384861;34;20030501 12:50;P;;;;;;
D;220;2384861;34;20030501 12:50;P;;;;;;
D;220;2384861;34;20030501 12:50;V;;;;;;
B;220;2385360;35;20030501 12:50;;;42;CRAYFORD CRES;MOUNT PRITCHARD;2170;556.4;M;20020908;20021101;261000;A;R;RESIDENCE;;GD;;;9140797;
C;220;2385360;35;20030501 12:50;33//220907;
D;220;2385360;35;20030501 12:50;P;;;;;;
D;220;2385360;35;20030501 12:50;P;;;;;;
D;220;2385360;35;20030501 12:50;V;;;;;;
B;220;2385379;36;20030501 12:50;;;22;CREE CRES;FAIRFIELD;2165;;;20021017;20021128;317000;A;R;RESIDENCE;;GL;;;9191179;
C;220;2385379;36;20030501 12:50;1037//711855;
D;220;2385379;36;20030501 12:50;P;;;;;;
D;220;2385379;36;20030501 12:50;V;;;;;;
D;220;2385379;36;20030501 12:50;V;;;;;;
B;220;2386234;37;20030501 12:50;;;48;DALPRA CRES;BOSSLEY PARK;2176;550;M;20020818;20021023;376000;A;R;RESIDENCE;;HA;;;9185142;
C;220;2386234;37;20030501 12:50;108//261969;
D;220;2386234;37;20030501 12:50;P;;;;;;
D;220;2386234;37;20030501 12:50;V;;;;;;
D;220;2386234;37;20030501 12:50;V;;;;;;
B;220;2386368;38;20030501 12:50;;;44;DAN CRES;CABRAMATTA;2166;556.4;M;20021008;20021119;310000;A;R;RESIDENCE;;GY;;;9147864;
C;220;2386368;38;20030501 12:50;22//29106;
D;220;2386368;38;20030501 12:50;P;;;;;;
D;220;2386368;38;20030501 12:50;P;;;;;;
D;220;2386368;38;20030501 12:50;V;;;;;;
D;220;2386368;38;20030501 12:50;V;;;;;;
B;220;2386467;39;20030501 12:50;;;3;DARGIE ST;MOUNT PRITCHARD;2170;;;20030208;20030324;240000;A;R;RESIDENCE;;GD;;;9545926;
C;220;2386467;39;20030501 12:50;584//31308;
D;220;2386467;39;20030501 12:50;P;;;;;;
D;220;2386467;39;20030501 12:50;P;;;;;;
D;220;2386467;39;20030501 12:50;V;;;;;;
B;220;2386609;40;20030501 12:50;;;21;DARWIN CL;WAKELEY;2176;565.5;M;20021017;20021128;295000;A;R;RESIDENCE;;GL;;;9191246;
C;220;2386609;40;20030501 12:50;946//258895;
D;220;2386609;40;20030501 12:50;P;;;;;;
D;220;2386609;40;20030501 12:50;P;;;;;;
D;220;2386609;40;20030501 12:50;V;;;;;;
B;220;2387132;41;20030501 12:50;;;;DELGARNO RD HOUSE NO: LOT 206;BONNYRIGG;2177;559.1;M;20030120;20030227;280000;A;R;RESIDENCE;;JF;;;9526079;
C;220;2387132;41;20030501 12:50;206//734637;
D;220;2387132;41;20030501 12:50;P;;;;;;
D;220;2387132;41;20030501 12:50;V;;;;;;
D;220;2387132;41;20030501 12:50;V;;;;;;
B;220;2387973;42;20030501 12:50;;;35;DRISCOLL ST;ABBOTSBURY;2176;746.9;M;20020909;20021023;425000;A;R;RESIDENCE;;JH;;;9132617;
C;220;2387973;42;20030501 12:50;428//737156;
D;220;2387973;42;20030501 12:50;P;;;;;;
D;220;2387973;42;20030501 12:50;P;;;;;;
D;220;2387973;42;20030501 12:50;V;;;;;;
D;220;2387973;42;20030501 12:50;V;;;;;;
B;220;2388099;43;20030501 12:50;;;33;DUARDO ST;EDENSOR PARK;2176;569.9;M;20020910;20021127;305000;A;R;RESIDENCE;;HV;;;9205907;
C;220;2388099;43;20030501 12:50;95//262558;
D;220;2388099;43;20030501 12:50;P;;;;;;
D;220;2388099;43;20030501 12:50;V;;;;;;
B;220;2388353;44;20030501 12:50;;;24;DU MAURIER PL;WETHERILL PARK;2164;719.9;M;20021002;20021107;420000;A;R;RESIDENCE;;GR;;;9132657;
C;220;2388353;44;20030501 12:50;16//793270;
D;220;2388353;44;20030501 12:50;P;;;;;;
D;220;2388353;44;20030501 12:50;P;;;;;;
D;220;2388353;44;20030501 12:50;V;;;;;;
B;220;2388420;45;20030501 12:50;;;7;DUNSTAN ST;FAIRFIELD;2165;635.3;M;20020909;20021030;387000;A;R;RESIDENCE;;GL;;;9149059;
C;220;2388420;45;20030501 12:50;4//261068;
D;220;2388420;45;20030501 12:50;P;;;;;;
D;220;2388420;45;20030501 12:50;P;;;;;;
D;220;2388420;45;20030501 12:50;V;;;;;;
B;220;2388732;46;20030501 12:50;;;;EDENSOR RD;EDENSOR PARK;2176;331.9;M;20021030;20030411;350000;A;R;RESIDENCE;;HV;;;9550899;
C;220;2388732;46;20030501 12:50;292//868189;
D;220;2388732;46;20030501 12:50;P;;;;;;
D;220;2388732;46;20030501 12:50;P;;;;;;
D;220;2388732;46;20030501 12:50;V;;;;;;
B;220;2388853;47;20030501 12:50;;;;EDENSOR RD;EDENSOR PARK;2176;364.3;M;20030206;20030313;309300;A;R;RESIDENCE;;HV;;;9540696;
C;220;2388853;47;20030501 12:50;5//852704;
D;220;2388853;47;20030501 12:50;P;;;;;;
D;220;2388853;47;20030501 12:50;V;;;;;;
B;220;2389098;48;20030501 12:50;;;387;ELIZABETH DR;MOUNT PRITCHARD;2170;1897;M;20021030;20021211;560000;A;R;RESIDENCE;;GD;;;9210289;
C;220;2389098;48;20030501 12:50;PT 11//8284;
D;220;2389098;48;20030501 12:50;P;;;;;;
D;220;2389098;48;20030501 12:50;P;;;;;;
D;220;2389098;48;20030501 12:50;V;;;;;;
B;220;2389453;49;20030501 12:50;;;1;ENFIELD CL;ST JOHNS PARK;2176;558.4;M;20030303;20030411;365000;A;R;RESIDENCE;;GL;;;9546673;
C;220;2389453;49;20030501 12:50;132//259188;
D;220;2389453;49;20030501 12:50;P;;;;;;
D;220;2389453;49;20030501 12:50;P;;;;;;
D;220;2389453;49;20030501 12:50;V;;;;;;
B;220;2389481;50;20030501 12:50;;8;;EQUITY PL HOUSE NO: LT 21;FAIRFIELD;2165;;;20030212;20030326;180000;;R;RESIDENCE;8;;;;9523436;
C;220;2389481;50;20030501 12:50;8//SP 7613;
D;220;2389481;50;20030501 12:50;P;;;;;;
D;220;2389481;50;20030501 12:50;V;;;;;;
B;220;2389955;51;20030501 12:50;;;12;ETON ST;FAIRFIELD;2165;714.5;M;20021202;20030210;330000;A;V;VACANT LAND;;GT;;;9523332;
C;220;2389955;51;20030501 12:50;24B//383500;
D;220;2389955;51;20030501 12:50;P;;;;;;
D;220;2389955;51;20030501 12:50;V;;;;;;
B;220;2390138;52;20030501 12:50;;;40;EUSTACE ST;FAIRFIELD;2165;758.8;M;20020911;20021023;310000;A;R;RESIDENCE;;JK;;;9132395;
C;220;2390138;52;20030501 12:50;C//401897;
D;220;2390138;52;20030501 12:50;P;;;;;;
D;220;2390138;52;20030501 12:50;P;;;;;;
D;220;2390138;52;20030501 12:50;V;;;;;;
B;220;2391029;53;20030501 12:50;;;18;FIFTH AVE;CANLEY VALE;2166;689.2;M;20030124;20030414;300000;A;R;RESIDENCE;;AF;;;9549949;
C;220;2391029;53;20030501 12:50;9//25806;
D;220;2391029;53;20030501 12:50;P;;;;;;
D;220;2391029;53;20030501 12:50;P;;;;;;
D;220;2391029;53;20030501 12:50;V;;;;;;
B;220;2391162;54;20030501 12:50;;7;8;FISHER ST;CABRAMATTA;2166;;;20030111;20030307;170000;;R;RESIDENCE;7;;;;9539504;
C;220;2391162;54;20030501 12:50;7//SP 8467;
D;220;2391162;54;20030501 12:50;P;;;;;;
D;220;2391162;54;20030501 12:50;V;;;;;;
B;220;2391526;55;20030501 12:50;;;;FOTEA CL;EDENSOR PARK;2176;803.3;M;20030227;20030227;26500;A;R;RESIDENCE;;HV;;;9541955;
C;220;2391526;55;20030501 12:50;4//787951;
D;220;2391526;55;20030501 12:50;P;;;;;;
D;220;2391526;55;20030501 12:50;P;;;;;;
D;220;2391526;55;20030501 12:50;P;;;;;;
D;220;2391526;55;20030501 12:50;V;;;;;;
D;220;2391526;55;20030501 12:50;V;;;;;;
D;220;2391526;55;20030501 12:50;V;;;;;;
D;220;2391526;55;20030501 12:50;V;;;;;;
B;220;2392089;56;20030501 12:50;;;41;GARDINER CRES;FAIRFIELD;2165;562.8;M;20030221;20030416;300000;A;R;RESIDENCE;;JK;;;9552149;
C;220;2392089;56;20030501 12:50;15//221360;
D;220;2392089;56;20030501 12:50;P;;;;;;
D;220;2392089;56;20030501 12:50;V;;;;;;
D;220;2392089;56;20030501 12:50;V;;;;;;
B;220;2392456;57;20030501 12:50;;;42;GEORGE ST;CANLEY VALE;2166;;;20021219;20030310;270000;A;R;RESIDENCE;;HP;;;9536253;
C;220;2392456;57;20030501 12:50;12//36181;
D;220;2392456;57;20030501 12:50;P;;;;;;
D;220;2392456;57;20030501 12:50;V;;;;;;
B;220;2392680;58;20030501 12:50;;;24;GILBERT ST;CABRAMATTA;2166;;;20021004;20021106;230000;A;R;RESIDENCE;;GW;;;9197600;
C;220;2392680;58;20030501 12:50;59//12357;
D;220;2392680;58;20030501 12:50;P;;;;;;
D;220;2392680;58;20030501 12:50;P;;;;;;
D;220;2392680;58;20030501 12:50;V;;;;;;
B;220;2392751;59;20030501 12:50;;;17;GIPPS ST;SMITHFIELD;2164;;;20030207;20030324;336000;A;R;RESIDENCE;;GT;;;9533274;
C;220;2392751;59;20030501 12:50;1//544322;
D;220;2392751;59;20030501 12:50;P;;;;;;
D;220;2392751;59;20030501 12:50;P;;;;;;
D;220;2392751;59;20030501 12:50;V;;;;;;
D;220;2392751;59;20030501 12:50;V;;;;;;
B;220;2392844;60;20030501 12:50;;;11;GISSING ST;WETHERILL PARK;2164;556.7;M;20030209;20030324;374000;A;R;RESIDENCE;;GR;;;9543141;
C;220;2392844;60;20030501 12:50;21//253902;
D;220;2392844;60;20030501 12:50;P;;;;;;
D;220;2392844;60;20030501 12:50;P;;;;;;
D;220;2392844;60;20030501 12:50;V;;;;;;
B;220;2393575;61;20030501 12:50;;;71;GRAINGER AVE;MOUNT PRITCHARD;2170;556.4;M;20030130;20030313;275000;A;R;RESIDENCE;;GD;;;9542944;
C;220;2393575;61;20030501 12:50;188//32046;
D;220;2393575;61;20030501 12:50;P;;;;;;
D;220;2393575;61;20030501 12:50;V;;;;;;
D;220;2393575;61;20030501 12:50;V;;;;;;
B;220;2394338;62;20030501 12:50;;;8;HALLSTROM PL;WETHERILL PARK;2164;1109;M;20010928;20010928;595000;I;3;FACTORY;;FK;;;9154915;
C;220;2394338;62;20030501 12:50;402//774230;
D;220;2394338;62;20030501 12:50;P;;;;;;
D;220;2394338;62;20030501 12:50;V;;;;;;
B;220;2394620;63;20030501 12:50;;6;76;HAMILTON RD;FAIRFIELD;2165;;;20030130;20030313;203000;;R;RESIDENCE;6;;;;9536310;
C;220;2394620;63;20030501 12:50;6//SP 15236;
D;220;2394620;63;20030501 12:50;P;;;;;;
D;220;2394620;63;20030501 12:50;P;;;;;;
D;220;2394620;63;20030501 12:50;V;;;;;;
B;220;2395162;64;20030501 12:50;;15;38;HARDY ST;FAIRFIELD;2165;;;20030307;20030404;166200;;R;RESIDENCE;15;;;;9543599;
C;220;2395162;64;20030501 12:50;15//SP 12099;
D;220;2395162;64;20030501 12:50;P;;;;;;
D;220;2395162;64;20030501 12:50;V;;;;;;
D;220;2395162;64;20030501 12:50;V;;;;;;
B;220;2396064;65;20030501 12:50;;;3;HAVEN VALLEY WAY;CABRAMATTA;2166;556.4;M;20030307;20030331;342000;A;R;RESIDENCE;;GY;;;9522185;
C;220;2396064;65;20030501 12:50;42//219193;
D;220;2396064;65;20030501 12:50;P;;;;;;
D;220;2396064;65;20030501 12:50;V;;;;;;
D;220;2396064;65;20030501 12:50;V;;;;;;
B;220;2396661;66;20030501 12:50;;;61;HERCULES ST;FAIRFIELD;2165;;;20030410;20030410;320000;A;R;RESIDENCE;;KA;;;9551365;
C;220;2396661;66;20030501 12:50;5//13595;
D;220;2396661;66;20030501 12:50;P;;;;;;
D;220;2396661;66;20030501 12:50;P;;;;;;
D;220;2396661;66;20030501 12:50;V;;;;;;
B;220;2396944;67;20030501 12:50;;1;18;HILL ST;CABRAMATTA;2166;;;20030303;20030402;184000;;R;RESIDENCE;1;;;;9543873;
C;220;2396944;67;20030501 12:50;1//SP 6916;
D;220;2396944;67;20030501 12:50;P;;;;;;
B;220;2396944;68;20030501 12:50;;6;18;HILL ST;CABRAMATTA;2166;;;20030120;20030324;185000;;R;RESIDENCE;6;;;;9543069;
C;220;2396944;68;20030501 12:50;6//SP 6916;
D;220;2396944;68;20030501 12:50;P;;;;;;
D;220;2396944;68;20030501 12:50;V;;;;;;
B;220;2397550;69;20030501 12:50;;;;HOLLOWS PL;BONNYRIGG;2177;614;M;20021017;20021128;410000;A;R;RESIDENCE;;JF;;;9524726;
C;220;2397550;69;20030501 12:50;20//881932;
D;220;2397550;69;20030501 12:50;P;;;;;;
D;220;2397550;69;20030501 12:50;P;;;;;;
D;220;2397550;69;20030501 12:50;V;;;;;;
D;220;2397550;69;20030501 12:50;V;;;;;;
B;220;2398117;70;20030501 12:50;;;101;HUGHES ST;CABRAMATTA;2166;1619;M;20030301;20030407;557000;A;R;RESIDENCE;;GW;;;9534439;
C;220;2398117;70;20030501 12:50;46/7/1157;
D;220;2398117;70;20030501 12:50;P;;;;;;
D;220;2398117;70;20030501 12:50;P;;;;;;
D;220;2398117;70;20030501 12:50;V;;;;;;
D;220;2398117;70;20030501 12:50;V;;;;;;
B;220;2398212;71;20030501 12:50;;13;79;HUGHES ST;CABRAMATTA;2166;;;20030227;20030411;150500;;R;RESIDENCE;13;;;;9528769;
C;220;2398212;71;20030501 12:50;13//SP 10324;
D;220;2398212;71;20030501 12:50;P;;;;;;
D;220;2398212;71;20030501 12:50;P;;;;;;
D;220;2398212;71;20030501 12:50;V;;;;;;
B;220;2398357;72;20030501 12:50;;;41;HUGHES ST;CABRAMATTA;2166;619.7;M;20030308;20030423;206000;A;V;VACANT LAND;;GW;;;9552286;
C;220;2398357;72;20030501 12:50;B//372179;
D;220;2398357;72;20030501 12:50;P;;;;;;
D;220;2398357;72;20030501 12:50;P;;;;;;
D;220;2398357;72;20030501 12:50;V;;;;;;
B;220;2398358;73;20030501 12:50;;;39;HUGHES ST;CABRAMATTA;2166;619.7;M;20030308;20030423;206000;A;V;VACANT LAND;;GW;;;9552286;
C;220;2398358;73;20030501 12:50;C//372179;
D;220;2398358;73;20030501 12:50;P;;;;;;
D;220;2398358;73;20030501 12:50;P;;;;;;
D;220;2398358;73;20030501 12:50;V;;;;;;
B;220;2398359;74;20030501 12:50;;;37;HUGHES ST;CABRAMATTA;2166;;;20030308;20030423;805000;A;R;RESIDENCE;;GW;;;9552287;
C;220;2398359;74;20030501 12:50;D//372179;
D;220;2398359;74;20030501 12:50;P;;;;;;
D;220;2398359;74;20030501 12:50;P;;;;;;
D;220;2398359;74;20030501 12:50;V;;;;;;
B;220;2398568;75;20030501 12:50;;5;72;HUGHES ST;CABRAMATTA;2166;;;20030214;20030331;200000;;R;RESIDENCE;5;;;;9523309;
C;220;2398568;75;20030501 12:50;5//SP 8540;
D;220;2398568;75;20030501 12:50;P;;;;;;
D;220;2398568;75;20030501 12:50;V;;;;;;
D;220;2398568;75;20030501 12:50;V;;;;;;
B;220;2399552;76;20030501 12:50;;;11;JANACEK PL;BONNYRIGG;2177;551.7;M;20020914;20021028;299000;A;R;RESIDENCE;;JF;;;9181659;
C;220;2399552;76;20030501 12:50;3//748315;
D;220;2399552;76;20030501 12:50;P;;;;;;
D;220;2399552;76;20030501 12:50;V;;;;;;
