A;139;20030501 12:44;PBARBER;
D;139;1456266;10;20030501 12:44;V;;;;;;
B;139;1456293;11;20030501 12:44;;;35;ROSEMEADOW DR;CONCORD;2137;227.5;M;20030226;20030416;1100000;A;R;RESIDENCE;;EK;;;9546771;
C;139;1456293;11;20030501 12:44;45//270193;
D;139;1456293;11;20030501 12:44;P;;;;;;
D;139;1456293;11;20030501 12:44;P;;;;;;
D;139;1456293;11;20030501 12:44;V;;;;;;
B;139;1456295;12;20030501 12:44;;;37;ROSEMEADOW DR;CONCORD;2137;359.2;M;20030206;20030314;1400000;A;R;RESIDENCE;;EK;;;9522463;
C;139;1456295;12;20030501 12:44;47//270193;
D;139;1456295;12;20030501 12:44;P;;;;;;
D;139;1456295;12;20030501 12:44;V;;;;;;
B;139;1456412;13;20030501 12:44;;23;11;SETTLERS BVD;CONCORD WEST;2138;;;20030204;20030318;440000;;R;RESIDENCE;23;;;;9525446;
C;139;1456412;13;20030501 12:44;23//SP 56097;
D;139;1456412;13;20030501 12:44;P;;;;;;
D;139;1456412;13;20030501 12:44;P;;;;;;
D;139;1456412;13;20030501 12:44;V;;;;;;
D;139;1456412;13;20030501 12:44;V;;;;;;
B;139;1457144;14;20030501 12:44;;;13;TREMERE ST;CONCORD;2137;486.9;M;20030228;20030401;740000;A;R;RESIDENCE;;EK;;;9529245;
C;139;1457144;14;20030501 12:44;2//309289;
D;139;1457144;14;20030501 12:44;P;;;;;;
D;139;1457144;14;20030501 12:44;P;;;;;;
D;139;1457144;14;20030501 12:44;V;;;;;;
D;139;1457144;14;20030501 12:44;V;;;;;;
B;139;1457708;15;20030501 12:44;;34;10;WENTWORTH DR;LIBERTY GROVE;2138;;;20030312;20030403;375000;;R;RESIDENCE;34;;;;9531617;
C;139;1457708;15;20030501 12:44;34//SP 62131;
D;139;1457708;15;20030501 12:44;P;;;;;;
D;139;1457708;15;20030501 12:44;P;;;;;;
D;139;1457708;15;20030501 12:44;V;;;;;;
B;139;1457778;16;20030501 12:44;"SCARBOROUGH APARTMENTS";28;2;WENTWORTH DR;CONCORD WEST;2138;;;20030213;20030327;375000;;R;RESIDENCE;28;;;;9542400;
C;139;1457778;16;20030501 12:44;28//SP 61690;
D;139;1457778;16;20030501 12:44;P;;;;;;
D;139;1457778;16;20030501 12:44;P;;;;;;
D;139;1457778;16;20030501 12:44;V;;;;;;
B;139;1897286;17;20030501 12:44;;;13;ARTHUR ST;FIVE DOCK;2046;;;20030222;20030404;910000;A;R;RESIDENCE;;RS;;;9516831;
C;139;1897286;17;20030501 12:44;C//325368;
D;139;1897286;17;20030501 12:44;P;;;;;;
D;139;1897286;17;20030501 12:44;V;;;;;;
D;139;1897286;17;20030501 12:44;V;;;;;;
B;139;1897524;18;20030501 12:44;;4;1;BAY RD;DRUMMOYNE;2047;;;20030214;20030328;540000;;3;UNIT;4;;;;9543156;
C;139;1897524;18;20030501 12:44;4//SP 49825;
D;139;1897524;18;20030501 12:44;P;;;;;;
D;139;1897524;18;20030501 12:44;P;;;;;;
D;139;1897524;18;20030501 12:44;V;;;;;;
B;139;1897830;19;20030501 12:44;;;48;BAYVIEW RD;FIVE DOCK;2046;;;20030215;20030402;705000;A;R;RESIDENCE;;RS;;;9531383;
C;139;1897830;19;20030501 12:44;2//16072;
D;139;1897830;19;20030501 12:44;P;;;;;;
D;139;1897830;19;20030501 12:44;V;;;;;;
D;139;1897830;19;20030501 12:44;V;;;;;;
B;139;1898748;20;20030501 12:44;;;5;BUDD ST;DRUMMOYNE;2047;278.2;M;20030409;20030409;470000;A;R;RESIDENCE;;RS;;;9544901;
C;139;1898748;20;20030501 12:44;15//667063;
D;139;1898748;20;20030501 12:44;P;;;;;;
D;139;1898748;20;20030501 12:44;V;;;;;;
B;139;1899111;21;20030501 12:44;;;13;CHARLES ST;FIVE DOCK;2046;423.7;M;20030226;20030404;710000;A;R;RESIDENCE;;RS;;;9527091;
C;139;1899111;21;20030501 12:44;11//19656;
D;139;1899111;21;20030501 12:44;P;;;;;;
D;139;1899111;21;20030501 12:44;P;;;;;;
D;139;1899111;21;20030501 12:44;V;;;;;;
B;139;1899155;22;20030501 12:44;;12;26;CHARLES ST;FIVE DOCK;2046;;;20030228;20030228;190000;;R;RESIDENCE;12;;;;9532223;
C;139;1899155;22;20030501 12:44;12//SP 8355;
D;139;1899155;22;20030501 12:44;P;;;;;;
D;139;1899155;22;20030501 12:44;P;;;;;;
D;139;1899155;22;20030501 12:44;V;;;;;;
B;139;1899908;23;20030501 12:44;;;2;COURLAND ST;FIVE DOCK;2046;290.9;M;20030227;20030410;600000;A;R;RESIDENCE;;RS;;;9551036;
C;139;1899908;23;20030501 12:44;A//337129;
D;139;1899908;23;20030501 12:44;P;;;;;;
D;139;1899908;23;20030501 12:44;P;;;;;;
D;139;1899908;23;20030501 12:44;V;;;;;;
D;139;1899908;23;20030501 12:44;V;;;;;;
B;139;1900090;24;20030501 12:44;;1;58;DAY ST;DRUMMOYNE;2047;;;20030219;20030328;635000;;R;RESIDENCE;1;;;;9523854;
C;139;1900090;24;20030501 12:44;1//SP 10591;
D;139;1900090;24;20030501 12:44;P;;;;;;
D;139;1900090;24;20030501 12:44;V;;;;;;
B;139;1900390;25;20030501 12:44;;10;37;DRUMMOYNE AVE;DRUMMOYNE;2047;;;20030228;20030411;530000;;R;RESIDENCE;10;;;;9535967;
C;139;1900390;25;20030501 12:44;10//SP 11752;
D;139;1900390;25;20030501 12:44;P;;;;;;
D;139;1900390;25;20030501 12:44;V;;;;;;
B;139;1901261;26;20030501 12:44;;;32;FORMOSA ST;DRUMMOYNE;2047;385.7;M;20030222;20030404;1243000;A;R;RESIDENCE;;RS;;;9539444;
C;139;1901261;26;20030501 12:44;1//655199;
D;139;1901261;26;20030501 12:44;P;;;;;;
D;139;1901261;26;20030501 12:44;P;;;;;;
D;139;1901261;26;20030501 12:44;V;;;;;;
B;139;1901578;27;20030501 12:44;;6;75;GARFIELD ST;FIVE DOCK;2046;;;20030225;20030404;585000;;R;RESIDENCE;6;;;;9534778;
C;139;1901578;27;20030501 12:44;6//SP 36988;
D;139;1901578;27;20030501 12:44;P;;;;;;
D;139;1901578;27;20030501 12:44;V;;;;;;
D;139;1901578;27;20030501 12:44;V;;;;;;
B;139;1902815;28;20030501 12:44;;4;130;HAMPDEN RD;FIVE DOCK;2046;;;20030308;20030410;510000;;R;RESIDENCE;4;;;;9540687;
C;139;1902815;28;20030501 12:44;4//SP 54812;
D;139;1902815;28;20030501 12:44;P;;;;;;
D;139;1902815;28;20030501 12:44;P;;;;;;
D;139;1902815;28;20030501 12:44;V;;;;;;
D;139;1902815;28;20030501 12:44;V;;;;;;
B;139;1903016;29;20030501 12:44;;15;169;HAMPDEN RD;FIVE DOCK;2046;;;20030314;20030411;385000;;R;RESIDENCE;15;;;;9543308;
C;139;1903016;29;20030501 12:44;15//SP 13744;
D;139;1903016;29;20030501 12:44;P;;;;;;
D;139;1903016;29;20030501 12:44;P;;;;;;
D;139;1903016;29;20030501 12:44;V;;;;;;
B;139;1904229;30;20030501 12:44;;8;58;KINGS RD;FIVE DOCK;2046;;;20030221;20030404;390000;;R;RESIDENCE;8;;;;9526336;
C;139;1904229;30;20030501 12:44;8//SP 5288;
D;139;1904229;30;20030501 12:44;P;;;;;;
D;139;1904229;30;20030501 12:44;P;;;;;;
D;139;1904229;30;20030501 12:44;V;;;;;;
B;139;1905163;31;20030501 12:44;;91;349;LYONS RD;FIVE DOCK;2046;;;20030217;20030403;520000;;R;RESIDENCE;91;;;;9538274;
C;139;1905163;31;20030501 12:44;91//SP 60211;
D;139;1905163;31;20030501 12:44;P;;;;;;
D;139;1905163;31;20030501 12:44;V;;;;;;
D;139;1905163;31;20030501 12:44;V;;;;;;
B;139;1905843;32;20030501 12:44;;19;35;MARLBOROUGH ST;DRUMMOYNE;2047;;;20030130;20030313;325000;;R;RESIDENCE;19;;;;9498058;
C;139;1905843;32;20030501 12:44;19//SP 39227;
D;139;1905843;32;20030501 12:44;P;;;;;;
D;139;1905843;32;20030501 12:44;P;;;;;;
D;139;1905843;32;20030501 12:44;V;;;;;;
B;139;1906664;33;20030501 12:44;;1;25;PARK RD;FIVE DOCK;2046;;;20030307;20030417;445000;;R;RESIDENCE;1;;;;9552496;
C;139;1906664;33;20030501 12:44;1//SP 5521;
D;139;1906664;33;20030501 12:44;P;;;;;;
D;139;1906664;33;20030501 12:44;P;;;;;;
D;139;1906664;33;20030501 12:44;V;;;;;;
D;139;1906664;33;20030501 12:44;V;;;;;;
B;139;1907291;34;20030501 12:44;;2;30;RAMSAY RD;FIVE DOCK;2046;;;20030228;20030228;295000;;R;RESIDENCE;2;;;;9535518;
C;139;1907291;34;20030501 12:44;2//SP 830;
D;139;1907291;34;20030501 12:44;P;;;;;;
D;139;1907291;34;20030501 12:44;V;;;;;;
D;139;1907291;34;20030501 12:44;V;;;;;;
B;139;1907705;35;20030501 12:44;;;90;RENWICK ST;DRUMMOYNE;2047;;;20030217;20030407;820000;A;R;RESIDENCE;;RF;;;9543854;
C;139;1907705;35;20030501 12:44;2//302904;
D;139;1907705;35;20030501 12:44;P;;;;;;
D;139;1907705;35;20030501 12:44;P;;;;;;
D;139;1907705;35;20030501 12:44;V;;;;;;
B;139;1909553;36;20030501 12:44;;;24;THERRY ST;DRUMMOYNE;2047;;;20030129;20030410;705000;A;R;RESIDENCE;;RS;;;9531145;
C;139;1909553;36;20030501 12:44;A//435099;
D;139;1909553;36;20030501 12:44;P;;;;;;
D;139;1909553;36;20030501 12:44;P;;;;;;
D;139;1909553;36;20030501 12:44;V;;;;;;
B;139;1909593;37;20030501 12:44;;;9;THE TERRACE;ABBOTSFORD;2046;;;20010810;20010921;775000;A;R;RESIDENCE;;RV;;;7971870;
C;139;1909593;37;20030501 12:44;33//57637;
D;139;1909593;37;20030501 12:44;P;;;;;;
D;139;1909593;37;20030501 12:44;V;;;;;;
B;139;1909896;38;20030501 12:44;;5;36;TRANMERE ST;DRUMMOYNE;2047;;;20030312;20030417;422000;;R;RESIDENCE;5;;;;9546458;
C;139;1909896;38;20030501 12:44;5//SP 6264;
D;139;1909896;38;20030501 12:44;P;;;;;;
D;139;1909896;38;20030501 12:44;P;;;;;;
D;139;1909896;38;20030501 12:44;V;;;;;;
B;139;1911331;39;20030501 12:44;;7;8;WALTON CRES;ABBOTSFORD;2046;;;20030207;20030328;760000;;R;RESIDENCE;7;;;;9527607;
C;139;1911331;39;20030501 12:44;7//SP 6446;
D;139;1911331;39;20030501 12:44;P;;;;;;
D;139;1911331;39;20030501 12:44;P;;;;;;
D;139;1911331;39;20030501 12:44;V;;;;;;
D;139;1911331;39;20030501 12:44;V;;;;;;
B;139;1911398;40;20030501 12:44;;;23;WAREEMBA ST;FIVE DOCK;2046;;;20030220;20030404;654000;A;R;RESIDENCE;;RS;;;9540642;
C;139;1911398;40;20030501 12:44;1//213814;
D;139;1911398;40;20030501 12:44;P;;;;;;
D;139;1911398;40;20030501 12:44;P;;;;;;
D;139;1911398;40;20030501 12:44;V;;;;;;
D;139;1911398;40;20030501 12:44;V;;;;;;
B;139;1911815;41;20030501 12:44;;45;16;WOLSELEY ST;DRUMMOYNE;2047;;;20030226;20030410;500000;;R;RESIDENCE;45;;;;9530645;
C;139;1911815;41;20030501 12:44;45//SP 7180;
D;139;1911815;41;20030501 12:44;P;;;;;;
D;139;1911815;41;20030501 12:44;V;;;;;;
B;139;1912177;42;20030501 12:44;;4;30;WRIGHTS RD;DRUMMOYNE;2047;;;20030306;20030416;585000;;R;RESIDENCE;4;;;;9546623;
C;139;1912177;42;20030501 12:44;4//SP 52632;
D;139;1912177;42;20030501 12:44;P;;;;;;
D;139;1912177;42;20030501 12:44;V;;;;;;
B;139;1912248;43;20030501 12:44;;5;58;WRIGHTS RD;DRUMMOYNE;2047;;;20020227;20020410;635000;;R;RESIDENCE;5;;;;9549507;
C;139;1912248;43;20030501 12:44;5//SP 3958;
D;139;1912248;43;20030501 12:44;P;;;;;;
D;139;1912248;43;20030501 12:44;V;;;;;;
D;139;1912248;43;20030501 12:44;V;;;;;;
B;139;1912248;44;20030501 12:44;;31;58;WRIGHTS RD;DRUMMOYNE;2047;;;20020227;20020410;635000;;R;RESIDENCE;31;;;;9549507;
C;139;1912248;44;20030501 12:44;31//SP 3958;
D;139;1912248;44;20030501 12:44;P;;;;;;
D;139;1912248;44;20030501 12:44;V;;;;;;
D;139;1912248;44;20030501 12:44;V;;;;;;
B;139;2849696;45;20030501 12:44;;;60;GEORGE ST;NORTH STRATHFIELD;2137;362.8;M;20030204;20030411;710000;A;R;RESIDENCE;;EQ;;;9532810;
C;139;2849696;45;20030501 12:44;2//1032280;
D;139;2849696;45;20030501 12:44;P;;;;;;
D;139;2849696;45;20030501 12:44;P;;;;;;
D;139;2849696;45;20030501 12:44;P;;;;;;
D;139;2849696;45;20030501 12:44;V;;;;;;
D;139;2849696;45;20030501 12:44;V;;;;;;
D;139;2849696;45;20030501 12:44;V;;;;;;
D;139;2849696;45;20030501 12:44;V;;;;;;
B;139;2830899;46;20030501 12:44;;2;;CONCORD RD;CONCORD WEST;2138;;;20030207;20030404;530000;;R;RESIDENCE;2;;;;9530398;
C;139;2830899;46;20030501 12:44;2//SP 66630;
D;139;2830899;46;20030501 12:44;P;;;;;;
D;139;2830899;46;20030501 12:44;P;;;;;;
D;139;2830899;46;20030501 12:44;V;;;;;;
B;139;2869912;47;20030501 12:44;;15;8;WENTWORTH DR;LIBERTY GROVE;2138;;;20030227;20030410;347000;;R;RESIDENCE;15;;;;9536672;
C;139;2869912;47;20030501 12:44;15//SP 65967;
D;139;2869912;47;20030501 12:44;P;;;;;;
D;139;2869912;47;20030501 12:44;P;;;;;;
D;139;2869912;47;20030501 12:44;V;;;;;;
B;139;2919107;48;20030501 12:44;;;11;BREAKFAST POINT BVD;BREAKFAST POINT;2137;180;M;20001206;20020613;610000;A;R;RESIDENCE;;EK;;;8697068;
C;139;2919107;48;20030501 12:44;11//270300;
D;139;2919107;48;20030501 12:44;P;;;;;;
D;139;2919107;48;20030501 12:44;P;;;;;;
D;139;2919107;48;20030501 12:44;V;;;;;;
B;139;2881315;49;20030501 12:44;LOT 25;1;;BAYSIDE TCE;CABARITA;2137;;;20020323;20021002;615000;;R;RESIDENCE;1;;;;9540555;
C;139;2881315;49;20030501 12:44;1//SP 68715;
D;139;2881315;49;20030501 12:44;P;;;;;;
D;139;2881315;49;20030501 12:44;P;;;;;;
D;139;2881315;49;20030501 12:44;V;;;;;;
B;139;2937517;50;20030501 12:44;;;8;PHILLIPS ST;CABARITA;2137;520.4;M;20020221;20030408;160000;A;R;RESIDENCE;;EK;;;9532533;
C;139;2937517;50;20030501 12:44;86//270193;
D;139;2937517;50;20030501 12:44;P;;;;;;
D;139;2937517;50;20030501 12:44;P;;;;;;
D;139;2937517;50;20030501 12:44;P;;;;;;
D;139;2937517;50;20030501 12:44;V;;;;;;
B;139;2843647;51;20030501 12:44;;410;5;BLACKWALL POINT RD;CHISWICK;2046;;;20030205;20030228;515000;;R;RESIDENCE;410;;;;9536874;
C;139;2843647;51;20030501 12:44;410//SP 69135;
D;139;2843647;51;20030501 12:44;P;;;;;;
D;139;2843647;51;20030501 12:44;P;;;;;;
D;139;2843647;51;20030501 12:44;V;;;;;;
B;139;2843647;52;20030501 12:44;;413;5;BLACKWALL POINT RD;CHISWICK;2046;;;20020322;20030219;505000;;R;RESIDENCE;413;;;;9520580;
C;139;2843647;52;20030501 12:44;413//SP 69135;
D;139;2843647;52;20030501 12:44;P;;;;;;
D;139;2843647;52;20030501 12:44;P;;;;;;
D;139;2843647;52;20030501 12:44;V;;;;;;
B;139;2843647;53;20030501 12:44;;420;5;BLACKWALL POINT RD;CHISWICK;2046;;;20030122;20030307;510000;;R;RESIDENCE;420;;;;9530722;
C;139;2843647;53;20030501 12:44;420//SP 69135;
D;139;2843647;53;20030501 12:44;P;;;;;;
D;139;2843647;53;20030501 12:44;P;;;;;;
D;139;2843647;53;20030501 12:44;V;;;;;;
B;139;2843647;54;20030501 12:44;;427;5;BLACKWALL POINT RD;CHISWICK;2046;;;20030219;20030331;465000;;R;RESIDENCE;427;;;;9541935;
C;139;2843647;54;20030501 12:44;427//SP 69135;
D;139;2843647;54;20030501 12:44;P;;;;;;
D;139;2843647;54;20030501 12:44;V;;;;;;
B;139;2843647;55;20030501 12:44;;437;5;BLACKWALL POINT RD;CHISWICK;2046;;;20030228;20030404;615000;;R;RESIDENCE;437;;;;9529012;
C;139;2843647;55;20030501 12:44;437//SP 69135;
D;139;2843647;55;20030501 12:44;P;;;;;;
D;139;2843647;55;20030501 12:44;P;;;;;;
D;139;2843647;55;20030501 12:44;V;;;;;;
B;139;2961104;56;20030501 12:44;;;55;EDGEWOOD CRES;CABARITA;2137;286.7;M;20020302;20030123;770000;A;R;RESIDENCE;;EK;;;9534618;
C;139;2961104;56;20030501 12:44;46//270282;
D;139;2961104;56;20030501 12:44;P;;;;;;
D;139;2961104;56;20030501 12:44;P;;;;;;
D;139;2961104;56;20030501 12:44;V;;;;;;
B;139;2967290;57;20030501 12:44;;;LOT2;DENISON ST;CONCORD;2137;;;20021216;20030404;2000;;V;VACANT LAND;;;;;9522410;
C;139;2967290;57;20030501 12:44;2//1049615;
D;139;2967290;57;20030501 12:44;P;;;;;;
D;139;2967290;57;20030501 12:44;V;;;;;;
Z;289;57;57;173;
