A;014;20110801 01:57;VALNET;
D;014;382472;42;20110801 01:58;P;;;;;;
D;014;382472;42;20110801 01:58;V;;;;;;
B;014;3416584;43;20110801 01:58;;;11;WAKOOL CRES;WOONGARRAH;2259;501;M;20110603;20110715;420000;A;R;RESIDENCE;;AB;;0;AG385058;
C;014;3416584;43;20110801 01:58;319/1131995;
D;014;3416584;43;20110801 01:58;P;;;;;;
D;014;3416584;43;20110801 01:58;P;;;;;;
D;014;3416584;43;20110801 01:58;V;;;;;;
D;014;3416584;43;20110801 01:58;V;;;;;;
B;014;3451709;44;20110801 01:58;;;36;HUNTINGDALE DR;MAGENTA;2261;261;M;20110706;20110713;715000;S;R;RESIDENCE;;TC;;0;AG387917;
C;014;3451709;44;20110801 01:58;19/280019;
D;014;3451709;44;20110801 01:58;P;;;;;;
D;014;3451709;44;20110801 01:58;V;;;;;;
B;014;3459812;45;20110801 01:58;;3;82;HUTTON RD;THE ENTRANCE NORTH;2261;;;20110608;20110715;475000;;3;TOWNHOUSE;3;;;0;AG378826;
C;014;3459812;45;20110801 01:58;3/SP82296;
D;014;3459812;45;20110801 01:58;P;;;;;;
D;014;3459812;45;20110801 01:58;P;;;;;;
D;014;3459812;45;20110801 01:58;V;;;;;;
D;014;3459812;45;20110801 01:58;V;;;;;;
B;014;2923940;46;20110801 01:58;;1;19;GILBERT ST;LONG JETTY;2261;;;20110627;20110715;395000;;R;RESIDENCE;1;;;0;AG385463;
C;014;2923940;46;20110801 01:58;1/SP69345;
D;014;2923940;46;20110801 01:58;P;;;;;;
D;014;2923940;46;20110801 01:58;P;;;;;;
D;014;2923940;46;20110801 01:58;V;;;;;;
B;014;2993490;47;20110801 01:58;;;10;RYAN CL;WOONGARRAH;2259;640.2;M;20110602;20110707;370000;A;R;RESIDENCE;;AB;;0;AG384555;
C;014;2993490;47;20110801 01:58;220/1052146;
D;014;2993490;47;20110801 01:58;P;;;;;;
D;014;2993490;47;20110801 01:58;V;;;;;;
D;014;2993490;47;20110801 01:58;V;;;;;;
B;014;3001637;48;20110801 01:58;;2;160;OCEAN PDE;BLUE BAY;2261;;;20110405;20110718;450000;;R;RESIDENCE;2;;;0;AG387222;
C;014;3001637;48;20110801 01:58;2/SP70539;
D;014;3001637;48;20110801 01:58;P;;;;;;
D;014;3001637;48;20110801 01:58;P;;;;;;
D;014;3001637;48;20110801 01:58;V;;;;;;
B;014;3033765;49;20110801 01:58;;;53;PIPER DR;HAMLYN TERRACE;2259;551.5;M;20110623;20110718;170000;A;V;VACANT LAND;;AB;;0;AG390485;
C;014;3033765;49;20110801 01:58;226/1048284;
D;014;3033765;49;20110801 01:58;P;;;;;;
D;014;3033765;49;20110801 01:58;P;;;;;;
D;014;3033765;49;20110801 01:58;V;;;;;;
B;014;3064941;50;20110801 01:58;;;16;WOLLEMI RD;WOONGARRAH;2259;609.1;M;20110527;20110708;190000;A;V;VACANT LAND;;AB;;0;AG384598;
C;014;3064941;50;20110801 01:58;806/1062539;
D;014;3064941;50;20110801 01:58;P;;;;;;
D;014;3064941;50;20110801 01:58;P;;;;;;
D;014;3064941;50;20110801 01:58;V;;;;;;
B;014;3492804;51;20110801 01:58;;;89;CLYDESDALE ST;WADALBA;2259;486.3;M;20110531;20110617;415950;A;R;RESIDENCE;;AD;;0;AG383095;
C;014;3492804;51;20110801 01:58;911/1141346;
D;014;3492804;51;20110801 01:58;P;;;;;;
D;014;3492804;51;20110801 01:58;V;;;;;;
B;014;3556121;52;20110801 01:58;;;1;NARRAN RD;WOONGARRAH;2259;596.9;M;20110310;20110708;440000;A;R;RESIDENCE;;AB;;0;AG366565;
C;014;3556121;52;20110801 01:58;718/1157871;
D;014;3556121;52;20110801 01:58;P;;;;;;
D;014;3556121;52;20110801 01:58;P;;;;;;
D;014;3556121;52;20110801 01:58;V;;;;;;
B;014;3592591;53;20110801 01:58;;;225;PACIFIC HWY;KANGY ANGY;2258;3.379;H;20110429;20110706;804000;;R;RESIDENCE;;;;0;AG362766;
C;014;3592591;53;20110801 01:58;1212/714359;
D;014;3592591;53;20110801 01:58;P;;;;;;
D;014;3592591;53;20110801 01:58;P;;;;;;
D;014;3592591;53;20110801 01:58;P;;;;;;
D;014;3592591;53;20110801 01:58;V;;;;;;
B;014;3586792;54;20110801 01:58;;;3;LITTLE COBBS LANE;MARDI;2259;1.02;H;20110527;20110708;372000;P;V;VACANT LAND;;PJ;;0;AG370937;
C;014;3586792;54;20110801 01:58;22/1165975;
D;014;3586792;54;20110801 01:58;P;;;;;;
D;014;3586792;54;20110801 01:58;P;;;;;;
D;014;3586792;54;20110801 01:58;V;;;;;;
B;014;3586794;55;20110801 01:58;;1;117;TUGGERAH PDE;LONG JETTY;2261;460.6;M;20110119;20110629;590000;A;R;RESIDENCE;;DQ;;0;AG385146;
C;014;3586794;55;20110801 01:58;1/1166122;
D;014;3586794;55;20110801 01:58;P;;;;;;
D;014;3586794;55;20110801 01:58;P;;;;;;
D;014;3586794;55;20110801 01:58;V;;;;;;
B;014;3105989;56;20110801 01:58;;;15;STAN JOHNSON DR;HAMLYN TERRACE;2259;639.6;M;20110614;20110715;455000;A;R;RESIDENCE;;AB;;0;AG382818;
C;014;3105989;56;20110801 01:58;48/1069474;
D;014;3105989;56;20110801 01:58;P;;;;;;
D;014;3105989;56;20110801 01:58;P;;;;;;
D;014;3105989;56;20110801 01:58;V;;;;;;
D;014;3105989;56;20110801 01:58;V;;;;;;
B;014;3105945;57;20110801 01:58;;;6;STAN JOHNSON DR;HAMLYN TERRACE;2259;657;M;20110527;20110708;475000;A;R;RESIDENCE;;AB;;0;AG384240;
C;014;3105945;57;20110801 01:58;4/1069474;
D;014;3105945;57;20110801 01:58;P;;;;;;
D;014;3105945;57;20110801 01:58;P;;;;;;
D;014;3105945;57;20110801 01:58;V;;;;;;
B;014;3105978;58;20110801 01:58;;;72;STAN JOHNSON DR;HAMLYN TERRACE;2259;648.5;M;20110602;20110714;495000;A;R;RESIDENCE;;AB;;0;AG375960;
C;014;3105978;58;20110801 01:58;37/1069474;
D;014;3105978;58;20110801 01:58;P;;;;;;
D;014;3105978;58;20110801 01:58;V;;;;;;
D;014;3105978;58;20110801 01:58;V;;;;;;
B;014;3172485;59;20110801 01:58;;606;1;TORRENS AVE;THE ENTRANCE;2261;;;20110531;20110712;360000;;R;RESIDENCE;43;;;0;AG391708;
C;014;3172485;59;20110801 01:58;43/SP74707;
D;014;3172485;59;20110801 01:58;P;;;;;;
D;014;3172485;59;20110801 01:58;P;;;;;;
D;014;3172485;59;20110801 01:58;V;;;;;;
B;014;3239908;60;20110801 01:58;;;55;GORDON RD;LONG JETTY;2261;377;M;20110625;20110718;385000;A;R;RESIDENCE;;CK;;0;AG382017;
C;014;3239908;60;20110801 01:58;15/1092864;
D;014;3239908;60;20110801 01:58;P;;;;;;
D;014;3239908;60;20110801 01:58;P;;;;;;
D;014;3239908;60;20110801 01:58;V;;;;;;
B;014;3245574;61;20110801 01:58;;;12 A;BINBURRA AVE;TOOWOON BAY;2261;337.1;M;20110606;20110711;820000;A;R;RESIDENCE;;CY;;0;AG370894;
C;014;3245574;61;20110801 01:58;152/1096209;
D;014;3245574;61;20110801 01:58;P;;;;;;
D;014;3245574;61;20110801 01:58;V;;;;;;
B;014;3285849;62;20110801 01:58;;;131;ORCHID WAY;WADALBA;2259;500;M;20110603;20110715;380000;A;R;RESIDENCE;;AD;;0;AG382102;
C;014;3285849;62;20110801 01:58;8003/1085360;
D;014;3285849;62;20110801 01:58;P;;;;;;
D;014;3285849;62;20110801 01:58;P;;;;;;
D;014;3285849;62;20110801 01:58;V;;;;;;
B;014;3347990;63;20110801 01:58;;;11;EDGEWOOD PL;MAGENTA;2261;444.1;M;20110630;20110714;820000;S;R;RESIDENCE;;TC;;0;AG379999;
C;014;3347990;63;20110801 01:58;10/286082;
D;014;3347990;63;20110801 01:58;P;;;;;;
D;014;3347990;63;20110801 01:58;V;;;;;;
B;014;3347992;64;20110801 01:58;;;15;EDGEWOOD PL;MAGENTA;2261;393.3;M;20110603;20110707;955000;S;R;RESIDENCE;;TC;;0;AG367449;
C;014;3347992;64;20110801 01:58;12/286082;
D;014;3347992;64;20110801 01:58;P;;;;;;
D;014;3347992;64;20110801 01:58;V;;;;;;
D;014;3347992;64;20110801 01:58;V;;;;;;
Z;329;64;64;199;
